20 {'n_scm': 14, 'n_U0': 52, 'n_full_enum': 13, 'n_query_pos': 109, 'n_trial': 4338, 'n_stamped': 3047, 'n_pos': 3019, 'n_Dcheck': 5509, 'n_rejected': 1291, 'n_moved': 438, 'O_lost': 114, 'n_abort': 28, 'n_abort_unamen': 28} 0.7
3020 {'n_scm': 2494, 'n_U0': 10445, 'n_full_enum': 2385, 'n_query_pos': 16516, 'n_trial': 516950, 'n_stamped': 401333, 'n_pos': 389197, 'n_Dcheck': 1237529, 'n_rejected': 115617, 'n_moved': 62258, 'O_lost': 19085, 'n_abort': 12136, 'n_abort_unamen': 12136, 'cn_shrink': 1519, 'forb_shrink': 8} 353.2
3040 {'n_scm': 2507, 'n_U0': 10470, 'n_full_enum': 2398, 'n_query_pos': 16617, 'n_trial': 520626, 'n_stamped': 404390, 'n_pos': 392225, 'n_Dcheck': 1242063, 'n_rejected': 116236, 'n_moved': 62786, 'O_lost': 19181, 'n_abort': 12165, 'n_abort_unamen': 12165, 'cn_shrink': 1524, 'forb_shrink': 8} 356.6
3060 {'n_scm': 2523, 'n_U0': 10511, 'n_full_enum': 2414, 'n_query_pos': 16734, 'n_trial': 524074, 'n_stamped': 407167, 'n_pos': 394974, 'n_Dcheck': 1246901, 'n_rejected': 116907, 'n_moved': 63186, 'O_lost': 19279, 'n_abort': 12193, 'n_abort_unamen': 12193, 'cn_shrink': 1530, 'forb_shrink': 8} 360.1
3080 {'n_scm': 2540, 'n_U0': 10579, 'n_full_enum': 2431, 'n_query_pos': 16869, 'n_trial': 528362, 'n_stamped': 410576, 'n_pos': 398250, 'n_Dcheck': 1260590, 'n_rejected': 117786, 'n_moved': 63803, 'O_lost': 19462, 'n_abort': 12326, 'n_abort_unamen': 12326, 'cn_shrink': 1617, 'forb_shrink': 8} 365.9
3100 {'n_scm': 2559, 'n_U0': 10622, 'n_full_enum': 2449, 'n_query_pos': 17051, 'n_trial': 533146, 'n_stamped': 414422, 'n_pos': 402056, 'n_Dcheck': 1270263, 'n_rejected': 118724, 'n_moved': 64403, 'O_lost': 19680, 'n_abort': 12366, 'n_abort_unamen': 12366, 'cn_shrink': 1619, 'forb_shrink': 8} 371.0
3120 {'n_scm': 2577, 'n_U0': 10703, 'n_full_enum': 2465, 'n_query_pos': 17173, 'n_trial': 536596, 'n_stamped': 416914, 'n_pos': 404500, 'n_Dcheck': 1275793, 'n_rejected': 119682, 'n_moved': 64924, 'O_lost': 19818, 'n_abort': 12414, 'n_abort_unamen': 12414, 'cn_shrink': 1623, 'forb_shrink': 8} 374.8
3140 {'n_scm': 2595, 'n_U0': 10784, 'n_full_enum': 2481, 'n_query_pos': 17309, 'n_trial': 540308, 'n_stamped': 419717, 'n_pos': 407240, 'n_Dcheck': 1282023, 'n_rejected': 120591, 'n_moved': 65356, 'O_lost': 19945, 'n_abort': 12477, 'n_abort_unamen': 12477, 'cn_shrink': 1638, 'forb_shrink': 8} 379.2
3160 {'n_scm': 2613, 'n_U0': 10849, 'n_full_enum': 2499, 'n_query_pos': 17434, 'n_trial': 543596, 'n_stamped': 422072, 'n_pos': 409460, 'n_Dcheck': 1288761, 'n_rejected': 121524, 'n_moved': 65713, 'O_lost': 20073, 'n_abort': 12612, 'n_abort_unamen': 12612, 'cn_shrink': 1642, 'forb_shrink': 8} 384.6
3180 {'n_scm': 2630, 'n_U0': 10950, 'n_full_enum': 2515, 'n_query_pos': 17500, 'n_trial': 545606, 'n_stamped': 423677, 'n_pos': 410959, 'n_Dcheck': 1296151, 'n_rejected': 121929, 'n_moved': 65995, 'O_lost': 20172, 'n_abort': 12718, 'n_abort_unamen': 12718, 'cn_shrink': 1670, 'forb_shrink': 8} 388.9
3200 {'n_scm': 2648, 'n_U0': 10989, 'n_full_enum': 2533, 'n_query_pos': 17678, 'n_trial': 550806, 'n_stamped': 427499, 'n_pos': 414692, 'n_Dcheck': 1304081, 'n_rejected': 123307, 'n_moved': 66622, 'O_lost': 20340, 'n_abort': 12807, 'n_abort_unamen': 12807, 'cn_shrink': 1670, 'forb_shrink': 8} 393.9
3220 {'n_scm': 2662, 'n_U0': 11030, 'n_full_enum': 2547, 'n_query_pos': 17799, 'n_trial': 555554, 'n_stamped': 430958, 'n_pos': 418054, 'n_Dcheck': 1312864, 'n_rejected': 124596, 'n_moved': 67150, 'O_lost': 20463, 'n_abort': 12904, 'n_abort_unamen': 12904, 'cn_shrink': 1670, 'forb_shrink': 8} 398.9
3240 {'n_scm': 2678, 'n_U0': 11073, 'n_full_enum': 2563, 'n_query_pos': 17945, 'n_trial': 559592, 'n_stamped': 433907, 'n_pos': 420941, 'n_Dcheck': 1320334, 'n_rejected': 125685, 'n_moved': 67558, 'O_lost': 20591, 'n_abort': 12966, 'n_abort_unamen': 12966, 'cn_shrink': 1778, 'forb_shrink': 8} 403.4
3260 {'n_scm': 2694, 'n_U0': 11122, 'n_full_enum': 2579, 'n_query_pos': 18077, 'n_trial': 564106, 'n_stamped': 437513, 'n_pos': 424473, 'n_Dcheck': 1328198, 'n_rejected': 126593, 'n_moved': 67955, 'O_lost': 20702, 'n_abort': 13040, 'n_abort_unamen': 13040, 'cn_shrink': 1782, 'forb_shrink': 8} 408.9
3280 {'n_scm': 2710, 'n_U0': 11157, 'n_full_enum': 2595, 'n_query_pos': 18245, 'n_trial': 569906, 'n_stamped': 441890, 'n_pos': 428832, 'n_Dcheck': 1334700, 'n_rejected': 128016, 'n_moved': 68817, 'O_lost': 20930, 'n_abort': 13058, 'n_abort_unamen': 13058, 'cn_shrink': 1782, 'forb_shrink': 8} 414.7
3300 {'n_scm': 2729, 'n_U0': 11218, 'n_full_enum': 2614, 'n_query_pos': 18417, 'n_trial': 575406, 'n_stamped': 445728, 'n_pos': 432581, 'n_Dcheck': 1344166, 'n_rejected': 129678, 'n_moved': 69477, 'O_lost': 21153, 'n_abort': 13147, 'n_abort_unamen': 13147, 'cn_shrink': 1790, 'forb_shrink': 8} 421.7
3320 {'n_scm': 2745, 'n_U0': 11282, 'n_full_enum': 2630, 'n_query_pos': 18541, 'n_trial': 580040, 'n_stamped': 449508, 'n_pos': 436188, 'n_Dcheck': 1357925, 'n_rejected': 130532, 'n_moved': 70031, 'O_lost': 21343, 'n_abort': 13320, 'n_abort_unamen': 13320, 'cn_shrink': 1814, 'forb_shrink': 8} 427.8
3340 {'n_scm': 2760, 'n_U0': 11345, 'n_full_enum': 2644, 'n_query_pos': 18605, 'n_trial': 582376, 'n_stamped': 451262, 'n_pos': 437904, 'n_Dcheck': 1363616, 'n_rejected': 131114, 'n_moved': 70315, 'O_lost': 21417, 'n_abort': 13358, 'n_abort_unamen': 13358, 'cn_shrink': 1814, 'forb_shrink': 8} 430.3
3360 {'n_scm': 2774, 'n_U0': 11420, 'n_full_enum': 2658, 'n_query_pos': 18671, 'n_trial': 585000, 'n_stamped': 453280, 'n_pos': 439834, 'n_Dcheck': 1370482, 'n_rejected': 131720, 'n_moved': 70611, 'O_lost': 21517, 'n_abort': 13446, 'n_abort_unamen': 13446, 'cn_shrink': 1814, 'forb_shrink': 8} 434.8
3380 {'n_scm': 2790, 'n_U0': 11471, 'n_full_enum': 2674, 'n_query_pos': 18804, 'n_trial': 589190, 'n_stamped': 456461, 'n_pos': 442890, 'n_Dcheck': 1381674, 'n_rejected': 132729, 'n_moved': 71015, 'O_lost': 21666, 'n_abort': 13571, 'n_abort_unamen': 13571, 'cn_shrink': 1830, 'forb_shrink': 8} 440.8
3400 {'n_scm': 2807, 'n_U0': 11549, 'n_full_enum': 2691, 'n_query_pos': 18904, 'n_trial': 591912, 'n_stamped': 458789, 'n_pos': 445071, 'n_Dcheck': 1396124, 'n_rejected': 133123, 'n_moved': 71380, 'O_lost': 21831, 'n_abort': 13718, 'n_abort_unamen': 13718, 'cn_shrink': 1856, 'forb_shrink': 8} 446.4
3420 {'n_scm': 2824, 'n_U0': 11628, 'n_full_enum': 2707, 'n_query_pos': 18993, 'n_trial': 595620, 'n_stamped': 461415, 'n_pos': 447630, 'n_Dcheck': 1402487, 'n_rejected': 134205, 'n_moved': 71793, 'O_lost': 21950, 'n_abort': 13785, 'n_abort_unamen': 13785, 'cn_shrink': 1856, 'forb_shrink': 8} 450.8
3440 {'n_scm': 2840, 'n_U0': 11673, 'n_full_enum': 2723, 'n_query_pos': 19127, 'n_trial': 598752, 'n_stamped': 463838, 'n_pos': 449930, 'n_Dcheck': 1410228, 'n_rejected': 134914, 'n_moved': 72237, 'O_lost': 22104, 'n_abort': 13908, 'n_abort_unamen': 13908, 'cn_shrink': 1856, 'forb_shrink': 8} 454.5
3460 {'n_scm': 2857, 'n_U0': 11729, 'n_full_enum': 2740, 'n_query_pos': 19255, 'n_trial': 602488, 'n_stamped': 466432, 'n_pos': 452467, 'n_Dcheck': 1415248, 'n_rejected': 136056, 'n_moved': 72805, 'O_lost': 22298, 'n_abort': 13965, 'n_abort_unamen': 13965, 'cn_shrink': 1856, 'forb_shrink': 8} 458.3
3480 {'n_scm': 2872, 'n_U0': 11771, 'n_full_enum': 2755, 'n_query_pos': 19403, 'n_trial': 609150, 'n_stamped': 471937, 'n_pos': 457896, 'n_Dcheck': 1427369, 'n_rejected': 137213, 'n_moved': 73501, 'O_lost': 22473, 'n_abort': 14041, 'n_abort_unamen': 14041, 'cn_shrink': 1856, 'forb_shrink': 8} 467.3
3500 {'n_scm': 2886, 'n_U0': 11841, 'n_full_enum': 2769, 'n_query_pos': 19500, 'n_trial': 611400, 'n_stamped': 473793, 'n_pos': 459736, 'n_Dcheck': 1432449, 'n_rejected': 137607, 'n_moved': 73841, 'O_lost': 22619, 'n_abort': 14057, 'n_abort_unamen': 14057, 'cn_shrink': 1876, 'forb_shrink': 8} 475.2
3520 {'n_scm': 2902, 'n_U0': 11929, 'n_full_enum': 2784, 'n_query_pos': 19582, 'n_trial': 613454, 'n_stamped': 475294, 'n_pos': 461190, 'n_Dcheck': 1436365, 'n_rejected': 138160, 'n_moved': 74121, 'O_lost': 22746, 'n_abort': 14104, 'n_abort_unamen': 14104, 'cn_shrink': 1892, 'forb_shrink': 8} 480.6
3540 {'n_scm': 2917, 'n_U0': 11995, 'n_full_enum': 2799, 'n_query_pos': 19689, 'n_trial': 616942, 'n_stamped': 478007, 'n_pos': 463859, 'n_Dcheck': 1445488, 'n_rejected': 138935, 'n_moved': 74507, 'O_lost': 22869, 'n_abort': 14148, 'n_abort_unamen': 14148, 'cn_shrink': 1898, 'forb_shrink': 8} 488.5
3560 {'n_scm': 2934, 'n_U0': 12036, 'n_full_enum': 2816, 'n_query_pos': 19861, 'n_trial': 620594, 'n_stamped': 480468, 'n_pos': 466240, 'n_Dcheck': 1451877, 'n_rejected': 140126, 'n_moved': 74838, 'O_lost': 22962, 'n_abort': 14228, 'n_abort_unamen': 14228, 'cn_shrink': 1898, 'forb_shrink': 8} 494.0
3580 {'n_scm': 2949, 'n_U0': 12097, 'n_full_enum': 2830, 'n_query_pos': 19954, 'n_trial': 622356, 'n_stamped': 481608, 'n_pos': 467346, 'n_Dcheck': 1455457, 'n_rejected': 140748, 'n_moved': 74986, 'O_lost': 23003, 'n_abort': 14262, 'n_abort_unamen': 14262, 'cn_shrink': 1898, 'forb_shrink': 8} 504.2
3620 {'n_scm': 2983, 'n_U0': 12252, 'n_full_enum': 2861, 'n_query_pos': 20173, 'n_trial': 629482, 'n_stamped': 486988, 'n_pos': 472461, 'n_Dcheck': 1470632, 'n_rejected': 142494, 'n_moved': 75716, 'O_lost': 23184, 'n_abort': 14527, 'n_abort_unamen': 14527, 'cn_shrink': 1898, 'forb_shrink': 8} 519.2
3640 {'n_scm': 3001, 'n_U0': 12298, 'n_full_enum': 2879, 'n_query_pos': 20332, 'n_trial': 632774, 'n_stamped': 489601, 'n_pos': 474990, 'n_Dcheck': 1477707, 'n_rejected': 143173, 'n_moved': 76075, 'O_lost': 23339, 'n_abort': 14611, 'n_abort_unamen': 14611, 'cn_shrink': 1925, 'forb_shrink': 8} 522.4
3660 {'n_scm': 3017, 'n_U0': 12360, 'n_full_enum': 2895, 'n_query_pos': 20459, 'n_trial': 638388, 'n_stamped': 493903, 'n_pos': 479170, 'n_Dcheck': 1491630, 'n_rejected': 144485, 'n_moved': 76595, 'O_lost': 23496, 'n_abort': 14733, 'n_abort_unamen': 14733, 'cn_shrink': 1935, 'forb_shrink': 8} 528.4
3680 {'n_scm': 3034, 'n_U0': 12425, 'n_full_enum': 2911, 'n_query_pos': 20582, 'n_trial': 642944, 'n_stamped': 497536, 'n_pos': 482648, 'n_Dcheck': 1501313, 'n_rejected': 145408, 'n_moved': 77066, 'O_lost': 23662, 'n_abort': 14888, 'n_abort_unamen': 14888, 'cn_shrink': 1935, 'forb_shrink': 8} 533.6
3720 {'n_scm': 3065, 'n_U0': 12601, 'n_full_enum': 2941, 'n_query_pos': 20783, 'n_trial': 649698, 'n_stamped': 502893, 'n_pos': 487838, 'n_Dcheck': 1521310, 'n_rejected': 146805, 'n_moved': 77960, 'O_lost': 23947, 'n_abort': 15055, 'n_abort_unamen': 15055, 'cn_shrink': 1947, 'forb_shrink': 8} 546.6
3740 {'n_scm': 3079, 'n_U0': 12658, 'n_full_enum': 2954, 'n_query_pos': 20924, 'n_trial': 654830, 'n_stamped': 506783, 'n_pos': 491689, 'n_Dcheck': 1527226, 'n_rejected': 148047, 'n_moved': 78414, 'O_lost': 24014, 'n_abort': 15094, 'n_abort_unamen': 15094, 'cn_shrink': 1947, 'forb_shrink': 8} 552.1
3760 {'n_scm': 3097, 'n_U0': 12718, 'n_full_enum': 2972, 'n_query_pos': 21065, 'n_trial': 659332, 'n_stamped': 510159, 'n_pos': 495005, 'n_Dcheck': 1534905, 'n_rejected': 149173, 'n_moved': 78827, 'O_lost': 24118, 'n_abort': 15154, 'n_abort_unamen': 15154, 'cn_shrink': 1947, 'forb_shrink': 8} 556.2
3780 {'n_scm': 3114, 'n_U0': 12816, 'n_full_enum': 2988, 'n_query_pos': 21140, 'n_trial': 661140, 'n_stamped': 511524, 'n_pos': 496309, 'n_Dcheck': 1539589, 'n_rejected': 149616, 'n_moved': 78988, 'O_lost': 24199, 'n_abort': 15215, 'n_abort_unamen': 15215, 'cn_shrink': 1949, 'forb_shrink': 8} 559.1
3800 {'n_scm': 3129, 'n_U0': 12880, 'n_full_enum': 3003, 'n_query_pos': 21237, 'n_trial': 663576, 'n_stamped': 513344, 'n_pos': 498068, 'n_Dcheck': 1546769, 'n_rejected': 150232, 'n_moved': 79250, 'O_lost': 24292, 'n_abort': 15276, 'n_abort_unamen': 15276, 'cn_shrink': 1983, 'forb_shrink': 8} 562.6
3820 {'n_scm': 3143, 'n_U0': 12933, 'n_full_enum': 3017, 'n_query_pos': 21349, 'n_trial': 666980, 'n_stamped': 515835, 'n_pos': 500494, 'n_Dcheck': 1556256, 'n_rejected': 151145, 'n_moved': 79576, 'O_lost': 24364, 'n_abort': 15341, 'n_abort_unamen': 15341, 'cn_shrink': 1983, 'forb_shrink': 8} 566.8
3840 {'n_scm': 3160, 'n_U0': 13009, 'n_full_enum': 3033, 'n_query_pos': 21442, 'n_trial': 669612, 'n_stamped': 517716, 'n_pos': 502353, 'n_Dcheck': 1561124, 'n_rejected': 151896, 'n_moved': 79864, 'O_lost': 24447, 'n_abort': 15363, 'n_abort_unamen': 15363, 'cn_shrink': 1989, 'forb_shrink': 8} 575.0
3860 {'n_scm': 3176, 'n_U0': 13096, 'n_full_enum': 3046, 'n_query_pos': 21555, 'n_trial': 672208, 'n_stamped': 519490, 'n_pos': 504056, 'n_Dcheck': 1564611, 'n_rejected': 152718, 'n_moved': 80233, 'O_lost': 24576, 'n_abort': 15434, 'n_abort_unamen': 15434, 'cn_shrink': 1989, 'forb_shrink': 8} 577.5
3880 {'n_scm': 3192, 'n_U0': 13152, 'n_full_enum': 3062, 'n_query_pos': 21649, 'n_trial': 674856, 'n_stamped': 521509, 'n_pos': 506037, 'n_Dcheck': 1569166, 'n_rejected': 153347, 'n_moved': 80612, 'O_lost': 24695, 'n_abort': 15472, 'n_abort_unamen': 15472, 'cn_shrink': 2015, 'forb_shrink': 8} 579.9
3900 {'n_scm': 3206, 'n_U0': 13227, 'n_full_enum': 3073, 'n_query_pos': 21764, 'n_trial': 678322, 'n_stamped': 523940, 'n_pos': 508441, 'n_Dcheck': 1574307, 'n_rejected': 154382, 'n_moved': 80966, 'O_lost': 24837, 'n_abort': 15499, 'n_abort_unamen': 15499, 'cn_shrink': 2015, 'forb_shrink': 8} 583.3
3920 {'n_scm': 3223, 'n_U0': 13281, 'n_full_enum': 3090, 'n_query_pos': 21903, 'n_trial': 683980, 'n_stamped': 528830, 'n_pos': 513256, 'n_Dcheck': 1585718, 'n_rejected': 155150, 'n_moved': 81635, 'O_lost': 25081, 'n_abort': 15574, 'n_abort_unamen': 15574, 'cn_shrink': 2036, 'forb_shrink': 8} 588.7
3940 {'n_scm': 3240, 'n_U0': 13325, 'n_full_enum': 3106, 'n_query_pos': 22071, 'n_trial': 688646, 'n_stamped': 532619, 'n_pos': 516926, 'n_Dcheck': 1597191, 'n_rejected': 156027, 'n_moved': 82186, 'O_lost': 25251, 'n_abort': 15693, 'n_abort_unamen': 15693, 'cn_shrink': 2036, 'forb_shrink': 8} 593.1
3960 {'n_scm': 3258, 'n_U0': 13391, 'n_full_enum': 3124, 'n_query_pos': 22191, 'n_trial': 692002, 'n_stamped': 535225, 'n_pos': 519499, 'n_Dcheck': 1602479, 'n_rejected': 156777, 'n_moved': 82594, 'O_lost': 25398, 'n_abort': 15726, 'n_abort_unamen': 15726, 'cn_shrink': 2056, 'forb_shrink': 8} 596.0
3980 {'n_scm': 3274, 'n_U0': 13457, 'n_full_enum': 3140, 'n_query_pos': 22301, 'n_trial': 695332, 'n_stamped': 537816, 'n_pos': 522012, 'n_Dcheck': 1611741, 'n_rejected': 157516, 'n_moved': 82876, 'O_lost': 25460, 'n_abort': 15804, 'n_abort_unamen': 15804, 'cn_shrink': 2065, 'forb_shrink': 8} 599.9
FINAL {
 "n_scm": 3276,
 "n_U0": 13469,
 "n_full_enum": 3142,
 "n_query_pos": 22305,
 "n_trial": 695620,
 "n_stamped": 538092,
 "n_pos": 522255,
 "n_Dcheck": 1616115,
 "n_rejected": 157528,
 "n_moved": 82906,
 "O_lost": 25471,
 "n_abort": 15837,
 "n_abort_unamen": 15837,
 "cn_shrink": 2065,
 "forb_shrink": 8
}
n_hits 6 n_violation 0
