instance_id,generator,seed,true_dag,cpdag,corruption,corruption_rate,k_assumed_consistent,g0,treatment,outcome,space_size,n_covers,max_shell,r_val,r_opt,method,notes,z,k_true,k_assumed,desc_n_nodes,desc_n_edges,desc_n_compelled,desc_n_undirected,desc_n_components,desc_largest_component_nodes,desc_largest_component_edges,desc_knowledge_component_nodes,desc_knowledge_component_edges,desc_knowledge_component_density,desc_treatment_in_component,r_eps_0.02,r_eps_0.05,r_eps_0.1,r_eps_0.2,params_json,time_graph,time_gate,time_knowledge,time_g0_and_z,time_space,time_radius_val_opt,time_radius_eps
inst_008660,scale_free,20269579,V1->V4 V1->V5 V2->V4 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V4->V5,V1->V4 V1->V5 V2->V4 V3->V4 V3->V5 V4->V5 V0-V3 V1-V3 V2-V3,omit,0.2,True,V1->V4 V1->V5 V2->V4 V3->V1 V3->V2 V3->V4 V3->V5 V4->V5 V0-V3,V2,V5,11,15,3,1,1,bfs_exact,,V1|V3,V3->V1|V3->V2,V3->V1|V3->V2,6,9,6,3,1,4,3,4,3,0.5,True,1,1,1,1,"{""m_attach"": 3}",0.00018787500000883028,0.0008050839999924619,1.4750000005392394e-05,6.708300000468626e-05,0.0020002090000019734,0.00011987499999577267,0.010191624999990267
inst_008668,scale_free,20269587,V0->V4 V0->V5 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V4->V2 V5->V2,V3->V2 V4->V2 V5->V2 V0-V3 V0-V4 V0-V5 V1-V3 V3-V4 V3-V5,omit,0.2,True,V0->V4 V0->V5 V3->V0 V3->V2 V3->V4 V3->V5 V4->V2 V5->V2 V1-V3,V4,V2,86,202,7,1,1,bfs_exact,,V3|V5,V0->V4|V0->V5|V3->V0|V3->V4|V3->V5,V0->V4|V0->V5|V3->V0|V3->V4,6,9,3,6,1,5,6,5,6,0.6,True,1,1,1,1,"{""m_attach"": 3}",0.00012124999999230113,0.0008841249999989031,2.0957999993242993e-05,0.00014591599999391747,0.05100754199999358,0.00046499999999127795,0.08491395800000134
inst_008671,scale_free,20269590,V0->V4 V0->V5 V2->V3 V2->V4 V2->V5 V3->V0 V3->V1 V3->V4 V4->V5,V0->V4 V0->V5 V2->V4 V2->V5 V3->V4 V4->V5 V0-V3 V1-V3 V2-V3,omit,0.4,True,V0->V4 V0->V5 V2->V3 V2->V4 V2->V5 V3->V0 V3->V1 V3->V4 V4->V5,V0,V4,11,15,4,2,2,bfs_exact,,V2|V3,V2->V3|V3->V1,V2->V3,6,9,6,3,1,4,3,4,3,0.5,True,2,2,2,2,"{""m_attach"": 3}",0.00011324999999828833,0.0003361249999898064,1.3582999997652223e-05,5.920799999614701e-05,0.0021260409999968033,0.0001254579999994121,0.014499250000000075
inst_008682,scale_free,20269601,V0->V4 V1->V3 V1->V4 V1->V5 V3->V0 V3->V2 V3->V4 V5->V0 V5->V3,V0->V4 V1->V4 V3->V4 V0-V3 V0-V5 V1-V3 V1-V5 V2-V3 V3-V5,omit,0.4,True,V0->V4 V1->V3 V1->V4 V1->V5 V3->V0 V3->V2 V3->V4 V5->V0 V5->V3,V3,V0,86,202,10,1,1,bfs_exact,,V5,V1->V3|V1->V5|V3->V2|V5->V0|V5->V3,V1->V5|V5->V0|V5->V3,6,9,3,6,1,5,6,5,6,0.6,True,1,1,1,1,"{""m_attach"": 3}",9.67080000009446e-05,0.000964916000000926,1.808399998992627e-05,0.000177332999996338,0.05085395900000833,8.779199998798504e-05,0.04517299999999125
inst_008684,scale_free,20269603,V1->V3 V1->V4 V3->V0 V3->V2 V4->V2 V4->V3 V5->V0 V5->V3 V5->V4,V1->V3 V1->V4 V3->V0 V3->V2 V4->V2 V5->V0 V5->V3 V5->V4 V3-V4,omit,0.4,True,V1->V3 V1->V4 V3->V0 V3->V2 V4->V2 V4->V3 V5->V0 V5->V3 V5->V4,V3,V0,3,2,2,-1,-1,bfs_exact,,V5,V4->V3,V4->V3,6,9,8,1,1,2,1,2,1,1.0,True,-1,-1,-1,-1,"{""m_attach"": 3}",0.00014195899998981076,0.00028233300000124473,1.604099999497066e-05,3.0082999998626292e-05,0.00020216699999764387,7.070799999553401e-05,0.004578666000000453
inst_008688,scale_free,20269607,V0->V3 V0->V4 V1->V3 V1->V5 V2->V3 V2->V4 V4->V3 V5->V0 V5->V3,V0->V3 V0->V4 V1->V3 V2->V3 V2->V4 V4->V3 V5->V3 V0-V5 V1-V5,omit,0.4,True,V0->V3 V0->V4 V1->V3 V1->V5 V2->V3 V2->V4 V4->V3 V5->V0 V5->V3,V0,V3,6,6,4,2,2,bfs_exact,,V1|V2|V5,V1->V5|V5->V0,V1->V5,6,9,7,2,1,3,2,3,2,0.6666666666666666,True,2,2,2,2,"{""m_attach"": 3}",5.845900000167603e-05,0.00026195799999584324,1.3125000009495125e-05,4.345799999327937e-05,0.0007604159999914373,7.512500000927957e-05,0.006833083000003626
inst_008689,scale_free,20269608,V0->V5 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V4->V0 V4->V1 V5->V1,V3->V1 V4->V1 V5->V1 V0-V3 V0-V4 V0-V5 V2-V3 V3-V4 V3-V5,omit,0.4,True,V0->V5 V3->V1 V3->V5 V4->V0 V4->V1 V5->V1 V0-V3 V2-V3 V3-V4,V5,V1,86,202,9,2,2,bfs_exact,,V3|V4,V0->V5|V3->V0|V3->V2|V3->V5|V4->V0,V0->V5|V3->V5|V4->V0,6,9,3,6,1,5,6,5,6,0.6,True,2,2,2,3,"{""m_attach"": 3}",0.00010466599999858772,0.002000166999991393,2.0458999998140825e-05,0.0001869999999968286,0.051894042000000695,0.00039270899999621633,0.08442283299999076
inst_008718,scale_free,20269637,V0->V3 V3->V1 V3->V2 V4->V0 V4->V2 V4->V3 V4->V5 V5->V2 V5->V3,V0->V3 V3->V1 V3->V2 V4->V2 V4->V3 V5->V2 V5->V3 V0-V4 V4-V5,omit,0.6,True,V0->V3 V3->V1 V3->V2 V4->V2 V4->V3 V4->V5 V5->V2 V5->V3 V0-V4,V5,V3,6,6,3,1,1,bfs_exact,,V0|V4,V4->V0|V4->V5,V4->V5,6,9,7,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",0.0001752089999911277,0.0003064579999971784,1.7708000001448454e-05,5.316699999013963e-05,0.0006785409999991998,7.945900000549955e-05,0.00567370800000333
inst_008732,scale_free,20269651,V1->V3 V1->V5 V2->V3 V2->V5 V3->V0 V4->V1 V4->V2 V4->V3 V4->V5,V1->V3 V1->V5 V2->V3 V2->V5 V3->V0 V4->V3 V4->V5 V1-V4 V2-V4,flip,0.2,True,V1->V3 V1->V5 V2->V3 V2->V5 V3->V0 V4->V1 V4->V2 V4->V3 V4->V5,V1,V0,6,6,2,1,1,bfs_exact,,V2|V4,V4->V1|V4->V2,V4->V1|V4->V2,6,9,7,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",0.00011979100000303333,0.0001799169999969763,1.5292000000499684e-05,4.195800001127736e-05,0.0007206669999959558,0.00022154100000193466,0.00911862499999927
inst_008733,scale_free,20269652,V0->V3 V0->V4 V0->V5 V3->V1 V3->V2 V3->V4 V4->V1 V5->V3 V5->V4,V0-V3 V0-V4 V0-V5 V1-V3 V1-V4 V2-V3 V3-V4 V3-V5 V4-V5,flip,0.2,True,V0->V4 V0->V5 V3->V0 V3->V1 V3->V4 V3->V5 V4->V1 V5->V4 V2-V3,V5,V1,646,2130,13,1,1,bfs_exact,,V0|V3,V0->V3|V0->V4|V0->V5|V3->V1|V3->V4|V4->V1|V5->V4,V0->V4|V0->V5|V3->V0|V3->V1|V3->V4|V4->V1|V5->V4,6,9,0,9,1,6,9,6,9,0.6,True,1,1,1,1,"{""m_attach"": 3}",7.704200000091532e-05,0.001506832999993435,1.9167000004927104e-05,0.0002569589999978916,2.4964721670000074,0.0003333750000109603,0.13893174999999758
inst_008738,scale_free,20269657,V0->V3 V1->V3 V1->V4 V3->V2 V3->V4 V4->V2 V5->V1 V5->V3 V5->V4,V0->V3 V1->V3 V1->V4 V3->V2 V3->V4 V4->V2 V5->V3 V5->V4 V1-V5,flip,0.2,True,V0->V3 V1->V3 V1->V4 V3->V2 V3->V4 V4->V2 V5->V1 V5->V3 V5->V4,V1,V3,3,2,2,1,1,bfs_exact,,V0|V5,V5->V1,V5->V1,6,9,8,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.00016441699999347748,0.0001280420000000504,2.1375000002876732e-05,6.237499999883767e-05,0.00024966699999140474,3.2165999996891514e-05,0.003546708000001786
inst_008749,scale_free,20269668,V0->V3 V0->V5 V1->V3 V2->V3 V2->V4 V3->V5 V4->V0 V4->V3 V4->V5,V0->V3 V0->V5 V1->V3 V2->V3 V3->V5 V4->V3 V4->V5 V0-V4 V2-V4,flip,0.2,True,V0->V3 V0->V5 V1->V3 V2->V3 V2->V4 V3->V5 V4->V0 V4->V3 V4->V5,V0,V3,6,6,4,2,2,bfs_exact,,V1|V2|V4,V2->V4|V4->V0,V2->V4|V4->V0,6,9,7,2,1,3,2,3,2,0.6666666666666666,True,2,2,2,2,"{""m_attach"": 3}",0.0001238749999998845,0.00024683299999139763,1.3917000003971225e-05,4.8082999995813225e-05,0.0007385419999934584,6.758300000342388e-05,0.006755332999986763
inst_008765,scale_free,20269684,V3->V0 V3->V1 V3->V2 V3->V5 V4->V0 V4->V1 V4->V3 V4->V5 V5->V1,V0-V3 V0-V4 V1-V3 V1-V4 V1-V5 V2-V3 V3-V4 V3-V5 V4-V5,flip,0.4,True,V2->V3 V3->V0 V3->V1 V3->V4 V3->V5 V4->V0 V4->V1 V5->V1 V5->V4,V5,V1,646,2130,14,1,1,bfs_exact,,V3,V3->V0|V3->V2|V4->V0|V4->V1|V4->V3|V4->V5|V5->V1,V2->V3|V3->V0|V3->V4|V4->V0|V4->V1|V5->V1|V5->V4,6,9,0,9,1,6,9,6,9,0.6,True,1,1,1,1,"{""m_attach"": 3}",6.512499999189458e-05,0.0022362919999920905,1.8042000007767456e-05,0.0002440420000056065,2.5700821670000096,0.00034308299998997427,0.16833745799999633
inst_008767,scale_free,20269686,V0->V3 V3->V1 V3->V2 V4->V1 V4->V2 V4->V3 V5->V1 V5->V3 V5->V4,V0->V3 V3->V1 V3->V2 V4->V1 V4->V2 V4->V3 V5->V1 V5->V3 V4-V5,flip,0.4,True,V0->V3 V3->V1 V3->V2 V4->V1 V4->V2 V4->V3 V5->V1 V5->V3 V5->V4,V4,V3,3,2,2,1,1,bfs_exact,,V0|V5,V5->V4,V5->V4,6,9,8,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.00016704200000106084,0.00012587499999483498,1.325000000917953e-05,3.104200000336732e-05,0.0002469589999947175,2.9999999995311555e-05,0.0033547919999961096
inst_008771,scale_free,20269690,V0->V3 V0->V4 V0->V5 V1->V3 V1->V4 V1->V5 V2->V3 V4->V3 V4->V5,V0->V3 V0->V4 V0->V5 V1->V3 V1->V4 V1->V5 V2->V3 V4->V3 V4-V5,flip,0.4,True,V0->V3 V0->V4 V0->V5 V1->V3 V1->V4 V1->V5 V2->V3 V4->V3 V4->V5,V4,V5,3,2,2,1,1,bfs_exact,,V0|V1,V4->V5,V4->V5,6,9,8,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",5.32079999970847e-05,0.00018991599999651498,1.2458000000492575e-05,3.0291000001625434e-05,0.000257541999999944,4.9250000003553396e-05,0.003292250000001218
inst_008773,scale_free,20269692,V0->V3 V0->V4 V2->V3 V2->V4 V3->V1 V3->V4 V5->V2 V5->V3 V5->V4,V0->V3 V0->V4 V2->V3 V2->V4 V3->V1 V5->V3 V5->V4 V2-V5 V3-V4,flip,0.4,True,V0->V3 V0->V4 V2->V3 V2->V4 V2->V5 V3->V1 V3->V4 V5->V3 V5->V4,V2,V3,9,12,4,1,1,bfs_exact,,V0,V3->V4|V5->V2,V2->V5|V3->V4,6,9,7,2,2,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",8.64590000020371e-05,0.000305874999995126,1.3750000007917151e-05,4.274999999154261e-05,0.0010561249999909705,0.00013133299999879,0.010145207999997297
inst_008774,scale_free,20269693,V2->V3 V2->V4 V2->V5 V3->V0 V3->V1 V4->V1 V4->V3 V4->V5 V5->V1,V3->V1 V4->V1 V5->V1 V0-V3 V2-V3 V2-V4 V2-V5 V3-V4 V4-V5,flip,0.4,True,V2->V3 V3->V0 V3->V1 V4->V1 V4->V2 V4->V3 V5->V1 V5->V2 V5->V4,V3,V1,68,142,12,3,3,bfs_exact,,V4|V5,V2->V3|V2->V4|V3->V0|V4->V3|V4->V5,V2->V3|V3->V0|V4->V2|V4->V3|V5->V4,6,9,3,6,1,5,6,5,6,0.6,True,3,3,3,5,"{""m_attach"": 3}",0.00011054200000160108,0.0013243749999958254,2.14169999992464e-05,0.0001493749999923466,0.03991654200000028,0.0005969580000027008,0.08854691700000217
inst_008776,scale_free,20269695,V1->V3 V3->V0 V3->V2 V4->V1 V4->V2 V4->V3 V4->V5 V5->V2 V5->V3,V1->V3 V3->V0 V3->V2 V4->V2 V4->V3 V5->V2 V5->V3 V1-V4 V4-V5,flip,0.4,True,V1->V3 V3->V0 V3->V2 V4->V1 V4->V2 V4->V3 V5->V2 V5->V3 V5->V4,V1,V0,6,6,4,2,2,bfs_exact,,V4|V5,V4->V1|V4->V5,V4->V1|V5->V4,6,9,7,2,1,3,2,3,2,0.6666666666666666,True,2,2,2,2,"{""m_attach"": 3}",0.00018016599999270966,0.0001823750000085056,1.3333999987708012e-05,4.237500000670025e-05,0.0007052499999957718,7.366700000943638e-05,0.006735958999996683
inst_008781,scale_free,20269700,V1->V3 V2->V3 V3->V0 V4->V0 V4->V1 V4->V3 V4->V5 V5->V0 V5->V3,V1->V3 V2->V3 V3->V0 V4->V0 V4->V3 V5->V0 V5->V3 V1-V4 V4-V5,flip,0.4,True,V1->V3 V2->V3 V3->V0 V4->V0 V4->V1 V4->V3 V5->V0 V5->V3 V5->V4,V1,V0,6,6,4,2,2,bfs_exact,,V2|V4|V5,V4->V1|V4->V5,V4->V1|V5->V4,6,9,7,2,1,3,2,3,2,0.6666666666666666,True,2,2,2,2,"{""m_attach"": 3}",0.0001265840000002072,0.00025300000000072487,1.48750000050768e-05,4.54170000097065e-05,0.0007653750000002901,8.133299999713017e-05,0.006839582999987215
inst_008793,scale_free,20269712,V1->V3 V1->V4 V1->V5 V2->V3 V3->V0 V4->V0 V4->V3 V4->V5 V5->V3,V1->V3 V2->V3 V3->V0 V4->V0 V4->V3 V5->V3 V1-V4 V1-V5 V4-V5,flip,0.6,True,V1->V3 V1->V5 V2->V3 V3->V0 V4->V0 V4->V1 V4->V3 V4->V5 V5->V3,V5,V0,19,30,6,1,1,bfs_exact,,V1|V2|V4,V1->V4|V1->V5,V1->V5|V4->V1,6,9,6,3,1,3,3,3,3,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.00010562500000332875,0.00036579199999664525,1.5167000000815278e-05,5.795900000293841e-05,0.002998332999993636,0.00015783299998872735,0.01573683300000539
inst_008800,scale_free,20269719,V1->V4 V2->V4 V2->V5 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V5->V4,V1->V4 V2->V4 V3->V4 V5->V4 V0-V3 V1-V3 V2-V3 V2-V5 V3-V5,flip,0.6,True,V1->V4 V2->V3 V2->V4 V2->V5 V3->V0 V3->V1 V3->V4 V5->V3 V5->V4,V2,V5,55,122,8,1,2,bfs_exact,,,V2->V5|V3->V0|V3->V2|V3->V5,V2->V3|V2->V5|V3->V0|V5->V3,6,9,4,5,1,5,5,5,5,0.5,True,1,1,1,1,"{""m_attach"": 3}",9.991700000000492e-05,0.000591249999999377,1.366600000096696e-05,0.00010904199999117736,0.021761583999989398,0.00018533399999398625,0.037006125000004886
inst_008819,scale_free,20269738,V1->V4 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V4->V2 V5->V2 V5->V4,V1->V4 V3->V2 V3->V4 V4->V2 V5->V2 V5->V4 V0-V3 V1-V3 V3-V5,flip,0.6,True,V1->V3 V1->V4 V3->V0 V3->V2 V3->V4 V3->V5 V4->V2 V5->V2 V5->V4,V5,V2,11,15,4,2,2,bfs_exact,,V1|V3,V3->V0|V3->V1,V1->V3|V3->V0,6,9,6,3,1,4,3,4,3,0.5,True,2,2,2,2,"{""m_attach"": 3}",0.0001742919999969672,0.0008262919999992846,1.3417000005233604e-05,6.645799999205337e-05,0.001987290999991842,0.00017066700000611945,0.011348707999999874
inst_008820,scale_free,20269739,V2->V3 V2->V5 V3->V0 V3->V1 V4->V1 V4->V2 V4->V3 V5->V1 V5->V3,V2->V3 V3->V0 V3->V1 V4->V1 V4->V3 V5->V1 V5->V3 V2-V4 V2-V5,compound,0.2,True,V2->V3 V2->V5 V3->V0 V3->V1 V4->V1 V4->V2 V4->V3 V5->V1 V5->V3,V2,V1,6,6,4,1,1,bfs_exact,,V4,V2->V5|V4->V2,V2->V5|V4->V2,6,9,7,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",0.00014008300000512008,0.00018637499999840657,2.4707999997986008e-05,4.450000000133514e-05,0.0007260839999929658,4.825000000607815e-05,0.006882083999997235
inst_008831,scale_free,20269750,V0->V3 V0->V4 V1->V3 V2->V3 V2->V4 V2->V5 V4->V3 V5->V0 V5->V4,V0->V3 V0->V4 V1->V3 V2->V3 V2->V4 V4->V3 V5->V4 V0-V5 V2-V5,compound,0.2,True,V0->V3 V0->V4 V1->V3 V2->V3 V2->V4 V2->V5 V4->V3 V5->V0 V5->V4,V0,V4,6,6,4,2,2,bfs_exact,,V2|V5,V2->V5|V5->V0,V2->V5|V5->V0,6,9,7,2,1,3,2,3,2,0.6666666666666666,True,2,2,2,2,"{""m_attach"": 3}",7.741699999996854e-05,0.00024262500001270837,1.783300000113286e-05,4.833399999881749e-05,0.000750999999993951,6.254199999489174e-05,0.006807749999993007
inst_008835,scale_free,20269754,V0->V3 V0->V5 V1->V3 V2->V3 V4->V0 V4->V1 V4->V3 V4->V5 V5->V3,V0->V3 V1->V3 V2->V3 V4->V3 V5->V3 V0-V4 V0-V5 V1-V4 V4-V5,compound,0.2,True,V0->V3 V1->V3 V2->V3 V4->V1 V4->V3 V4->V5 V5->V3 V0-V4 V0-V5,V1,V3,32,59,4,1,1,bfs_exact,,V0|V2|V4|V5,V4->V0|V4->V1|V4->V5,V4->V1|V4->V5,6,9,5,4,1,4,4,4,4,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",5.904200000372839e-05,0.002188582999991695,2.587500000572618e-05,0.00010279100000332164,0.008033417000007148,0.0002967080000075839,0.02436424999999076
inst_008837,scale_free,20269756,V2->V3 V2->V4 V3->V0 V3->V1 V4->V0 V4->V1 V5->V0 V5->V1 V5->V3,V2->V3 V3->V0 V3->V1 V4->V0 V4->V1 V5->V0 V5->V1 V5->V3 V2-V4,compound,0.2,True,V2->V3 V2->V4 V3->V0 V3->V1 V4->V0 V4->V1 V5->V0 V5->V1 V5->V3,V4,V0,3,2,2,1,1,bfs_exact,,V3|V5,V2->V4,V2->V4,6,9,8,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",4.975000000229102e-05,0.00019049999998799194,1.9875000006663868e-05,3.154100001268034e-05,0.0002813330000037695,5.3667000003088106e-05,0.0034025000000070804
inst_008838,scale_free,20269757,V1->V5 V2->V5 V3->V0 V3->V1 V3->V2 V3->V5 V4->V1 V4->V2 V4->V3,V1->V5 V2->V5 V3->V5 V0-V3 V1-V3 V1-V4 V2-V3 V2-V4 V3-V4,compound,0.2,True,V1->V3 V1->V5 V2->V5 V3->V0 V3->V2 V3->V5 V4->V1 V4->V2 V4->V3,V3,V2,86,202,8,2,2,bfs_exact,,V4,V3->V0|V3->V1|V4->V1|V4->V2|V4->V3,V1->V3|V4->V1|V4->V2|V4->V3,6,9,3,6,1,5,6,5,6,0.6,True,2,2,2,2,"{""m_attach"": 3}",0.00010949999999354532,0.0008090840000107846,2.2624999999720785e-05,0.0001381249999923284,0.052076666000004934,0.00015575000000467298,0.047077208999994014
inst_008866,scale_free,20269785,V0->V3 V3->V1 V3->V2 V4->V1 V4->V2 V4->V3 V4->V5 V5->V2 V5->V3,V0->V3 V3->V1 V3->V2 V4->V1 V4->V2 V4->V3 V5->V2 V5->V3 V4-V5,compound,0.4,True,V0->V3 V3->V1 V3->V2 V4->V1 V4->V2 V4->V3 V4->V5 V5->V2 V5->V3,V5,V1,3,2,2,1,1,bfs_exact,,V0|V4,V4->V5,V4->V5,6,9,8,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.0001626660000084712,0.00014829199999155662,1.6916000006972354e-05,3.2041000011417964e-05,0.00033404100000211656,5.312499999376996e-05,0.0034052910000070824
inst_008873,scale_free,20269792,V0->V3 V1->V3 V3->V2 V4->V0 V4->V1 V4->V3 V5->V0 V5->V1 V5->V4,V0->V3 V1->V3 V3->V2 V4->V3 V0-V4 V0-V5 V1-V4 V1-V5 V4-V5,compound,0.4,True,V0->V3 V1->V3 V3->V2 V4->V0 V4->V3 V4->V5 V5->V0 V1-V4 V1-V5,V0,V3,50,100,8,1,1,bfs_exact,,V1|V4,V4->V0|V4->V1|V5->V0|V5->V4,V4->V5|V5->V0,6,9,4,5,1,4,5,4,5,0.8333333333333334,True,1,1,1,2,"{""m_attach"": 3}",0.00011999999999545707,0.0005401250000005575,1.9207999997661318e-05,0.00011691699999971661,0.01720554199999924,0.00010416700000348555,0.05422166699999309
inst_008876,scale_free,20269795,V0->V4 V0->V5 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V4->V1 V5->V1,V3->V1 V4->V1 V5->V1 V0-V3 V0-V4 V0-V5 V2-V3 V3-V4 V3-V5,compound,0.4,True,V0->V4 V3->V0 V3->V1 V3->V2 V3->V4 V4->V1 V5->V0 V5->V1 V5->V3,V4,V1,86,202,10,3,3,bfs_exact,,V3|V5,V0->V4|V0->V5|V3->V0|V3->V2|V3->V5,V0->V4|V3->V0|V5->V3,6,9,3,6,1,5,6,5,6,0.6,True,3,3,3,3,"{""m_attach"": 3}",0.00010629199999812045,0.0008744170000056783,2.4791999990725344e-05,0.00012337500000114687,0.043954791000004434,0.0008347499999956653,0.10082320899999786
inst_008910,scale_free,20269829,V1->V3 V2->V3 V2->V4 V3->V0 V4->V0 V4->V3 V5->V0 V5->V2 V5->V3,V1->V3 V2->V3 V3->V0 V4->V0 V4->V3 V5->V0 V5->V3 V2-V4 V2-V5,tiered,0.2,True,V1->V3 V2->V3 V2->V4 V3->V0 V4->V0 V4->V3 V5->V0 V5->V2 V5->V3,V2,V0,6,6,4,1,1,bfs_exact,,V1|V5,V2->V4|V5->V2,V5->V2,6,9,7,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",7.666599999822665e-05,0.00020408299999985502,2.800000000036107e-05,4.570800000180952e-05,0.000747625000002472,4.795799999612882e-05,0.006946624999997653
inst_008916,scale_free,20269835,V1->V3 V1->V5 V2->V3 V3->V0 V3->V5 V4->V0 V4->V1 V4->V3 V4->V5,V1->V3 V1->V5 V2->V3 V3->V0 V3->V5 V4->V0 V4->V3 V4->V5 V1-V4,tiered,0.2,True,V1->V3 V1->V5 V2->V3 V3->V0 V3->V5 V4->V0 V4->V1 V4->V3 V4->V5,V1,V5,3,2,2,1,1,bfs_exact,,V2|V4,V4->V1,V4->V1,6,9,8,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.0001617909999964695,0.00013074999999673764,2.4125000010144504e-05,3.4666000004790476e-05,0.00027783400000203073,3.5457999999266576e-05,0.003429125000010913
inst_008927,scale_free,20269846,V1->V5 V2->V5 V3->V0 V3->V1 V3->V2 V3->V5 V4->V0 V4->V1 V4->V3,V1->V5 V2->V5 V3->V5 V0-V3 V0-V4 V1-V3 V1-V4 V2-V3 V3-V4,tiered,0.2,True,V1->V5 V2->V5 V3->V0 V3->V1 V3->V2 V3->V5 V4->V0 V4->V1 V3-V4,V2,V5,86,202,5,1,1,bfs_exact,,V1|V3,V3->V0|V3->V1|V3->V2|V4->V0|V4->V1,V3->V0|V3->V1|V3->V2|V4->V0|V4->V1,6,9,3,6,1,5,6,5,6,0.6,True,1,1,1,1,"{""m_attach"": 3}",9.329200000252058e-05,0.002466959000003044,3.075000000762884e-05,0.00012720800000920462,0.05159774999999911,0.0003412909999980229,0.055307499999997844
inst_008930,scale_free,20269849,V0->V3 V0->V5 V1->V3 V2->V3 V4->V1 V4->V2 V4->V3 V4->V5 V5->V3,V0->V3 V0->V5 V1->V3 V2->V3 V4->V3 V4->V5 V5->V3 V1-V4 V2-V4,tiered,0.2,True,V0->V3 V0->V5 V1->V3 V2->V3 V4->V1 V4->V2 V4->V3 V4->V5 V5->V3,V1,V3,6,6,2,1,1,bfs_exact,,V0|V2|V4|V5,V4->V1|V4->V2,V4->V1|V4->V2,6,9,7,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",5.416700000182573e-05,0.00035900000000310683,2.9499999996573933e-05,4.366699999991397e-05,0.0008891250000004902,9.874999999226475e-05,0.00893291600000623
inst_008937,scale_free,20269856,V0->V3 V1->V3 V1->V5 V2->V3 V4->V1 V4->V2 V4->V3 V4->V5 V5->V3,V0->V3 V1->V3 V2->V3 V4->V3 V5->V3 V1-V4 V1-V5 V2-V4 V4-V5,tiered,0.2,True,V0->V3 V1->V3 V1->V5 V2->V3 V4->V2 V4->V3 V4->V5 V5->V3 V1-V4,V2,V3,32,59,5,1,1,bfs_exact,,V0|V1|V4|V5,V4->V1|V4->V2|V4->V5,V1->V5|V4->V2|V4->V5,6,9,5,4,1,4,4,4,4,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",6.045799999299106e-05,0.0021652909999971826,2.854199999546836e-05,9.033300000282907e-05,0.008069874999989679,0.000259249999999156,0.022420666999991568
inst_008938,scale_free,20269857,V2->V4 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V4->V0 V5->V0 V5->V4,V2->V4 V3->V0 V3->V4 V4->V0 V5->V0 V5->V4 V1-V3 V2-V3 V3-V5,tiered,0.2,True,V2->V4 V3->V0 V3->V2 V3->V4 V3->V5 V4->V0 V5->V0 V5->V4 V1-V3,V5,V4,11,15,3,1,1,bfs_exact,,V2|V3,V3->V2|V3->V5,V3->V2|V3->V5,6,9,6,3,1,4,3,4,3,0.5,True,1,1,1,1,"{""m_attach"": 3}",0.00018354199998782406,0.0007716249999987213,3.1040999999731866e-05,6.499999999221018e-05,0.0019335420000032855,0.00013258299999563405,0.010175958000004925
inst_008941,scale_free,20269860,V0->V4 V2->V4 V2->V5 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V4->V5,V0->V4 V2->V4 V2->V5 V3->V4 V3->V5 V4->V5 V0-V3 V1-V3 V2-V3,tiered,0.4,True,V0->V4 V2->V4 V2->V5 V3->V1 V3->V2 V3->V4 V3->V5 V4->V5 V0-V3,V2,V5,11,15,3,1,1,bfs_exact,,V0|V3,V3->V1|V3->V2,V3->V1|V3->V2,6,9,6,3,1,4,3,4,3,0.5,True,1,1,1,1,"{""m_attach"": 3}",0.00017579100000375547,0.0008282909999905996,3.095900000005258e-05,6.84170000084805e-05,0.0019635409999949616,0.00012249999998914518,0.010142874999999663
