panel,network,tier,params,source,frame_index,x,y,x_name,y_name,tau,tol,component_size,n_siblings,class_parent_sets,class_censored,class_lo,class_hi,class_width,informative,restricted_lo,restricted_hi,restricted_share,dispute_share,class_covers_tau,condition,b_target,b_realised,reversed,n_k,n_k_loc,claims_loc,n_false_local,n_false_total,committed_verdict,z,z_size,r_val,r_val_status,r_val_source,ledger_verdict_match,ball_status,ball_depth_done,ball_subsets,status,plain_kind,pop_PLAIN_lo,pop_PLAIN_hi,pop_FAR1_lo,pop_FAR1_hi,pop_NEAR1_lo,pop_NEAR1_hi,pop_I0_lo,pop_I0_hi,pop_I1_lo,pop_I1_hi,pop_I2_lo,pop_I2_hi,pop_I3_lo,pop_I3_hi,pop_BLANKET_lo,pop_BLANKET_hi,r0_pop,r0_pop_status,r0_band_n1000,r0_plug_n1000,r0_band_n20000,r0_plug_n20000,z_valid_at_truth,z_has_true_descendant,ch_defined,ch_reason,ch_r2_x,ch_r2_y,pop_CH_lo,pop_CH_hi,stop1_certified,stop1_how,stop2_certified,stop2_how,screen_triggered,screen_change_z_valid,screen2_triggered,screen2_pair_status,screen2_pair_change_z_valid,interaction,sets_b1_equal_b2,pop_SCREEN_lo,pop_SCREEN_hi,pop_SCREEN2_lo,pop_SCREEN2_hi,pop_STOP1_lo,pop_STOP1_hi,pop_STOP2_lo,pop_STOP2_hi,r0_structural_zero
A,asia,T1,semi-synthetic,frame,227,lung,either,lung,either,1.3047634237299808,1.5490034469021283e-06,3,1,2,0,1.3047634237299808,1.3047634237299808,0.0,0,1.3047634237299808,1.3047634237299808,nan,nan,1,CTRL_b2,,,,,,,,,,,,,,,,,,,b_unreachable_no_consistent_reversal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,asia,T1,semi-synthetic,frame,227,lung,either,lung,either,1.3047634237299808,1.5490034469021283e-06,3,1,2,0,1.3047634237299808,1.3047634237299808,0.0,0,1.3047634237299808,1.3047634237299808,nan,nan,1,D_LLM,,,,3,2,smoke->bronc and smoke->lung,0,0,closed_form,tub,1,,unreached,ledger,1,exhaustive,2,3,ok,committed,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,4,never,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,1,0,1,omitted_variable,0.0,0.0,1.3047634237299808,1.3047634237299808,1,unreached,1,unreached,0,0,0,exhaustive,0,0,1,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,
A,asia,T1,semi-synthetic,frame,227,lung,either,lung,either,1.3047634237299808,1.5490034469021283e-06,3,1,2,0,1.3047634237299808,1.3047634237299808,0.0,0,1.3047634237299808,1.3047634237299808,nan,nan,1,D_LLM_72B,,,,3,2,smoke->bronc and smoke->lung,0,0,closed_form,tub,1,,unreached,ledger,1,exhaustive,2,3,ok,committed,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,4,never,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,1,0,1,omitted_variable,0.0,0.0,1.3047634237299808,1.3047634237299808,1,unreached,1,unreached,0,0,0,exhaustive,0,0,1,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,
A,asia,T1,semi-synthetic,frame,227,lung,either,lung,either,1.3047634237299808,1.5490034469021283e-06,3,1,2,0,1.3047634237299808,1.3047634237299808,0.0,0,1.3047634237299808,1.3047634237299808,nan,nan,1,A_ORACLE,,,,3,2,smoke->bronc and smoke->lung,0,0,closed_form,tub,1,,unreached,ledger,1,exhaustive,2,3,ok,committed,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,1.3047634237299808,4,never,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,1,0,1,omitted_variable,0.0,0.0,1.3047634237299808,1.3047634237299808,,,,,,,,,,,,,,,,,,,,
A,asia,T1,semi-synthetic,frame,228,lung,smoke,lung,smoke,-1.5567170313807667e-17,6.003797648075146e-07,3,1,2,0,0.0,0.48013272492836523,0.48013272492836523,1,0.48013272492836523,0.48013272492836523,0.0,1.0,1,CTRL_b0,0,0,,3,2,smoke->bronc and smoke->lung,0,0,y_not_possible_descendant,,,,y_not_possible_descendant,ledger,1,exhaustive,2,3,ok,fallback_budget0,0.0,0.0,0.0,0.0,0.0,0.48013272492836523,0.0,0.0,0.0,0.48013272492836523,0.0,0.48013272492836523,0.0,0.48013272492836523,0.0,0.48013272492836523,0,exact,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,,,,,,,,0,no_committed_set,0,no_committed_set,1,0,1,not_needed,0,0,1,0.0,0.48013272492836523,0.0,0.48013272492836523,0.0,0.48013272492836523,0.0,0.48013272492836523,1
A,asia,T1,semi-synthetic,frame,228,lung,smoke,lung,smoke,-1.5567170313807667e-17,6.003797648075146e-07,3,1,2,0,0.0,0.48013272492836523,0.48013272492836523,1,0.48013272492836523,0.48013272492836523,0.0,1.0,1,CTRL_b1,1,1,bronc->smoke,3,2,bronc->smoke and smoke->lung,1,1,y_not_possible_descendant,,,,y_not_possible_descendant,computed,,exhaustive,2,3,ok,fallback_budget0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48013272492836523,0.0,0.48013272492836523,0.0,0.48013272492836523,0,exact,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,,,,,,,,0,no_committed_set,0,no_committed_set,0,0,1,exhaustive,0,0,0,0.0,0.0,0.0,0.48013272492836523,0.0,0.0,0.0,0.48013272492836523,1
A,asia,T1,semi-synthetic,frame,228,lung,smoke,lung,smoke,-1.5567170313807667e-17,6.003797648075146e-07,3,1,2,0,0.0,0.48013272492836523,0.48013272492836523,1,0.48013272492836523,0.48013272492836523,0.0,1.0,1,CTRL_b2,,,,,,,,,,,,,,,,,,,b_unreachable_no_consistent_reversal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,asia,T1,semi-synthetic,frame,228,lung,smoke,lung,smoke,-1.5567170313807667e-17,6.003797648075146e-07,3,1,2,0,0.0,0.48013272492836523,0.48013272492836523,1,0.48013272492836523,0.48013272492836523,0.0,1.0,1,D_LLM,,,,3,2,smoke->bronc and smoke->lung,0,0,y_not_possible_descendant,,,,y_not_possible_descendant,ledger,1,exhaustive,2,3,ok,fallback_budget0,0.0,0.0,0.0,0.0,0.0,0.48013272492836523,0.0,0.0,0.0,0.48013272492836523,0.0,0.48013272492836523,0.0,0.48013272492836523,0.0,0.48013272492836523,0,exact,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,,,,,,,,0,no_committed_set,0,no_committed_set,1,0,1,not_needed,0,0,1,0.0,0.48013272492836523,0.0,0.48013272492836523,0.0,0.48013272492836523,0.0,0.48013272492836523,1
A,asia,T1,semi-synthetic,frame,228,lung,smoke,lung,smoke,-1.5567170313807667e-17,6.003797648075146e-07,3,1,2,0,0.0,0.48013272492836523,0.48013272492836523,1,0.48013272492836523,0.48013272492836523,0.0,1.0,1,D_LLM_72B,,,,3,2,smoke->bronc and smoke->lung,0,0,y_not_possible_descendant,,,,y_not_possible_descendant,ledger,1,exhaustive,2,3,ok,fallback_budget0,0.0,0.0,0.0,0.0,0.0,0.48013272492836523,0.0,0.0,0.0,0.48013272492836523,0.0,0.48013272492836523,0.0,0.48013272492836523,0.0,0.48013272492836523,0,exact,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,,,,,,,,0,no_committed_set,0,no_committed_set,1,0,1,not_needed,0,0,1,0.0,0.48013272492836523,0.0,0.48013272492836523,0.0,0.48013272492836523,0.0,0.48013272492836523,1
A,asia,T1,semi-synthetic,frame,228,lung,smoke,lung,smoke,-1.5567170313807667e-17,6.003797648075146e-07,3,1,2,0,0.0,0.48013272492836523,0.48013272492836523,1,0.48013272492836523,0.48013272492836523,0.0,1.0,1,A_ORACLE,,,,3,2,smoke->bronc and smoke->lung,0,0,y_not_possible_descendant,,,,y_not_possible_descendant,ledger,1,exhaustive,2,3,ok,fallback_budget0,0.0,0.0,0.0,0.0,0.0,0.48013272492836523,0.0,0.0,0.0,0.48013272492836523,0.0,0.48013272492836523,0.0,0.48013272492836523,0.0,0.48013272492836523,0,exact,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
A,asia,T1,semi-synthetic,frame,229,lung,xray,lung,xray,1.0168714031801735,1.3482720370627795e-06,3,1,2,0,1.016871403180173,1.0168714031801735,4.440892098500626e-16,0,1.016871403180173,1.0168714031801735,nan,nan,1,CTRL_b0,0,0,,3,2,smoke->bronc and smoke->lung,0,0,closed_form,tub,1,,unreached,ledger,1,exhaustive,2,3,ok,committed,1.0168714031801735,1.0168714031801735,1.016871403180173,1.016871403180173,1.016871403180173,1.0168714031801735,1.016871403180173,1.016871403180173,1.016871403180173,1.0168714031801735,1.016871403180173,1.0168714031801735,1.016871403180173,1.0168714031801735,1.016871403180173,1.0168714031801735,4,never,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,1,0,1,omitted_variable,0.0,0.0,1.0168714031801735,1.0168714031801735,1,unreached,1,unreached,0,0,0,exhaustive,0,0,1,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,
A,asia,T1,semi-synthetic,frame,229,lung,xray,lung,xray,1.0168714031801735,1.3482720370627795e-06,3,1,2,0,1.016871403180173,1.0168714031801735,4.440892098500626e-16,0,1.016871403180173,1.0168714031801735,nan,nan,1,CTRL_b1,1,1,lung->smoke,3,2,lung->smoke and smoke->bronc,1,1,closed_form,tub,1,,unreached,computed,,exhaustive,2,3,ok,committed,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.016871403180173,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.016871403180173,1.0168714031801735,1.016871403180173,1.0168714031801735,1.016871403180173,1.0168714031801735,1.016871403180173,1.0168714031801735,4,never,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,1,0,1,omitted_variable,0.0,0.0,1.0168714031801735,1.0168714031801735,1,unreached,1,unreached,0,0,0,exhaustive,0,0,1,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,
A,asia,T1,semi-synthetic,frame,229,lung,xray,lung,xray,1.0168714031801735,1.3482720370627795e-06,3,1,2,0,1.016871403180173,1.0168714031801735,4.440892098500626e-16,0,1.016871403180173,1.0168714031801735,nan,nan,1,CTRL_b2,,,,,,,,,,,,,,,,,,,b_unreachable_no_consistent_reversal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,asia,T1,semi-synthetic,frame,229,lung,xray,lung,xray,1.0168714031801735,1.3482720370627795e-06,3,1,2,0,1.016871403180173,1.0168714031801735,4.440892098500626e-16,0,1.016871403180173,1.0168714031801735,nan,nan,1,D_LLM,,,,3,2,smoke->bronc and smoke->lung,0,0,closed_form,tub,1,,unreached,ledger,1,exhaustive,2,3,ok,committed,1.0168714031801735,1.0168714031801735,1.016871403180173,1.016871403180173,1.016871403180173,1.0168714031801735,1.016871403180173,1.016871403180173,1.016871403180173,1.0168714031801735,1.016871403180173,1.0168714031801735,1.016871403180173,1.0168714031801735,1.016871403180173,1.0168714031801735,4,never,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,1,0,1,omitted_variable,0.0,0.0,1.0168714031801735,1.0168714031801735,1,unreached,1,unreached,0,0,0,exhaustive,0,0,1,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,
A,asia,T1,semi-synthetic,frame,229,lung,xray,lung,xray,1.0168714031801735,1.3482720370627795e-06,3,1,2,0,1.016871403180173,1.0168714031801735,4.440892098500626e-16,0,1.016871403180173,1.0168714031801735,nan,nan,1,D_LLM_72B,,,,3,2,smoke->bronc and smoke->lung,0,0,closed_form,tub,1,,unreached,ledger,1,exhaustive,2,3,ok,committed,1.0168714031801735,1.0168714031801735,1.016871403180173,1.016871403180173,1.016871403180173,1.0168714031801735,1.016871403180173,1.016871403180173,1.016871403180173,1.0168714031801735,1.016871403180173,1.0168714031801735,1.016871403180173,1.0168714031801735,1.016871403180173,1.0168714031801735,4,never,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,1,0,1,omitted_variable,0.0,0.0,1.0168714031801735,1.0168714031801735,1,unreached,1,unreached,0,0,0,exhaustive,0,0,1,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,1.0168714031801735,
A,asia,T1,semi-synthetic,frame,229,lung,xray,lung,xray,1.0168714031801735,1.3482720370627795e-06,3,1,2,0,1.016871403180173,1.0168714031801735,4.440892098500626e-16,0,1.016871403180173,1.0168714031801735,nan,nan,1,A_ORACLE,,,,3,2,smoke->bronc and smoke->lung,0,0,closed_form,tub,1,,unreached,ledger,1,exhaustive,2,3,ok,committed,1.0168714031801735,1.0168714031801735,1.016871403180173,1.016871403180173,1.016871403180173,1.0168714031801735,1.016871403180173,1.016871403180173,1.016871403180173,1.0168714031801735,1.016871403180173,1.0168714031801735,1.016871403180173,1.0168714031801735,1.016871403180173,1.0168714031801735,4,never,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,1,0,1,omitted_variable,0.0,0.0,1.0168714031801735,1.0168714031801735,,,,,,,,,,,,,,,,,,,,
A,asia,T1,semi-synthetic,frame,230,smoke,bronc,smoke,bronc,1.0669175276549587,1.4622971691203432e-06,3,2,3,0,0.0,1.0669175276549587,1.0669175276549587,1,1.0669175276549587,1.0669175276549587,0.0,1.0,1,CTRL_b0,0,0,,3,2,smoke->bronc and smoke->lung,0,0,closed_form,,0,1,exact,ledger,1,exhaustive,2,3,ok,committed,1.0669175276549587,1.0669175276549587,1.0669175276549587,1.0669175276549587,0.0,1.0669175276549587,1.0669175276549587,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,1,exact,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1,0,1,omitted_variable,0.0,0.0,1.0669175276549587,1.0669175276549587,0,exact,0,exact,1,0,1,not_needed,0,0,1,0.0,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,1
A,asia,T1,semi-synthetic,frame,230,smoke,bronc,smoke,bronc,1.0669175276549587,1.4622971691203432e-06,3,2,3,0,0.0,1.0669175276549587,1.0669175276549587,1,1.0669175276549587,1.0669175276549587,0.0,1.0,1,CTRL_b1,1,1,bronc->smoke,3,2,bronc->smoke and smoke->lung,1,1,y_not_possible_descendant,,,,y_not_possible_descendant,computed,,exhaustive,2,3,ok,fallback_budget0,0.0,0.0,0.0,0.0,0.0,1.0669175276549587,0.0,0.0,0.0,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,0,exact,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,,,,,,,,0,no_committed_set,0,no_committed_set,1,0,1,not_needed,0,0,0,0.0,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,1
A,asia,T1,semi-synthetic,frame,230,smoke,bronc,smoke,bronc,1.0669175276549587,1.4622971691203432e-06,3,2,3,0,0.0,1.0669175276549587,1.0669175276549587,1,1.0669175276549587,1.0669175276549587,0.0,1.0,1,CTRL_b2,,,,,,,,,,,,,,,,,,,b_unreachable_no_consistent_reversal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,asia,T1,semi-synthetic,frame,230,smoke,bronc,smoke,bronc,1.0669175276549587,1.4622971691203432e-06,3,2,3,0,0.0,1.0669175276549587,1.0669175276549587,1,1.0669175276549587,1.0669175276549587,0.0,1.0,1,D_LLM,,,,3,2,smoke->bronc and smoke->lung,0,0,closed_form,,0,1,exact,ledger,1,exhaustive,2,3,ok,committed,1.0669175276549587,1.0669175276549587,1.0669175276549587,1.0669175276549587,0.0,1.0669175276549587,1.0669175276549587,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,1,exact,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1,0,1,omitted_variable,0.0,0.0,1.0669175276549587,1.0669175276549587,0,exact,0,exact,1,0,1,not_needed,0,0,1,0.0,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,1
A,asia,T1,semi-synthetic,frame,230,smoke,bronc,smoke,bronc,1.0669175276549587,1.4622971691203432e-06,3,2,3,0,0.0,1.0669175276549587,1.0669175276549587,1,1.0669175276549587,1.0669175276549587,0.0,1.0,1,D_LLM_72B,,,,3,2,smoke->bronc and smoke->lung,0,0,closed_form,,0,1,exact,ledger,1,exhaustive,2,3,ok,committed,1.0669175276549587,1.0669175276549587,1.0669175276549587,1.0669175276549587,0.0,1.0669175276549587,1.0669175276549587,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,1,exact,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1,0,1,omitted_variable,0.0,0.0,1.0669175276549587,1.0669175276549587,0,exact,0,exact,1,0,1,not_needed,0,0,1,0.0,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,1
A,asia,T1,semi-synthetic,frame,230,smoke,bronc,smoke,bronc,1.0669175276549587,1.4622971691203432e-06,3,2,3,0,0.0,1.0669175276549587,1.0669175276549587,1,1.0669175276549587,1.0669175276549587,0.0,1.0,1,A_ORACLE,,,,3,2,smoke->bronc and smoke->lung,0,0,closed_form,,0,1,exact,ledger,1,exhaustive,2,3,ok,committed,1.0669175276549587,1.0669175276549587,1.0669175276549587,1.0669175276549587,0.0,1.0669175276549587,1.0669175276549587,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,0.0,1.0669175276549587,1,exact,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1,0,1,omitted_variable,0.0,0.0,1.0669175276549587,1.0669175276549587,,,,,,,,,,,,,,,,,,,,1
A,asia,T1,semi-synthetic,frame,231,smoke,dysp,smoke,dysp,-1.2737083704402965,3.278067571188095e-06,3,2,3,0,-2.4096631199626817,1.1359547495223852,3.545617869485067,1,-2.4096631199626817,1.1359547495223852,1.0,0.0,1,CTRL_b0,0,0,,3,2,smoke->bronc and smoke->lung,0,0,closed_form,tub,1,1,exact,ledger,1,exhaustive,2,3,ok,committed,-1.2737083704402965,-1.2737083704402965,-1.2737083704402965,-1.2737083704402965,-2.4096631199626817,1.1359547495223852,-1.2737083704402965,-1.2737083704402965,-2.4096631199626817,1.1359547495223852,-2.4096631199626817,1.1359547495223852,-2.4096631199626817,1.1359547495223852,-2.4096631199626817,1.1359547495223852,1,exact,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1,0,1,omitted_variable,0.0,0.0,-1.2737083704402965,-1.2737083704402965,0,exact,0,exact,1,0,1,not_needed,0,0,1,-2.4096631199626817,1.1359547495223852,-2.4096631199626817,1.1359547495223852,-2.4096631199626817,1.1359547495223852,-2.4096631199626817,1.1359547495223852,0
A,asia,T1,semi-synthetic,frame,231,smoke,dysp,smoke,dysp,-1.2737083704402965,3.278067571188095e-06,3,2,3,0,-2.4096631199626817,1.1359547495223852,3.545617869485067,1,-2.4096631199626817,1.1359547495223852,1.0,0.0,1,CTRL_b1,1,1,bronc->smoke,3,2,bronc->smoke and smoke->lung,1,1,closed_form,bronc tub,2,1,exact,computed,,exhaustive,2,3,ok,committed,-2.4096631199626817,-2.4096631199626817,-2.4096631199626817,-2.4096631199626817,-2.4096631199626817,-1.2737083704402965,-2.4096631199626817,-2.4096631199626817,-2.4096631199626817,-1.2737083704402965,-2.4096631199626817,1.1359547495223852,-2.4096631199626817,1.1359547495223852,-2.4096631199626817,1.1359547495223852,2,exact,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,0,1,0,not_omitted_variable,0.0,0.0,-2.4096631199626817,-2.4096631199626817,0,exact,0,exact,1,0,1,not_needed,0,0,0,-2.4096631199626817,-1.2737083704402965,-2.4096631199626817,1.1359547495223852,-2.4096631199626817,-1.2737083704402965,-2.4096631199626817,1.1359547495223852,0
A,asia,T1,semi-synthetic,frame,231,smoke,dysp,smoke,dysp,-1.2737083704402965,3.278067571188095e-06,3,2,3,0,-2.4096631199626817,1.1359547495223852,3.545617869485067,1,-2.4096631199626817,1.1359547495223852,1.0,0.0,1,CTRL_b2,,,,,,,,,,,,,,,,,,,b_unreachable_no_consistent_reversal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
