arm,stratum,stratum_class,status,network,x,y,coverage,base_wrongness,bw_abs,analyst_replicate,n_tiers,radius,shd_truth,n_k,k_g0,AUC_frac,AUC_frac_usable,AUC_rate,AUC_rate_usable,endpoint_gap,n_grid_points,n_grid_points_usable,n_grid_points_censored,endpoint_censored,min_n_eval,median_n_eval,separation,separation_status,largest_component_size,component_size,n_claims_actually_wrong,bw_is_inert,dispatch_leg,gate,assumes,shard_id,frame_row_id
flip,flip_cov100_bw010,primary,ok,child,CardiacMixing,RUQO2,1.0,0.1,,1,,2,0,2,12,0.33740000000000003,0.33740000000000003,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r1,bf12775f40674808
flip,flip_cov100_bw010,primary,ok,child,DuctFlow,HypDistrib,1.0,0.1,,1,,2,0,2,12,0.33740000000000003,0.33740000000000003,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r1,1975c765aa4745bd
flip,flip_cov100_bw010,primary,ok,child,DuctFlow,LowerBodyO2,1.0,0.1,,1,,2,0,2,12,0.33740000000000003,0.33740000000000003,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r1,56372da6e9bb2dcc
flip,flip_cov100_bw010,primary,ok,child,LungFlow,ChestXray,1.0,0.1,,1,,2,0,2,12,0.33740000000000003,0.33740000000000003,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r1,2505fc61e66a27f9
flip,flip_cov100_bw010,primary,ok,child,LungFlow,XrayReport,1.0,0.1,,1,,2,0,2,12,0.33740000000000003,0.33740000000000003,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r1,de56e6aa98229598
flip,flip_cov100_bw010,primary,ok,child,LungParench,ChestXray,1.0,0.1,,1,,2,0,2,12,0.33740000000000003,0.33740000000000003,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r1,22eee711517e08e6
flip,flip_cov100_bw010,primary,ok,child,LungParench,Grunting,1.0,0.1,,1,,2,0,2,12,0.33740000000000003,0.33740000000000003,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r1,724f8015a313bb72
flip,flip_cov100_bw010,primary,ok,child,LungParench,GruntingReport,1.0,0.1,,1,,2,0,2,12,0.33740000000000003,0.33740000000000003,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r1,093a29021d8dec8e
flip,flip_cov100_bw010,primary,ok,child,LungParench,HypoxiaInO2,1.0,0.1,,1,,2,0,2,12,0.33740000000000003,0.33740000000000003,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r1,9612e5d1b2c6cb7a
flip,flip_cov100_bw010,primary,ok,child,LungParench,LowerBodyO2,1.0,0.1,,1,,2,0,2,12,0.33740000000000003,0.33740000000000003,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r1,ac2e6a5fc03b8bd8
flip,flip_cov100_bw010,primary,ok,child,LungParench,RUQO2,1.0,0.1,,1,,2,0,2,12,0.33740000000000003,0.33740000000000003,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r1,0fe6438392f0f157
flip,flip_cov100_bw010,primary,ok,child,LungParench,XrayReport,1.0,0.1,,1,,2,0,2,12,0.33740000000000003,0.33740000000000003,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r1,8cf913b02d0780fc
flip,flip_cov100_bw010,primary,ok,child,Sick,Age,1.0,0.1,,1,,1,0,2,12,0.0,0.0,,,0.0,2,2,0,False,1000,1000.0,1,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r1,5286d58da5023546
flip,flip_cov100_bw010,primary,ok,child,Sick,Grunting,1.0,0.1,,1,,2,0,2,12,0.33740000000000003,0.33740000000000003,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r1,3645940af95530ec
flip,flip_cov100_bw010,primary,ok,child,Sick,GruntingReport,1.0,0.1,,1,,2,0,2,12,0.33740000000000003,0.33740000000000003,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r1,2d02124f331af338
flip,flip_cov100_bw010,primary,ok,child,CardiacMixing,HypDistrib,1.0,0.1,,2,,2,0,2,12,0.3486000000000001,0.3486000000000001,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r2,4ca1b385906a7e35
flip,flip_cov100_bw010,primary,ok,child,CardiacMixing,HypoxiaInO2,1.0,0.1,,2,,2,0,2,12,0.3486000000000001,0.3486000000000001,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r2,49033177e45ab266
flip,flip_cov100_bw010,primary,ok,child,CardiacMixing,LowerBodyO2,1.0,0.1,,2,,2,0,2,12,0.3486000000000001,0.3486000000000001,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r2,490574d460cf1b51
flip,flip_cov100_bw010,primary,ok,child,CardiacMixing,RUQO2,1.0,0.1,,2,,2,0,2,12,0.3486000000000001,0.3486000000000001,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r2,bf12775f40674808
flip,flip_cov100_bw010,primary,ok,child,DuctFlow,HypDistrib,1.0,0.1,,2,,2,0,2,12,0.3486000000000001,0.3486000000000001,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r2,1975c765aa4745bd
flip,flip_cov100_bw010,primary,ok,child,DuctFlow,LowerBodyO2,1.0,0.1,,2,,2,0,2,12,0.3486000000000001,0.3486000000000001,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r2,56372da6e9bb2dcc
flip,flip_cov100_bw010,primary,ok,child,LungFlow,ChestXray,1.0,0.1,,2,,2,0,2,12,0.3486000000000001,0.3486000000000001,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r2,2505fc61e66a27f9
flip,flip_cov100_bw010,primary,ok,child,LungFlow,XrayReport,1.0,0.1,,2,,2,0,2,12,0.3486000000000001,0.3486000000000001,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r2,de56e6aa98229598
flip,flip_cov100_bw010,primary,ok,child,LungParench,ChestXray,1.0,0.1,,2,,2,0,2,12,0.3486000000000001,0.3486000000000001,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r2,22eee711517e08e6
flip,flip_cov100_bw010,primary,ok,child,LungParench,Grunting,1.0,0.1,,2,,2,0,2,12,0.3486000000000001,0.3486000000000001,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r2,724f8015a313bb72
flip,flip_cov100_bw010,primary,ok,child,LungParench,GruntingReport,1.0,0.1,,2,,2,0,2,12,0.3486000000000001,0.3486000000000001,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r2,093a29021d8dec8e
flip,flip_cov100_bw010,primary,ok,child,LungParench,HypoxiaInO2,1.0,0.1,,2,,2,0,2,12,0.3486000000000001,0.3486000000000001,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r2,9612e5d1b2c6cb7a
flip,flip_cov100_bw010,primary,ok,child,LungParench,LowerBodyO2,1.0,0.1,,2,,2,0,2,12,0.3486000000000001,0.3486000000000001,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r2,ac2e6a5fc03b8bd8
flip,flip_cov100_bw010,primary,ok,child,LungParench,RUQO2,1.0,0.1,,2,,2,0,2,12,0.3486000000000001,0.3486000000000001,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r2,0fe6438392f0f157
flip,flip_cov100_bw010,primary,ok,child,LungParench,XrayReport,1.0,0.1,,2,,2,0,2,12,0.3486000000000001,0.3486000000000001,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r2,8cf913b02d0780fc
flip,flip_cov100_bw010,primary,ok,child,Sick,Age,1.0,0.1,,2,,1,0,2,12,0.0,0.0,,,0.0,2,2,0,False,1000,1000.0,1,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r2,5286d58da5023546
flip,flip_cov100_bw010,primary,ok,child,Sick,Grunting,1.0,0.1,,2,,2,0,2,12,0.3486000000000001,0.3486000000000001,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r2,3645940af95530ec
flip,flip_cov100_bw010,primary,ok,child,Sick,GruntingReport,1.0,0.1,,2,,2,0,2,12,0.3486000000000001,0.3486000000000001,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw010__r2,2d02124f331af338
flip,flip_cov100_bw025,primary,ok,child,CardiacMixing,HypDistrib,1.0,0.25,,0,,2,0,2,12,0.3479,0.3479,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r0,4ca1b385906a7e35
flip,flip_cov100_bw025,primary,ok,child,CardiacMixing,HypoxiaInO2,1.0,0.25,,0,,2,0,2,12,0.3479,0.3479,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r0,49033177e45ab266
flip,flip_cov100_bw025,primary,ok,child,CardiacMixing,LowerBodyO2,1.0,0.25,,0,,2,0,2,12,0.3479,0.3479,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r0,490574d460cf1b51
flip,flip_cov100_bw025,primary,ok,child,CardiacMixing,RUQO2,1.0,0.25,,0,,2,0,2,12,0.3479,0.3479,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r0,bf12775f40674808
flip,flip_cov100_bw025,primary,ok,child,DuctFlow,HypDistrib,1.0,0.25,,0,,2,0,2,12,0.3479,0.3479,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r0,1975c765aa4745bd
flip,flip_cov100_bw025,primary,ok,child,DuctFlow,LowerBodyO2,1.0,0.25,,0,,2,0,2,12,0.3479,0.3479,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r0,56372da6e9bb2dcc
flip,flip_cov100_bw025,primary,ok,child,LungFlow,ChestXray,1.0,0.25,,0,,2,0,2,12,0.3479,0.3479,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r0,2505fc61e66a27f9
flip,flip_cov100_bw025,primary,ok,child,LungFlow,XrayReport,1.0,0.25,,0,,2,0,2,12,0.3479,0.3479,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r0,de56e6aa98229598
flip,flip_cov100_bw025,primary,ok,child,LungParench,ChestXray,1.0,0.25,,0,,2,0,2,12,0.3479,0.3479,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r0,22eee711517e08e6
flip,flip_cov100_bw025,primary,ok,child,LungParench,Grunting,1.0,0.25,,0,,2,0,2,12,0.3479,0.3479,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r0,724f8015a313bb72
flip,flip_cov100_bw025,primary,ok,child,LungParench,GruntingReport,1.0,0.25,,0,,2,0,2,12,0.3479,0.3479,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r0,093a29021d8dec8e
flip,flip_cov100_bw025,primary,ok,child,LungParench,HypoxiaInO2,1.0,0.25,,0,,2,0,2,12,0.3479,0.3479,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r0,9612e5d1b2c6cb7a
flip,flip_cov100_bw025,primary,ok,child,LungParench,LowerBodyO2,1.0,0.25,,0,,2,0,2,12,0.3479,0.3479,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r0,ac2e6a5fc03b8bd8
flip,flip_cov100_bw025,primary,ok,child,LungParench,RUQO2,1.0,0.25,,0,,2,0,2,12,0.3479,0.3479,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r0,0fe6438392f0f157
flip,flip_cov100_bw025,primary,ok,child,LungParench,XrayReport,1.0,0.25,,0,,2,0,2,12,0.3479,0.3479,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r0,8cf913b02d0780fc
flip,flip_cov100_bw025,primary,ok,child,Sick,Age,1.0,0.25,,0,,1,0,2,12,0.0,0.0,,,0.0,2,2,0,False,1000,1000.0,1,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r0,5286d58da5023546
flip,flip_cov100_bw025,primary,ok,child,Sick,Grunting,1.0,0.25,,0,,2,0,2,12,0.3479,0.3479,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r0,3645940af95530ec
flip,flip_cov100_bw025,primary,ok,child,Sick,GruntingReport,1.0,0.25,,0,,2,0,2,12,0.3479,0.3479,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r0,2d02124f331af338
flip,flip_cov100_bw025,primary,ok,child,CardiacMixing,HypDistrib,1.0,0.25,,1,,2,0,2,12,0.33949999999999997,0.33949999999999997,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r1,4ca1b385906a7e35
flip,flip_cov100_bw025,primary,ok,child,CardiacMixing,HypoxiaInO2,1.0,0.25,,1,,2,0,2,12,0.33949999999999997,0.33949999999999997,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r1,49033177e45ab266
flip,flip_cov100_bw025,primary,ok,child,CardiacMixing,LowerBodyO2,1.0,0.25,,1,,2,0,2,12,0.33949999999999997,0.33949999999999997,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r1,490574d460cf1b51
flip,flip_cov100_bw025,primary,ok,child,CardiacMixing,RUQO2,1.0,0.25,,1,,2,0,2,12,0.33949999999999997,0.33949999999999997,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r1,bf12775f40674808
flip,flip_cov100_bw025,primary,ok,child,DuctFlow,HypDistrib,1.0,0.25,,1,,2,0,2,12,0.33949999999999997,0.33949999999999997,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r1,1975c765aa4745bd
flip,flip_cov100_bw025,primary,ok,child,DuctFlow,LowerBodyO2,1.0,0.25,,1,,2,0,2,12,0.33949999999999997,0.33949999999999997,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r1,56372da6e9bb2dcc
flip,flip_cov100_bw025,primary,ok,child,LungFlow,ChestXray,1.0,0.25,,1,,2,0,2,12,0.33949999999999997,0.33949999999999997,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r1,2505fc61e66a27f9
flip,flip_cov100_bw025,primary,ok,child,LungFlow,XrayReport,1.0,0.25,,1,,2,0,2,12,0.33949999999999997,0.33949999999999997,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r1,de56e6aa98229598
flip,flip_cov100_bw025,primary,ok,child,LungParench,ChestXray,1.0,0.25,,1,,2,0,2,12,0.33949999999999997,0.33949999999999997,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r1,22eee711517e08e6
flip,flip_cov100_bw025,primary,ok,child,LungParench,Grunting,1.0,0.25,,1,,2,0,2,12,0.33949999999999997,0.33949999999999997,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r1,724f8015a313bb72
flip,flip_cov100_bw025,primary,ok,child,LungParench,GruntingReport,1.0,0.25,,1,,2,0,2,12,0.33949999999999997,0.33949999999999997,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r1,093a29021d8dec8e
flip,flip_cov100_bw025,primary,ok,child,LungParench,HypoxiaInO2,1.0,0.25,,1,,2,0,2,12,0.33949999999999997,0.33949999999999997,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r1,9612e5d1b2c6cb7a
flip,flip_cov100_bw025,primary,ok,child,LungParench,LowerBodyO2,1.0,0.25,,1,,2,0,2,12,0.33949999999999997,0.33949999999999997,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r1,ac2e6a5fc03b8bd8
flip,flip_cov100_bw025,primary,ok,child,LungParench,RUQO2,1.0,0.25,,1,,2,0,2,12,0.33949999999999997,0.33949999999999997,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r1,0fe6438392f0f157
flip,flip_cov100_bw025,primary,ok,child,LungParench,XrayReport,1.0,0.25,,1,,2,0,2,12,0.33949999999999997,0.33949999999999997,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r1,8cf913b02d0780fc
flip,flip_cov100_bw025,primary,ok,child,Sick,Age,1.0,0.25,,1,,1,0,2,12,0.0,0.0,,,0.0,2,2,0,False,1000,1000.0,1,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r1,5286d58da5023546
flip,flip_cov100_bw025,primary,ok,child,Sick,Grunting,1.0,0.25,,1,,2,0,2,12,0.33949999999999997,0.33949999999999997,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r1,3645940af95530ec
flip,flip_cov100_bw025,primary,ok,child,Sick,GruntingReport,1.0,0.25,,1,,2,0,2,12,0.33949999999999997,0.33949999999999997,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r1,2d02124f331af338
flip,flip_cov100_bw025,primary,ok,child,CardiacMixing,HypDistrib,1.0,0.25,,2,,2,0,2,12,0.3577,0.3577,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r2,4ca1b385906a7e35
flip,flip_cov100_bw025,primary,ok,child,CardiacMixing,HypoxiaInO2,1.0,0.25,,2,,2,0,2,12,0.3577,0.3577,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r2,49033177e45ab266
flip,flip_cov100_bw025,primary,ok,child,CardiacMixing,LowerBodyO2,1.0,0.25,,2,,2,0,2,12,0.3577,0.3577,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r2,490574d460cf1b51
flip,flip_cov100_bw025,primary,ok,child,CardiacMixing,RUQO2,1.0,0.25,,2,,2,0,2,12,0.3577,0.3577,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r2,bf12775f40674808
flip,flip_cov100_bw025,primary,ok,child,DuctFlow,HypDistrib,1.0,0.25,,2,,2,0,2,12,0.3577,0.3577,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r2,1975c765aa4745bd
flip,flip_cov100_bw025,primary,ok,child,DuctFlow,LowerBodyO2,1.0,0.25,,2,,2,0,2,12,0.3577,0.3577,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r2,56372da6e9bb2dcc
flip,flip_cov100_bw025,primary,ok,child,LungFlow,ChestXray,1.0,0.25,,2,,2,0,2,12,0.3577,0.3577,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r2,2505fc61e66a27f9
flip,flip_cov100_bw025,primary,ok,child,LungFlow,XrayReport,1.0,0.25,,2,,2,0,2,12,0.3577,0.3577,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r2,de56e6aa98229598
flip,flip_cov100_bw025,primary,ok,child,LungParench,ChestXray,1.0,0.25,,2,,2,0,2,12,0.3577,0.3577,,,0.0,2,2,0,False,1000,1000.0,2,measured,12,12,0,True,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",flip__child__cov100__bw025__r2,22eee711517e08e6
