stratum,stratum_class,predictor,endpoint,dropped_network,n,n_networks,tau_b,ci_lo_2p5,ci_hi_97p5,excludes_zero,full_tau_b,full_excludes_zero,loses_zero_exclusion
flip_cov100_bwa1,supplementary,shd_truth,AUC_frac_usable,magic-irri,1113,20,0.028817881076778573,-0.26889777152619304,0.2665883081988038,False,0.020134129260886396,False,False
flip_cov100_bwa1,supplementary,shd_truth,AUC_frac_usable,magic-niab,1083,20,0.030437750054323375,-0.26693666242332276,0.27076617445194895,False,0.020134129260886396,False,False
flip_cov100_bwa1,supplementary,shd_truth,AUC_frac_usable,mediator,1144,20,0.01897462061330717,-0.2750776640857923,0.2428737002747333,False,0.020134129260886396,False,False
flip_cov100_bwa1,supplementary,shd_truth,AUC_frac_usable,munin1,1137,20,0.02637580125307291,-0.27231665118002446,0.25723495890014697,False,0.020134129260886396,False,False
flip_cov100_bwa1,supplementary,shd_truth,AUC_frac_usable,pathfinder,1146,21,0.020134129260886396,-0.25842633377267243,0.2455681690036886,False,0.020134129260886396,False,False
flip_cov100_bwa1,supplementary,shd_truth,AUC_frac_usable,sachs,1113,20,0.05394427208479144,-0.2278183192270995,0.2694010366737627,False,0.020134129260886396,False,False
flip_cov100_bwa1,supplementary,shd_truth,AUC_frac_usable,water,1110,20,0.04824053274817994,-0.24763676817329094,0.2624652429041762,False,0.020134129260886396,False,False
flip_cov100_bwa1,supplementary,shd_truth,AUC_frac_usable,win95pts,1137,20,0.023067517727505375,-0.26807328909590744,0.25104706845908475,False,0.020134129260886396,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,Acid_1996,1116,20,0.13136324243314643,-0.08096845945342065,0.34335650121656436,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,Kampen_2014,1068,20,0.15310469182791175,-0.07595620841411084,0.4380953094330443,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,Polzer_2012,1031,20,0.1681157270685359,-0.062243738598870606,0.4528791480388775,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,Schipf_2010,1135,20,0.18935799523723904,-0.02602272849550384,0.4283798854259692,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,Sebastiani_2005,1131,20,0.17564478389257768,-0.03447748169357401,0.4104609340780871,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,Shrier_2008,1129,20,0.16981765111942848,-0.047318872233949344,0.4086984055194862,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,arth150,1128,20,0.16341316226122876,-0.053786480800786865,0.39185040805795684,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,asia,1140,20,0.18001952283558342,-0.03542567004222487,0.4176753266237417,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,barley,925,20,0.2525323303473274,-0.019392868611353555,0.47199841719647545,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,child,1112,20,0.16142146046574088,-0.06152439353771798,0.4075053780263015,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,diabetes,880,20,0.1369874229100194,-0.0743476870847045,0.38447640210463235,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,ecoli70,1108,20,0.17931719594275478,-0.03150507567920256,0.41508377889646253,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,hepar2,1122,20,0.1844753696562188,-0.03377709705123648,0.42715629531805077,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,insurance,1058,20,0.2564132095074533,0.03889016933716244,0.47130174534309793,True,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,magic-irri,1113,20,0.17618189945778595,-0.059204907657869295,0.4226537337410077,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,magic-niab,1083,20,0.18334641527272746,-0.04806136425604391,0.4367554396891436,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,mediator,1144,20,0.17730500214158926,-0.0443245452143517,0.4147963066027648,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,munin1,1137,20,0.18521491747256136,-0.03941736333151797,0.43001853472927554,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,pathfinder,1146,21,0.17886017082362546,-0.03497834369745477,0.41436284402314766,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,sachs,1113,20,0.19430880863640934,-0.009557919563860772,0.43096201743108503,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,water,1110,20,0.15997339533181426,-0.06682021963101231,0.40492450213601755,False,0.17886017082362546,False,False
flip_cov100_bwa1,supplementary,n_k,AUC_frac_usable,win95pts,1137,20,0.17836769984714956,-0.046854163677539216,0.4188509118419578,False,0.17886017082362546,False,False
tiered_nt2,primary,radius,AUC_rate_usable,Kampen_2014,59,10,0.5941097652393229,0.13671274905592834,0.8658473462249665,True,0.5802354721554341,True,False
tiered_nt2,primary,radius,AUC_rate_usable,Schipf_2010,58,10,0.5835025492032838,0.10564428184106457,0.8605699764142954,True,0.5802354721554341,True,False
tiered_nt2,primary,radius,AUC_rate_usable,Sebastiani_2005,59,10,0.5819850761528061,0.10712302139570798,0.8566856228572162,True,0.5802354721554341,True,False
tiered_nt2,primary,radius,AUC_rate_usable,Shrier_2008,59,10,0.58891346991653,0.13111757870184862,0.8566856228572162,True,0.5802354721554341,True,False
tiered_nt2,primary,radius,AUC_rate_usable,hailfinder,49,10,0.6965611017140223,0.38538006231710187,0.8756327273847904,True,0.5802354721554341,True,False
tiered_nt2,primary,radius,AUC_rate_usable,magic-irri,55,10,0.5359100053781448,0.0,0.8548159383283319,False,0.5802354721554341,True,True
tiered_nt2,primary,radius,AUC_rate_usable,magic-niab,39,10,0.7208017747700755,0.3569541066440726,0.8756327273847905,True,0.5802354721554341,True,False
tiered_nt2,primary,radius,AUC_rate_usable,mediator,59,10,0.5819850761528061,0.11239122278954364,0.8564512616401367,True,0.5802354721554341,True,False
tiered_nt2,primary,radius,AUC_rate_usable,paths,48,10,0.3177748124097888,0.0,0.6589751798258693,False,0.5802354721554341,True,True
tiered_nt2,primary,radius,AUC_rate_usable,sachs,58,10,0.5835025492032838,0.10673189888906681,0.8606620382909246,True,0.5802354721554341,True,False
tiered_nt2,primary,radius,AUC_rate_usable,water,57,10,0.5851408731731482,0.1053263626468716,0.8643610076015098,True,0.5802354721554341,True,False
tiered_nt2,primary,shd_truth,AUC_rate_usable,Kampen_2014,59,10,0.6141294725994539,-0.09502369401264574,0.7972409487945863,False,0.6157986685344325,True,True
tiered_nt2,primary,shd_truth,AUC_rate_usable,Schipf_2010,58,10,0.6156833988996536,-0.027927731634359215,0.7802019708059217,False,0.6157986685344325,True,True
tiered_nt2,primary,shd_truth,AUC_rate_usable,Sebastiani_2005,59,10,0.6391936206498576,0.059301348429156395,0.8020997476236463,True,0.6157986685344325,True,False
tiered_nt2,primary,shd_truth,AUC_rate_usable,Shrier_2008,59,10,0.6109449553276501,-0.005945012927210701,0.7796150717893423,False,0.6157986685344325,True,True
tiered_nt2,primary,shd_truth,AUC_rate_usable,hailfinder,49,10,0.5391621921159595,-0.12314831177375436,0.7030671814594299,False,0.6157986685344325,True,True
tiered_nt2,primary,shd_truth,AUC_rate_usable,magic-irri,55,10,0.677251890546658,-0.02018663978190357,0.815368853871926,False,0.6157986685344325,True,True
tiered_nt2,primary,shd_truth,AUC_rate_usable,magic-niab,39,10,0.5591237604938873,-0.15356255676971295,0.7858942804400946,False,0.6157986685344325,True,True
tiered_nt2,primary,shd_truth,AUC_rate_usable,mediator,59,10,0.6289928921783186,-0.07678477697136184,0.7897870077296836,False,0.6157986685344325,True,True
tiered_nt2,primary,shd_truth,AUC_rate_usable,paths,48,10,0.43068159790108873,-0.1578418166107803,0.6968751940745052,False,0.6157986685344325,True,True
tiered_nt2,primary,shd_truth,AUC_rate_usable,sachs,58,10,0.6831555522037253,0.18254653117968464,0.8151242061194499,True,0.6157986685344325,True,False
tiered_nt2,primary,shd_truth,AUC_rate_usable,water,57,10,0.6080107046388649,-0.06858379369269983,0.7749101442517679,False,0.6157986685344325,True,True
tiered_nt2,primary,n_k,AUC_rate_usable,Kampen_2014,59,10,-0.1481179112014722,-0.6873102076234539,0.5807153328104228,False,-0.17286720574504982,False,False
tiered_nt2,primary,n_k,AUC_rate_usable,Schipf_2010,58,10,-0.1625704572439835,-0.6722714277595306,0.5380107232316256,False,-0.17286720574504982,False,False
tiered_nt2,primary,n_k,AUC_rate_usable,Sebastiani_2005,59,10,-0.1933761618463665,-0.7329330127616818,0.4966896831758947,False,-0.17286720574504982,False,False
tiered_nt2,primary,n_k,AUC_rate_usable,Shrier_2008,59,10,-0.1673183811720334,-0.6866711491267662,0.5297332350791111,False,-0.17286720574504982,False,False
tiered_nt2,primary,n_k,AUC_rate_usable,hailfinder,49,10,-0.47366769059639197,-0.7465460921030738,0.13136653563141767,False,-0.17286720574504982,False,False
tiered_nt2,primary,n_k,AUC_rate_usable,magic-irri,55,10,-0.2081721905834427,-0.7465460921030738,0.5901191012924858,False,-0.17286720574504982,False,False
tiered_nt2,primary,n_k,AUC_rate_usable,magic-niab,39,10,-0.3276203397368789,-0.7268864747913781,0.4881224284187095,False,-0.17286720574504982,False,False
tiered_nt2,primary,n_k,AUC_rate_usable,mediator,59,10,-0.19305350415067163,-0.7151872822368818,0.500004434115304,False,-0.17286720574504982,False,False
tiered_nt2,primary,n_k,AUC_rate_usable,paths,48,10,0.2876532291362857,-0.5020022557239626,0.5984621211684263,False,-0.17286720574504982,False,False
tiered_nt2,primary,n_k,AUC_rate_usable,sachs,58,10,-0.1743545676889517,-0.6801492554990808,0.5155565247055569,False,-0.17286720574504982,False,False
tiered_nt2,primary,n_k,AUC_rate_usable,water,57,10,-0.15672060742353866,-0.6754941776658321,0.5508950441486722,False,-0.17286720574504982,False,False
tiered_nt3,primary,radius,AUC_rate_usable,Didelez_2010,174,17,0.38650875453160416,0.0772722421549697,0.6984595729429748,True,0.377616815579245,True,False
tiered_nt3,primary,radius,AUC_rate_usable,Kampen_2014,174,17,0.38652206658294463,0.07727473382093676,0.6984980210298021,True,0.377616815579245,True,False
tiered_nt3,primary,radius,AUC_rate_usable,Polzer_2012,161,17,0.404508281415149,0.05405684825435429,0.7048209177008904,True,0.377616815579245,True,False
tiered_nt3,primary,radius,AUC_rate_usable,Schipf_2010,171,17,0.38255660039438033,0.058157734624905755,0.6934877684681983,True,0.377616815579245,True,False
tiered_nt3,primary,radius,AUC_rate_usable,Sebastiani_2005,175,17,0.375616670503294,0.0609985912183071,0.6820947219839791,True,0.377616815579245,True,False
tiered_nt3,primary,radius,AUC_rate_usable,Shrier_2008,172,17,0.37587164325011324,0.055655211684265675,0.6919215397704366,True,0.377616815579245,True,False
tiered_nt3,primary,radius,AUC_rate_usable,asia,175,17,0.3799557882439146,0.06784649487251487,0.6885821502870552,True,0.377616815579245,True,False
tiered_nt3,primary,radius,AUC_rate_usable,barley,132,17,0.4989530200917353,0.2292271556843621,0.7249342401791143,True,0.377616815579245,True,False
tiered_nt3,primary,radius,AUC_rate_usable,child,174,17,0.38650875453160416,0.06816045439191928,0.6990848713764515,True,0.377616815579245,True,False
tiered_nt3,primary,radius,AUC_rate_usable,hailfinder,165,17,0.36878299807471765,0.01708562576837919,0.6892090448183487,True,0.377616815579245,True,False
tiered_nt3,primary,radius,AUC_rate_usable,insurance,144,17,0.4166285975534978,0.011042895699103964,0.7172730250794459,True,0.377616815579245,True,False
tiered_nt3,primary,radius,AUC_rate_usable,magic-niab,156,17,0.3417810163223745,0.00798985485450319,0.6901995713297037,True,0.377616815579245,True,False
tiered_nt3,primary,radius,AUC_rate_usable,mediator,175,17,0.375616670503294,0.05781890513011901,0.6801034482900551,True,0.377616815579245,True,False
tiered_nt3,primary,radius,AUC_rate_usable,munin1,175,17,0.3820310184676897,0.06500302838718448,0.6896935662528931,True,0.377616815579245,True,False
tiered_nt3,primary,radius,AUC_rate_usable,paths,161,17,0.22135313130883602,-0.001271835563934766,0.5154125646468509,False,0.377616815579245,True,True
tiered_nt3,primary,radius,AUC_rate_usable,sachs,171,17,0.38252928370325373,0.05730805568905664,0.694523266203624,True,0.377616815579245,True,False
tiered_nt3,primary,radius,AUC_rate_usable,water,162,17,0.366832019500321,0.02250344655035932,0.6949278632870641,True,0.377616815579245,True,False
tiered_nt3,primary,radius,AUC_rate_usable,win95pts,175,17,0.375616670503294,0.0645707396921051,0.6851623629966058,True,0.377616815579245,True,False
tiered_nt3,primary,shd_truth,AUC_rate_usable,Didelez_2010,174,17,0.31145877640721614,-0.16015920522473853,0.5611688938525239,False,0.3084463242703133,False,False
tiered_nt3,primary,shd_truth,AUC_rate_usable,Kampen_2014,174,17,0.30694050529791744,-0.18121986498975903,0.5611848976746397,False,0.3084463242703133,False,False
tiered_nt3,primary,shd_truth,AUC_rate_usable,Polzer_2012,161,17,0.4044182689368138,0.002184927421253381,0.5998488008680644,True,0.3084463242703133,False,False
tiered_nt3,primary,shd_truth,AUC_rate_usable,Schipf_2010,171,17,0.30548804376489813,-0.1617296315529592,0.5642024835019918,False,0.3084463242703133,False,False
tiered_nt3,primary,shd_truth,AUC_rate_usable,Sebastiani_2005,175,17,0.3129577945822427,-0.1423697230670805,0.5610882799412431,False,0.3084463242703133,False,False
tiered_nt3,primary,shd_truth,AUC_rate_usable,Shrier_2008,172,17,0.30971599009169953,-0.1586167015428598,0.5604229418918715,False,0.3084463242703133,False,False
tiered_nt3,primary,shd_truth,AUC_rate_usable,asia,175,17,0.31168732432687424,-0.13917451938580044,0.5548474180264252,False,0.3084463242703133,False,False
tiered_nt3,primary,shd_truth,AUC_rate_usable,barley,132,17,0.3010963400563749,-0.2218553125247218,0.5675536074728672,False,0.3084463242703133,False,False
tiered_nt3,primary,shd_truth,AUC_rate_usable,child,174,17,0.3033411225094406,-0.1956174076867698,0.5585573462308966,False,0.3084463242703133,False,False
tiered_nt3,primary,shd_truth,AUC_rate_usable,hailfinder,165,17,0.384066382498568,-0.032416963156123496,0.5967416143205438,False,0.3084463242703133,False,False
tiered_nt3,primary,shd_truth,AUC_rate_usable,insurance,144,17,0.18760978902924022,-0.2653287098710274,0.5723910275420657,False,0.3084463242703133,False,False
tiered_nt3,primary,shd_truth,AUC_rate_usable,magic-niab,156,17,0.3216957041143767,-0.1709443166384615,0.5802890764196205,False,0.3084463242703133,False,False
tiered_nt3,primary,shd_truth,AUC_rate_usable,mediator,175,17,0.30667556314119737,-0.1615250019656533,0.5527179847369038,False,0.3084463242703133,False,False
tiered_nt3,primary,shd_truth,AUC_rate_usable,munin1,175,17,0.3093768671806334,-0.16438284834085842,0.5534970047941113,False,0.3084463242703133,False,False
tiered_nt3,primary,shd_truth,AUC_rate_usable,paths,161,17,0.2714079369950135,-0.2736439287179411,0.5596614547746287,False,0.3084463242703133,False,False
tiered_nt3,primary,shd_truth,AUC_rate_usable,sachs,171,17,0.3048455215806308,-0.16974873494777423,0.5587624662705437,False,0.3084463242703133,False,False
tiered_nt3,primary,shd_truth,AUC_rate_usable,water,162,17,0.2407678545978152,-0.24970570692489505,0.48870011103211913,False,0.3084463242703133,False,False
tiered_nt3,primary,shd_truth,AUC_rate_usable,win95pts,175,17,0.309229579931321,-0.1603112095156204,0.5468071719653398,False,0.3084463242703133,False,False
tiered_nt3,primary,n_k,AUC_rate_usable,Didelez_2010,174,17,-0.05868221536962768,-0.4802509884474174,0.3707040163551739,False,-0.06616299897014669,False,False
tiered_nt3,primary,n_k,AUC_rate_usable,Kampen_2014,174,17,-0.07730611115218704,-0.49523730582633524,0.3382461971600595,False,-0.06616299897014669,False,False
tiered_nt3,primary,n_k,AUC_rate_usable,Polzer_2012,161,17,-0.15351779113795702,-0.5080444444882338,0.2840980187002443,False,-0.06616299897014669,False,False
tiered_nt3,primary,n_k,AUC_rate_usable,Schipf_2010,171,17,-0.09438694762514534,-0.49538843619143647,0.3213520594973623,False,-0.06616299897014669,False,False
tiered_nt3,primary,n_k,AUC_rate_usable,Sebastiani_2005,175,17,-0.07274551145163713,-0.4874591950165693,0.3413669797228587,False,-0.06616299897014669,False,False
tiered_nt3,primary,n_k,AUC_rate_usable,Shrier_2008,172,17,-0.0748706957824769,-0.49733035760183913,0.36072494118426485,False,-0.06616299897014669,False,False
tiered_nt3,primary,n_k,AUC_rate_usable,asia,175,17,-0.06395203996890995,-0.46860820716364976,0.35252136268785667,False,-0.06616299897014669,False,False
tiered_nt3,primary,n_k,AUC_rate_usable,barley,132,17,-0.1078928993954141,-0.5264121771596205,0.3540479054210032,False,-0.06616299897014669,False,False
tiered_nt3,primary,n_k,AUC_rate_usable,child,174,17,-0.07098060054507886,-0.49057979998594914,0.3380093890342193,False,-0.06616299897014669,False,False
tiered_nt3,primary,n_k,AUC_rate_usable,hailfinder,165,17,-0.01884454502915867,-0.46832001095477793,0.4142691036942259,False,-0.06616299897014669,False,False
tiered_nt3,primary,n_k,AUC_rate_usable,insurance,144,17,-0.13812077005466583,-0.52635723531743,0.26978089012748746,False,-0.06616299897014669,False,False
tiered_nt3,primary,n_k,AUC_rate_usable,magic-niab,156,17,-0.0071391180388900785,-0.5055953338605508,0.43441829841615537,False,-0.06616299897014669,False,False
tiered_nt3,primary,n_k,AUC_rate_usable,mediator,175,17,-0.07215919418055751,-0.4714694431032132,0.3470634021666766,False,-0.06616299897014669,False,False
tiered_nt3,primary,n_k,AUC_rate_usable,munin1,175,17,-0.06453893445028311,-0.4719402787864508,0.3556474509044534,False,-0.06616299897014669,False,False
tiered_nt3,primary,n_k,AUC_rate_usable,paths,161,17,0.10292913298828972,-0.2973008879439177,0.4350685946248567,False,-0.06616299897014669,False,False
tiered_nt3,primary,n_k,AUC_rate_usable,sachs,171,17,-0.02030774758869027,-0.4329531988178405,0.4106239369551914,False,-0.06616299897014669,False,False
tiered_nt3,primary,n_k,AUC_rate_usable,water,162,17,-0.15476469359017642,-0.5080044444802883,0.2857345477450587,False,-0.06616299897014669,False,False
tiered_nt3,primary,n_k,AUC_rate_usable,win95pts,175,17,-0.05999120610029826,-0.45923182057359613,0.35839466356471916,False,-0.06616299897014669,False,False
tiered_nt4,primary,radius,AUC_rate_usable,Didelez_2010,260,18,0.4919328221935318,0.2878941863641968,0.7110520046080171,True,0.4832453597995131,True,False
tiered_nt4,primary,radius,AUC_rate_usable,Kampen_2014,258,18,0.48509770610096875,0.2754992832122429,0.7036523348145708,True,0.4832453597995131,True,False
tiered_nt4,primary,radius,AUC_rate_usable,Polzer_2012,247,18,0.5291562286647228,0.3534525502864844,0.735737652519007,True,0.4832453597995131,True,False
tiered_nt4,primary,radius,AUC_rate_usable,Schipf_2010,258,18,0.48452999072059066,0.27330248756254266,0.7022075708338807,True,0.4832453597995131,True,False
tiered_nt4,primary,radius,AUC_rate_usable,Sebastiani_2005,261,18,0.48441912794365627,0.27715682907505257,0.7018673448121518,True,0.4832453597995131,True,False
tiered_nt4,primary,radius,AUC_rate_usable,Shrier_2008,261,18,0.48422445392818886,0.27663419760213126,0.7016724962662303,True,0.4832453597995131,True,False
tiered_nt4,primary,radius,AUC_rate_usable,asia,263,18,0.48561799665372885,0.28041009515266985,0.7001311693979185,True,0.4832453597995131,True,False
tiered_nt4,primary,radius,AUC_rate_usable,barley,191,18,0.5122694961763287,0.2305376352592848,0.7411660932748285,True,0.4832453597995131,True,False
tiered_nt4,primary,radius,AUC_rate_usable,child,254,18,0.4995879597640058,0.3035780744620305,0.7186479475987497,True,0.4832453597995131,True,False
tiered_nt4,primary,radius,AUC_rate_usable,ecoli70,262,18,0.4825178854497501,0.27167129178113103,0.7037626581151115,True,0.4832453597995131,True,False
tiered_nt4,primary,radius,AUC_rate_usable,hailfinder,254,18,0.4348470194739843,0.22634527286360903,0.6549005446911379,True,0.4832453597995131,True,False
tiered_nt4,primary,radius,AUC_rate_usable,insurance,217,18,0.5367142793637949,0.29317294221031576,0.7388753648184709,True,0.4832453597995131,True,False
tiered_nt4,primary,radius,AUC_rate_usable,magic-irri,255,18,0.48534822671721123,0.2644465192141883,0.713991802925633,True,0.4832453597995131,True,False
tiered_nt4,primary,radius,AUC_rate_usable,magic-niab,244,18,0.4714160543074801,0.234858579284856,0.7095399726825573,True,0.4832453597995131,True,False
tiered_nt4,primary,radius,AUC_rate_usable,mediator,262,18,0.4825178854497501,0.2677727203968529,0.7036519882800686,True,0.4832453597995131,True,False
tiered_nt4,primary,radius,AUC_rate_usable,munin1,264,18,0.48513356925288237,0.2738246375051211,0.7037189490588456,True,0.4832453597995131,True,False
tiered_nt4,primary,radius,AUC_rate_usable,paths,249,18,0.3928345043763101,0.22362409928040386,0.5878029743473838,True,0.4832453597995131,True,False
tiered_nt4,primary,radius,AUC_rate_usable,sachs,259,18,0.48458485823849323,0.278843325956435,0.704501603303328,True,0.4832453597995131,True,False
tiered_nt4,primary,radius,AUC_rate_usable,water,251,18,0.4840049193517058,0.2652636587491447,0.7143135886584162,True,0.4832453597995131,True,False
tiered_nt4,primary,shd_truth,AUC_rate_usable,Didelez_2010,260,18,0.25734178051677475,-0.19946606764448485,0.49700410459861716,False,0.25461900817620065,False,False
tiered_nt4,primary,shd_truth,AUC_rate_usable,Kampen_2014,258,18,0.2498925754018678,-0.22878922878596333,0.4928125936613582,False,0.25461900817620065,False,False
tiered_nt4,primary,shd_truth,AUC_rate_usable,Polzer_2012,247,18,0.3015369597083624,-0.15474154106256943,0.5187061941769291,False,0.25461900817620065,False,False
tiered_nt4,primary,shd_truth,AUC_rate_usable,Schipf_2010,258,18,0.258147051237079,-0.20118213459488773,0.4993130181459878,False,0.25461900817620065,False,False
tiered_nt4,primary,shd_truth,AUC_rate_usable,Sebastiani_2005,261,18,0.26142809512130766,-0.19844618523783397,0.49939946731377827,False,0.25461900817620065,False,False
tiered_nt4,primary,shd_truth,AUC_rate_usable,Shrier_2008,261,18,0.25471423223545425,-0.20389598014732685,0.49302615825766677,False,0.25461900817620065,False,False
tiered_nt4,primary,shd_truth,AUC_rate_usable,asia,263,18,0.2556022433330933,-0.202606777696803,0.49410441927944526,False,0.25461900817620065,False,False
tiered_nt4,primary,shd_truth,AUC_rate_usable,barley,191,18,0.25689554454686897,-0.2398138594875787,0.5207566607934712,False,0.25461900817620065,False,False
tiered_nt4,primary,shd_truth,AUC_rate_usable,child,254,18,0.22988006518739043,-0.27327302181918167,0.47887249205481364,False,0.25461900817620065,False,False
tiered_nt4,primary,shd_truth,AUC_rate_usable,ecoli70,262,18,0.2861236414816034,-0.1565741642025991,0.5237281836675903,False,0.25461900817620065,False,False
tiered_nt4,primary,shd_truth,AUC_rate_usable,hailfinder,254,18,0.34466953556926055,-0.056787842533838194,0.5437008835052027,False,0.25461900817620065,False,False
tiered_nt4,primary,shd_truth,AUC_rate_usable,insurance,217,18,0.0765640237144347,-0.29426760618275444,0.3838813570378353,False,0.25461900817620065,False,False
tiered_nt4,primary,shd_truth,AUC_rate_usable,magic-irri,255,18,0.25188910343476856,-0.19042681982146828,0.486380363272589,False,0.25461900817620065,False,False
tiered_nt4,primary,shd_truth,AUC_rate_usable,magic-niab,244,18,0.26127618820506576,-0.2237399138232451,0.5165203886377787,False,0.25461900817620065,False,False
tiered_nt4,primary,shd_truth,AUC_rate_usable,mediator,262,18,0.23987636516022462,-0.21634280862069008,0.47668262067826656,False,0.25461900817620065,False,False
tiered_nt4,primary,shd_truth,AUC_rate_usable,munin1,264,18,0.255690526187817,-0.18332664177665828,0.4933398471557489,False,0.25461900817620065,False,False
tiered_nt4,primary,shd_truth,AUC_rate_usable,paths,249,18,0.2348850963028269,-0.2766999792061097,0.5354006112763441,False,0.25461900817620065,False,False
tiered_nt4,primary,shd_truth,AUC_rate_usable,sachs,259,18,0.27526493867489044,-0.15313640962632433,0.510778778353743,False,0.25461900817620065,False,False
tiered_nt4,primary,shd_truth,AUC_rate_usable,water,251,18,0.21651885640071555,-0.2533311305471699,0.4600392336436816,False,0.25461900817620065,False,False
tiered_nt4,primary,n_k,AUC_rate_usable,Didelez_2010,260,18,0.1410785172249815,-0.3364368884493252,0.47152687196930076,False,0.12362268575786922,False,False
tiered_nt4,primary,n_k,AUC_rate_usable,Kampen_2014,258,18,0.12233749250253474,-0.3461937808381987,0.45425434669611164,False,0.12362268575786922,False,False
tiered_nt4,primary,n_k,AUC_rate_usable,Polzer_2012,247,18,0.08658066378500967,-0.39091142278023894,0.43383664288691887,False,0.12362268575786922,False,False
tiered_nt4,primary,n_k,AUC_rate_usable,Schipf_2010,258,18,0.12526108783881007,-0.34409285826752,0.45317187181733143,False,0.12362268575786922,False,False
tiered_nt4,primary,n_k,AUC_rate_usable,Sebastiani_2005,261,18,0.11745977545495627,-0.3508550955932308,0.44852160268890023,False,0.12362268575786922,False,False
tiered_nt4,primary,n_k,AUC_rate_usable,Shrier_2008,261,18,0.1130874725355359,-0.3650919220181019,0.4457709298737236,False,0.12362268575786922,False,False
tiered_nt4,primary,n_k,AUC_rate_usable,asia,263,18,0.12487051606914969,-0.33700018747314486,0.45117738909400085,False,0.12362268575786922,False,False
tiered_nt4,primary,n_k,AUC_rate_usable,barley,191,18,0.09151171441901829,-0.39492652606998724,0.4644881236586314,False,0.12362268575786922,False,False
tiered_nt4,primary,n_k,AUC_rate_usable,child,254,18,0.12247126511894205,-0.346210633738578,0.44576748170519537,False,0.12362268575786922,False,False
tiered_nt4,primary,n_k,AUC_rate_usable,ecoli70,262,18,0.15149365636634185,-0.31049985615769354,0.48409488638508785,False,0.12362268575786922,False,False
tiered_nt4,primary,n_k,AUC_rate_usable,hailfinder,254,18,0.058709145341257256,-0.4057396395401848,0.3975766159214397,False,0.12362268575786922,False,False
tiered_nt4,primary,n_k,AUC_rate_usable,insurance,217,18,-0.06840078816030007,-0.4125580836841005,0.2789130258665526,False,0.12362268575786922,False,False
tiered_nt4,primary,n_k,AUC_rate_usable,magic-irri,255,18,0.14631438450526724,-0.33214105727425336,0.47863554503737266,False,0.12362268575786922,False,False
tiered_nt4,primary,n_k,AUC_rate_usable,magic-niab,244,18,0.15595779310422359,-0.3573644697656262,0.4921623233455516,False,0.12362268575786922,False,False
tiered_nt4,primary,n_k,AUC_rate_usable,mediator,262,18,0.1107696047566937,-0.3590710894495181,0.4362405942329377,False,0.12362268575786922,False,False
tiered_nt4,primary,n_k,AUC_rate_usable,munin1,264,18,0.12853831772341043,-0.33389094059222113,0.4521341378090575,False,0.12362268575786922,False,False
tiered_nt4,primary,n_k,AUC_rate_usable,paths,249,18,0.2718442286572441,-0.14945725767087326,0.5034617108701277,False,0.12362268575786922,False,False
tiered_nt4,primary,n_k,AUC_rate_usable,sachs,259,18,0.16779373620100976,-0.2968362400727043,0.49703801525769903,False,0.12362268575786922,False,False
tiered_nt4,primary,n_k,AUC_rate_usable,water,251,18,0.11115230378787787,-0.3575353290252002,0.4476937204035208,False,0.12362268575786922,False,False
