instance_id,arm,gate,component_size,separation,coverage,base_wrongness,n_tiers,d,n_eval,n_contradictory,S,S_contra_as_fail
c06_s01_cov050_seed00000000_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.774,0.774
c06_s01_cov050_seed00000000_bw000,flip,fast_gate,6,1,0.5,0.0,,2,323,677,0.0,0.0
c06_s01_cov050_seed00000000_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,1000,,0.0
c06_s01_cov050_seed00000000_bw000,flip,fast_gate,6,1,0.5,0.0,,4,0,1000,,0.0
c06_s01_cov050_seed00000001_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.68,0.68
c06_s01_cov050_seed00000001_bw000,flip,fast_gate,6,1,0.5,0.0,,2,339,661,0.0,0.0
c06_s01_cov050_seed00000001_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,1000,,0.0
c06_s01_cov050_seed00000002_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.64,0.64
c06_s01_cov050_seed00000002_bw000,flip,fast_gate,6,1,0.5,0.0,,2,325,675,0.0,0.0
c06_s01_cov050_seed00000002_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,1000,,0.0
c06_s01_cov050_seed00000003_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.749,0.749
c06_s01_cov050_seed00000003_bw000,flip,fast_gate,6,1,0.5,0.0,,2,330,670,0.5575757575757576,0.184
c06_s01_cov050_seed00000003_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,1000,,0.0
c06_s01_cov050_seed00000003_bw000,flip,fast_gate,6,1,0.5,0.0,,4,0,1000,,0.0
c06_s01_cov050_seed00000004_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.508,0.508
c06_s01_cov050_seed00000004_bw000,flip,fast_gate,6,1,0.5,0.0,,2,0,1000,,0.0
c06_s01_cov050_seed00000005_bw000,flip,fast_gate,6,1,0.5,0.0,,1,654,346,0.5091743119266054,0.333
c06_s01_cov050_seed00000005_bw000,flip,fast_gate,6,1,0.5,0.0,,2,678,322,0.0,0.0
c06_s01_cov050_seed00000005_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,1000,,0.0
c06_s01_cov050_seed00000006_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.495,0.495
c06_s01_cov050_seed00000006_bw000,flip,fast_gate,6,1,0.5,0.0,,2,0,1000,,0.0
c06_s01_cov050_seed00000007_bw000,flip,fast_gate,6,1,0.5,0.0,,1,509,491,0.0,0.0
c06_s01_cov050_seed00000007_bw000,flip,fast_gate,6,1,0.5,0.0,,2,1000,0,0.0,0.0
c06_s01_cov050_seed00000008_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.528,0.528
c06_s01_cov050_seed00000008_bw000,flip,fast_gate,6,1,0.5,0.0,,2,0,1000,,0.0
c06_s01_cov050_seed00000009_bw000,flip,fast_gate,6,1,0.5,0.0,,1,649,351,0.5238828967642527,0.34
c06_s01_cov050_seed00000009_bw000,flip,fast_gate,6,1,0.5,0.0,,2,651,349,0.4915514592933948,0.32
c06_s01_cov050_seed00000009_bw000,flip,fast_gate,6,1,0.5,0.0,,3,1000,0,0.0,0.0
c06_s01_cov050_seed00000010_bw000,flip,fast_gate,6,1,0.5,0.0,,1,750,250,0.6693333333333333,0.502
c06_s01_cov050_seed00000010_bw000,flip,fast_gate,6,1,0.5,0.0,,2,506,494,0.33992094861660077,0.172
c06_s01_cov050_seed00000010_bw000,flip,fast_gate,6,1,0.5,0.0,,3,241,759,0.0,0.0
c06_s01_cov050_seed00000010_bw000,flip,fast_gate,6,1,0.5,0.0,,4,0,1000,,0.0
c06_s01_cov050_seed00000011_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.647,0.647
c06_s01_cov050_seed00000011_bw000,flip,fast_gate,6,1,0.5,0.0,,2,0,1000,,0.0
c06_s01_cov050_seed00000011_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,1000,,0.0
c06_s01_cov050_seed00000012_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.746,0.746
c06_s01_cov050_seed00000012_bw000,flip,fast_gate,6,1,0.5,0.0,,2,324,676,0.5216049382716049,0.169
c06_s01_cov050_seed00000012_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,1000,,0.0
c06_s01_cov050_seed00000012_bw000,flip,fast_gate,6,1,0.5,0.0,,4,0,1000,,0.0
c06_s01_cov050_seed00000013_bw000,flip,fast_gate,6,1,0.5,0.0,,1,354,646,0.0,0.0
c06_s01_cov050_seed00000013_bw000,flip,fast_gate,6,1,0.5,0.0,,2,678,322,0.0,0.0
c06_s01_cov050_seed00000013_bw000,flip,fast_gate,6,1,0.5,0.0,,3,1000,0,0.0,0.0
c06_s01_cov050_seed00000014_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.477,0.477
c06_s01_cov050_seed00000014_bw000,flip,fast_gate,6,1,0.5,0.0,,2,0,1000,,0.0
c06_s01_cov050_seed00000015_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.687,0.687
c06_s01_cov050_seed00000015_bw000,flip,fast_gate,6,1,0.5,0.0,,2,337,663,1.0,0.337
c06_s01_cov050_seed00000015_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,1000,,0.0
c06_s01_cov050_seed00000016_bw000,flip,fast_gate,6,1,0.5,0.0,,1,674,326,0.48516320474777447,0.327
c06_s01_cov050_seed00000016_bw000,flip,fast_gate,6,1,0.5,0.0,,2,672,328,0.0,0.0
c06_s01_cov050_seed00000016_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,1000,,0.0
c06_s01_cov050_seed00000017_bw000,flip,fast_gate,6,1,0.5,0.0,,1,506,494,0.5138339920948617,0.26
c06_s01_cov050_seed00000017_bw000,flip,fast_gate,6,1,0.5,0.0,,2,468,532,0.6773504273504274,0.317
c06_s01_cov050_seed00000017_bw000,flip,fast_gate,6,1,0.5,0.0,,3,751,249,0.3288948069241012,0.247
c06_s01_cov050_seed00000017_bw000,flip,fast_gate,6,1,0.5,0.0,,4,1000,0,0.0,0.0
c06_s01_cov050_seed00000018_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.686,0.686
c06_s01_cov050_seed00000018_bw000,flip,fast_gate,6,1,0.5,0.0,,2,329,671,0.0,0.0
c06_s01_cov050_seed00000018_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,1000,,0.0
c06_s01_cov050_seed00000019_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.671,0.671
c06_s01_cov050_seed00000019_bw000,flip,fast_gate,6,1,0.5,0.0,,2,0,1000,,0.0
c06_s01_cov050_seed00000019_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,1000,,0.0
c06_s01_cov050_seed00000020_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.755,0.755
c06_s01_cov050_seed00000020_bw000,flip,fast_gate,6,1,0.5,0.0,,2,653,347,0.48238897396630936,0.315
c06_s01_cov050_seed00000020_bw000,flip,fast_gate,6,1,0.5,0.0,,3,243,757,0.0,0.0
c06_s01_cov050_seed00000020_bw000,flip,fast_gate,6,1,0.5,0.0,,4,0,1000,,0.0
c06_s01_cov050_seed00000021_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.465,0.465
c06_s01_cov050_seed00000021_bw000,flip,fast_gate,6,1,0.5,0.0,,2,0,1000,,0.0
c06_s01_cov050_seed00000022_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.771,0.771
c06_s01_cov050_seed00000022_bw000,flip,fast_gate,6,1,0.5,0.0,,2,332,668,0.0,0.0
c06_s01_cov050_seed00000022_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,1000,,0.0
c06_s01_cov050_seed00000022_bw000,flip,fast_gate,6,1,0.5,0.0,,4,0,1000,,0.0
c06_s01_cov050_seed00000023_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.653,0.653
c06_s01_cov050_seed00000023_bw000,flip,fast_gate,6,1,0.5,0.0,,2,320,680,1.0,0.32
c06_s01_cov050_seed00000023_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,1000,,0.0
c06_s01_cov050_seed00000024_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.49,0.49
c06_s01_cov050_seed00000024_bw000,flip,fast_gate,6,1,0.5,0.0,,2,0,1000,,0.0
c06_s01_cov050_seed00000025_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.741,0.741
c06_s01_cov050_seed00000025_bw000,flip,fast_gate,6,1,0.5,0.0,,2,310,690,0.5129032258064516,0.159
c06_s01_cov050_seed00000025_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,1000,,0.0
c06_s01_cov050_seed00000025_bw000,flip,fast_gate,6,1,0.5,0.0,,4,0,1000,,0.0
c06_s01_cov050_seed00000026_bw000,flip,fast_gate,6,1,0.5,0.0,,1,730,270,0.6835616438356165,0.499
c06_s01_cov050_seed00000026_bw000,flip,fast_gate,6,1,0.5,0.0,,2,485,515,0.30721649484536084,0.149
c06_s01_cov050_seed00000026_bw000,flip,fast_gate,6,1,0.5,0.0,,3,272,728,0.0,0.0
c06_s01_cov050_seed00000026_bw000,flip,fast_gate,6,1,0.5,0.0,,4,0,1000,,0.0
c06_s01_cov050_seed00000027_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.668,0.668
c06_s01_cov050_seed00000027_bw000,flip,fast_gate,6,1,0.5,0.0,,2,325,675,1.0,0.325
c06_s01_cov050_seed00000027_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,1000,,0.0
c06_s01_cov050_seed00000028_bw000,flip,fast_gate,6,1,0.5,0.0,,1,657,343,0.4840182648401826,0.318
c06_s01_cov050_seed00000028_bw000,flip,fast_gate,6,1,0.5,0.0,,2,330,670,0.0,0.0
c06_s01_cov050_seed00000028_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,1000,,0.0
c06_s01_cov050_seed00000029_bw000,flip,fast_gate,6,1,0.5,0.0,,1,1000,0,0.756,0.756
c06_s01_cov050_seed00000029_bw000,flip,fast_gate,6,1,0.5,0.0,,2,657,343,0.5190258751902588,0.341
c06_s01_cov050_seed00000029_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,1000,,0.0
