instance_id,arm,gate,component_size,separation,coverage,base_wrongness,n_tiers,d,n_eval,n_contradictory,S,S_contra_as_fail
c06_s01_cov050_seed00000005_bw010,flip,fast_gate,6,1,0.5,0.1,,1,144,56,0.5763888888888888,0.415
c06_s01_cov050_seed00000005_bw010,flip,fast_gate,6,1,0.5,0.1,,2,130,70,0.0,0.0
c06_s01_cov050_seed00000005_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,200,,0.0
c06_s01_cov050_seed00000006_bw010,flip,fast_gate,6,1,0.5,0.1,,1,200,0,0.555,0.555
c06_s01_cov050_seed00000006_bw010,flip,fast_gate,6,1,0.5,0.1,,2,0,200,,0.0
c06_s01_cov050_seed00000007_bw010,flip,fast_gate,6,1,0.5,0.1,,1,95,105,0.0,0.0
c06_s01_cov050_seed00000007_bw010,flip,fast_gate,6,1,0.5,0.1,,2,200,0,0.0,0.0
c06_s01_cov050_seed00000008_bw010,flip,fast_gate,6,1,0.5,0.1,,1,200,0,0.54,0.54
c06_s01_cov050_seed00000008_bw010,flip,fast_gate,6,1,0.5,0.1,,2,0,200,,0.0
c06_s01_cov050_seed00000009_bw010,flip,fast_gate,6,1,0.5,0.1,,1,146,54,0.5821917808219178,0.425
c06_s01_cov050_seed00000009_bw010,flip,fast_gate,6,1,0.5,0.1,,2,133,67,0.45864661654135336,0.305
c06_s01_cov050_seed00000009_bw010,flip,fast_gate,6,1,0.5,0.1,,3,200,0,0.0,0.0
c06_s01_cov050_seed00000010_bw010,flip,fast_gate,6,1,0.5,0.1,,1,154,46,0.6168831168831169,0.475
c06_s01_cov050_seed00000010_bw010,flip,fast_gate,6,1,0.5,0.1,,2,101,99,0.37623762376237624,0.19
c06_s01_cov050_seed00000010_bw010,flip,fast_gate,6,1,0.5,0.1,,3,56,144,0.0,0.0
c06_s01_cov050_seed00000010_bw010,flip,fast_gate,6,1,0.5,0.1,,4,0,200,,0.0
c06_s01_cov050_seed00000011_bw010,flip,fast_gate,6,1,0.5,0.1,,1,200,0,0.65,0.65
c06_s01_cov050_seed00000011_bw010,flip,fast_gate,6,1,0.5,0.1,,2,0,200,,0.0
c06_s01_cov050_seed00000011_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,200,,0.0
c06_s01_cov050_seed00000012_bw010,flip,fast_gate,6,1,0.5,0.1,,1,200,0,0.765,0.765
c06_s01_cov050_seed00000012_bw010,flip,fast_gate,6,1,0.5,0.1,,2,71,129,0.5211267605633803,0.185
c06_s01_cov050_seed00000012_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,200,,0.0
c06_s01_cov050_seed00000012_bw010,flip,fast_gate,6,1,0.5,0.1,,4,0,200,,0.0
c06_s01_cov050_seed00000013_bw010,flip,fast_gate,6,1,0.5,0.1,,1,59,141,0.0,0.0
c06_s01_cov050_seed00000013_bw010,flip,fast_gate,6,1,0.5,0.1,,2,135,65,0.0,0.0
c06_s01_cov050_seed00000013_bw010,flip,fast_gate,6,1,0.5,0.1,,3,200,0,0.0,0.0
c06_s01_cov050_seed00000014_bw010,flip,fast_gate,6,1,0.5,0.1,,1,200,0,0.48,0.48
