base_id,proposal_id,sem_k,status,avar,utility
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0034_k05,19,ok,0.2029116488251667,4.92825328555495
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,0,ok,0.2606092451966458,3.8371624124287615
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,1,ok,0.7233442304184359,1.3824676522566939
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,2,ok,0.1072068948653243,9.327758268311216
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,3,ok,0.6699584095888927,1.4926299687970646
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,4,ok,0.34031259721772056,2.9384748263086884
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,5,ok,0.48967854484417167,2.042156044059937
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,6,ok,0.24444225246571832,4.090945775179536
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,7,ok,0.03711882440761497,26.94050837975485
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,8,ok,0.2036285857258091,4.910901858084525
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,9,ok,0.05370547065959071,18.620077018567574
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,10,ok,0.2120722114677982,4.71537498043134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,11,ok,0.029244862502937105,34.194040060867735
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,12,ok,0.11411960017784385,8.762736624047063
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,13,ok,1.282288529856683,0.7798556851411332
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,14,ok,0.24441460507466276,4.091408529758376
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,15,ok,0.21434449091285113,4.665386993345134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,16,ok,0.2918765852704037,3.426105588680806
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,17,ok,0.611578146933186,1.6351140161148505
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,18,ok,0.38467218097360206,2.599616113307202
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0035_k05,19,ok,0.2029116488251667,4.92825328555495
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,0,ok,0.2606092451966458,3.8371624124287615
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,1,ok,0.7233442304184359,1.3824676522566939
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,2,ok,0.1072068948653243,9.327758268311216
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,3,ok,0.6699584095888927,1.4926299687970646
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,4,ok,0.34031259721772056,2.9384748263086884
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,5,ok,0.48967854484417167,2.042156044059937
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,6,ok,0.24444225246571832,4.090945775179536
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,7,ok,0.03711882440761497,26.94050837975485
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,8,ok,0.2036285857258091,4.910901858084525
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,9,ok,0.05370547065959071,18.620077018567574
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,10,ok,0.2120722114677982,4.71537498043134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,11,ok,0.029244862502937105,34.194040060867735
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,12,ok,0.11411960017784385,8.762736624047063
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,13,ok,1.282288529856683,0.7798556851411332
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,14,ok,0.24441460507466276,4.091408529758376
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,15,ok,0.21434449091285113,4.665386993345134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,16,ok,0.2918765852704037,3.426105588680806
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,17,ok,0.611578146933186,1.6351140161148505
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,18,ok,0.38467218097360206,2.599616113307202
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0036_k05,19,ok,0.2029116488251667,4.92825328555495
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,0,ok,0.2606092451966458,3.8371624124287615
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,1,ok,0.7233442304184359,1.3824676522566939
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,2,ok,0.1072068948653243,9.327758268311216
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,3,ok,0.6699584095888927,1.4926299687970646
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,4,ok,0.34031259721772056,2.9384748263086884
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,5,ok,0.48967854484417167,2.042156044059937
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,6,ok,0.24444225246571832,4.090945775179536
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,7,ok,0.03711882440761497,26.94050837975485
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,8,ok,0.2036285857258091,4.910901858084525
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,9,ok,0.05370547065959071,18.620077018567574
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,10,ok,0.2120722114677982,4.71537498043134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,11,ok,0.029244862502937105,34.194040060867735
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,12,ok,0.11411960017784385,8.762736624047063
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,13,ok,1.282288529856683,0.7798556851411332
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,14,ok,0.24441460507466276,4.091408529758376
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,15,ok,0.21434449091285113,4.665386993345134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,16,ok,0.2918765852704037,3.426105588680806
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,17,ok,0.611578146933186,1.6351140161148505
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,18,ok,0.38467218097360206,2.599616113307202
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0037_k05,19,ok,0.2029116488251667,4.92825328555495
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,0,ok,0.2606092451966458,3.8371624124287615
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,1,ok,0.7233442304184359,1.3824676522566939
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,2,ok,0.1072068948653243,9.327758268311216
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,3,ok,0.6699584095888927,1.4926299687970646
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,4,ok,0.34031259721772056,2.9384748263086884
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,5,ok,0.48967854484417167,2.042156044059937
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,6,ok,0.24444225246571832,4.090945775179536
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,7,ok,0.03711882440761497,26.94050837975485
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,8,ok,0.2036285857258091,4.910901858084525
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,9,ok,0.05370547065959071,18.620077018567574
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,10,ok,0.2120722114677982,4.71537498043134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,11,ok,0.029244862502937105,34.194040060867735
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,12,ok,0.11411960017784385,8.762736624047063
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,13,ok,1.282288529856683,0.7798556851411332
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,14,ok,0.24441460507466276,4.091408529758376
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,15,ok,0.21434449091285113,4.665386993345134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,16,ok,0.2918765852704037,3.426105588680806
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,17,ok,0.611578146933186,1.6351140161148505
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,18,ok,0.38467218097360206,2.599616113307202
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0038_k05,19,ok,0.2029116488251667,4.92825328555495
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,0,ok,0.2606092451966458,3.8371624124287615
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,1,ok,0.7233442304184359,1.3824676522566939
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,2,ok,0.1072068948653243,9.327758268311216
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,3,ok,0.6699584095888927,1.4926299687970646
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,4,ok,0.34031259721772056,2.9384748263086884
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,5,ok,0.48967854484417167,2.042156044059937
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,6,ok,0.24444225246571832,4.090945775179536
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,7,ok,0.03711882440761497,26.94050837975485
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,8,ok,0.2036285857258091,4.910901858084525
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,9,ok,0.05370547065959071,18.620077018567574
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,10,ok,0.2120722114677982,4.71537498043134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,11,ok,0.029244862502937105,34.194040060867735
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,12,ok,0.11411960017784385,8.762736624047063
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,13,ok,1.282288529856683,0.7798556851411332
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,14,ok,0.24441460507466276,4.091408529758376
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,15,ok,0.21434449091285113,4.665386993345134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,16,ok,0.2918765852704037,3.426105588680806
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,17,ok,0.611578146933186,1.6351140161148505
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,18,ok,0.38467218097360206,2.599616113307202
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0039_k06,19,ok,0.2029116488251667,4.92825328555495
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,0,ok,0.2606092451966458,3.8371624124287615
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,1,ok,0.7233442304184359,1.3824676522566939
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,2,ok,0.1072068948653243,9.327758268311216
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,3,ok,0.6699584095888927,1.4926299687970646
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,4,ok,0.34031259721772056,2.9384748263086884
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,5,ok,0.48967854484417167,2.042156044059937
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,6,ok,0.24444225246571832,4.090945775179536
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,7,ok,0.03711882440761497,26.94050837975485
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,8,ok,0.2036285857258091,4.910901858084525
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,9,ok,0.05370547065959071,18.620077018567574
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,10,ok,0.2120722114677982,4.71537498043134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,11,ok,0.029244862502937105,34.194040060867735
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,12,ok,0.11411960017784385,8.762736624047063
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,13,ok,1.282288529856683,0.7798556851411332
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,14,ok,0.24441460507466276,4.091408529758376
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,15,ok,0.21434449091285113,4.665386993345134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,16,ok,0.2918765852704037,3.426105588680806
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,17,ok,0.611578146933186,1.6351140161148505
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,18,ok,0.38467218097360206,2.599616113307202
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0040_k06,19,ok,0.2029116488251667,4.92825328555495
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,0,ok,0.2606092451966458,3.8371624124287615
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,1,ok,0.7233442304184359,1.3824676522566939
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,2,ok,0.1072068948653243,9.327758268311216
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,3,ok,0.6699584095888927,1.4926299687970646
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,4,ok,0.34031259721772056,2.9384748263086884
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,5,ok,0.48967854484417167,2.042156044059937
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,6,ok,0.24444225246571832,4.090945775179536
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,7,ok,0.03711882440761497,26.94050837975485
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,8,ok,0.2036285857258091,4.910901858084525
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,9,ok,0.05370547065959071,18.620077018567574
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,10,ok,0.2120722114677982,4.71537498043134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,11,ok,0.029244862502937105,34.194040060867735
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,12,ok,0.11411960017784385,8.762736624047063
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,13,ok,1.282288529856683,0.7798556851411332
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,14,ok,0.24441460507466276,4.091408529758376
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,15,ok,0.21434449091285113,4.665386993345134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,16,ok,0.2918765852704037,3.426105588680806
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,17,ok,0.611578146933186,1.6351140161148505
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,18,ok,0.38467218097360206,2.599616113307202
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0041_k06,19,ok,0.2029116488251667,4.92825328555495
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,0,ok,0.2606092451966458,3.8371624124287615
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,1,ok,0.7233442304184359,1.3824676522566939
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,2,ok,0.1072068948653243,9.327758268311216
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,3,ok,0.6699584095888927,1.4926299687970646
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,4,ok,0.34031259721772056,2.9384748263086884
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,5,ok,0.48967854484417167,2.042156044059937
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,6,ok,0.24444225246571832,4.090945775179536
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,7,ok,0.03711882440761497,26.94050837975485
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,8,ok,0.2036285857258091,4.910901858084525
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,9,ok,0.05370547065959071,18.620077018567574
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,10,ok,0.2120722114677982,4.71537498043134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,11,ok,0.029244862502937105,34.194040060867735
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,12,ok,0.11411960017784385,8.762736624047063
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,13,ok,1.282288529856683,0.7798556851411332
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,14,ok,0.24441460507466276,4.091408529758376
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,15,ok,0.21434449091285113,4.665386993345134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,16,ok,0.2918765852704037,3.426105588680806
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,17,ok,0.611578146933186,1.6351140161148505
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,18,ok,0.38467218097360206,2.599616113307202
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0042_k06,19,ok,0.2029116488251667,4.92825328555495
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,0,ok,0.2606092451966458,3.8371624124287615
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,1,ok,0.7233442304184359,1.3824676522566939
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,2,ok,0.1072068948653243,9.327758268311216
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,3,ok,0.6699584095888927,1.4926299687970646
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,4,ok,0.34031259721772056,2.9384748263086884
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,5,ok,0.48967854484417167,2.042156044059937
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,6,ok,0.24444225246571832,4.090945775179536
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,7,ok,0.03711882440761497,26.94050837975485
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,8,ok,0.2036285857258091,4.910901858084525
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,9,ok,0.05370547065959071,18.620077018567574
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,10,ok,0.2120722114677982,4.71537498043134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,11,ok,0.029244862502937105,34.194040060867735
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,12,ok,0.11411960017784385,8.762736624047063
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,13,ok,1.282288529856683,0.7798556851411332
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,14,ok,0.24441460507466276,4.091408529758376
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,15,ok,0.21434449091285113,4.665386993345134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,16,ok,0.2918765852704037,3.426105588680806
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,17,ok,0.611578146933186,1.6351140161148505
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,18,ok,0.38467218097360206,2.599616113307202
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0043_k06,19,ok,0.2029116488251667,4.92825328555495
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,0,ok,0.2606092451966458,3.8371624124287615
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,1,ok,0.7233442304184359,1.3824676522566939
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,2,ok,0.1072068948653243,9.327758268311216
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,3,ok,0.6699584095888927,1.4926299687970646
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,4,ok,0.34031259721772056,2.9384748263086884
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,5,ok,0.48967854484417167,2.042156044059937
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,6,ok,0.24444225246571832,4.090945775179536
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,7,ok,0.03711882440761497,26.94050837975485
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,8,ok,0.2036285857258091,4.910901858084525
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,9,ok,0.05370547065959071,18.620077018567574
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,10,ok,0.2120722114677982,4.71537498043134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,11,ok,0.029244862502937105,34.194040060867735
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,12,ok,0.11411960017784385,8.762736624047063
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,13,ok,1.282288529856683,0.7798556851411332
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,14,ok,0.24441460507466276,4.091408529758376
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,15,ok,0.21434449091285113,4.665386993345134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,16,ok,0.2918765852704037,3.426105588680806
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,17,ok,0.611578146933186,1.6351140161148505
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,18,ok,0.38467218097360206,2.599616113307202
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0044_k06,19,ok,0.2029116488251667,4.92825328555495
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,0,ok,0.2606092451966458,3.8371624124287615
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,1,ok,0.7233442304184359,1.3824676522566939
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,2,ok,0.1072068948653243,9.327758268311216
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,3,ok,0.6699584095888927,1.4926299687970646
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,4,ok,0.34031259721772056,2.9384748263086884
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,5,ok,0.48967854484417167,2.042156044059937
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,6,ok,0.24444225246571832,4.090945775179536
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,7,ok,0.03711882440761497,26.94050837975485
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,8,ok,0.2036285857258091,4.910901858084525
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,9,ok,0.05370547065959071,18.620077018567574
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,10,ok,0.2120722114677982,4.71537498043134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,11,ok,0.029244862502937105,34.194040060867735
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,12,ok,0.11411960017784385,8.762736624047063
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,13,ok,1.282288529856683,0.7798556851411332
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,14,ok,0.24441460507466276,4.091408529758376
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,15,ok,0.21434449091285113,4.665386993345134
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,16,ok,0.2918765852704037,3.426105588680806
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,17,ok,0.611578146933186,1.6351140161148505
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,18,ok,0.38467218097360206,2.599616113307202
c08_s07_cov100_seed2054962599,c08_s07_cov100_seed2054962599__p0045_k06,19,ok,0.2029116488251667,4.92825328555495
