arm,base_wrongness,component_size,coverage,n_tiers,predictor,endpoint,is_primary,is_sensitivity,is_secondary,stratum_n_instances,n,n_excluded_unreached,n_excluded_nan,predictor_constant,underpowered,status,tau_b,p_value,ci_lo_2p5,ci_hi_97p5,n_boot_nan,r_assumes
tiered,,6,,3.0,shd_cpdag,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.27100848105116665,0.010838067383608277,-0.43143953700480153,-0.09535033458370817,0,
tiered,,6,,3.0,shd_cpdag,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.2829773098673065,0.007804754150315287,-0.43935122287487643,-0.1069184990654324,0,
tiered,,6,,3.0,shd_truth,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.3349258587072278,0.0015404382812111914,-0.4886267216722153,-0.13982656433065643,0,
tiered,,6,,3.0,shd_truth,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.42060456674861163,6.975876553096241e-05,-0.5516227743248652,-0.2537101573813142,0,
tiered,,6,,3.0,undirected_fraction,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.40822080408653044,7.360341553243655e-05,-0.5575537663650577,-0.2339100637346016,0,
tiered,,6,,3.0,undirected_fraction,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.47862952992897784,3.3503565059530084e-06,-0.6152876353868096,-0.31101706562552617,0,
tiered,,6,,4.0,n_k,AUC_abs,False,False,True,60,60,0,0,False,False,ok,-0.4553242871269267,4.567846777194356e-06,-0.5784402518896942,-0.31276647901818816,0,
tiered,,6,,4.0,n_k,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.48505404325643686,1.0517380040267627e-06,-0.609096870587719,-0.342814356772903,0,
tiered,,6,,4.0,n_k,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.503891093479988,3.951421019621125e-07,-0.6282502954717781,-0.3565471698104742,0,
tiered,,6,,4.0,r_val,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,0.7769478824602999,1.6065943732747783e-14,0.7177441562884385,0.8192446125448312,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,6,,4.0,r_val,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.7783205818992757,1.4450437806456297e-14,0.7204598148811874,0.8200034196402161,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,6,,4.0,shd_cpdag,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.3300854085368634,0.00168247515013455,-0.4825296551283604,-0.16322437555343214,0,
tiered,,6,,4.0,shd_cpdag,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.3105247917346789,0.0031259761861424902,-0.4589295989818138,-0.14067704242315068,0,
tiered,,6,,4.0,shd_truth,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.23698440126398165,0.025998587343141196,-0.4168390473196904,-0.010538836183502783,1,
tiered,,6,,4.0,shd_truth,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.2924734318038408,0.006005203052429885,-0.4360235469122164,-0.11303681833276095,1,
tiered,,6,,4.0,undirected_fraction,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.4307061961102345,3.2059977677376224e-05,-0.5689168749007096,-0.2714431845768421,0,
tiered,,6,,4.0,undirected_fraction,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.4397105068303091,2.183485819113937e-05,-0.5745417291097398,-0.2825059748022078,0,
tiered,,8,,2.0,n_k,AUC_abs,False,False,True,48,48,0,0,False,False,ok,0.11235813930649749,0.314311787612647,-0.15286552705793802,0.35859556535485376,0,
tiered,,8,,2.0,n_k,AUC_frac_rate,True,False,False,48,48,0,0,False,False,ok,-0.5028844875756829,6.682818509523795e-06,-0.6302482983616924,-0.3495793261022552,0,
tiered,,8,,2.0,n_k,AUC_frac_usable,False,True,False,48,48,0,0,False,False,ok,-0.6752396915604073,1.4750944090253584e-09,-0.747373350661783,-0.5937802936890163,0,
tiered,,8,,2.0,r_val,AUC_frac_rate,True,False,False,48,48,0,0,False,False,ok,0.8148778005587385,6.898938687857925e-13,0.7722458393307381,0.8436550487804877,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,8,,2.0,r_val,AUC_frac_usable,False,True,False,48,48,0,0,False,False,ok,0.7867412496762323,4.106725535539566e-12,0.7390654756983669,0.8229312894326811,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,8,,2.0,shd_cpdag,AUC_frac_rate,True,False,False,48,48,0,0,False,False,ok,-0.28142919588033133,0.017185484804517044,-0.4365882371968897,-0.12354794054862843,3,
tiered,,8,,2.0,shd_cpdag,AUC_frac_usable,False,True,False,48,48,0,0,False,False,ok,-0.3302319466110247,0.00517549652998949,-0.4863935512764769,-0.16589642639728086,3,
tiered,,8,,2.0,shd_truth,AUC_frac_rate,True,False,False,48,48,0,0,False,False,ok,-0.29166131711334503,0.013129937879154365,-0.4732538133469482,-0.08816310882785465,0,
tiered,,8,,2.0,shd_truth,AUC_frac_usable,False,True,False,48,48,0,0,False,False,ok,-0.24415087631660107,0.03787483551362619,-0.4348408050684549,-0.03764843587141628,0,
tiered,,8,,2.0,undirected_fraction,AUC_frac_rate,True,False,False,48,48,0,0,False,False,ok,-0.43693993847002743,0.00013585978192520154,-0.6043244917845055,-0.2487279060856344,0,
tiered,,8,,2.0,undirected_fraction,AUC_frac_usable,False,True,False,48,48,0,0,False,False,ok,-0.4415514417784182,0.00011532504740040437,-0.6009862081295255,-0.26312136609035924,0,
tiered,,8,,3.0,n_k,AUC_abs,False,False,True,60,60,0,0,False,False,ok,-0.2707251614766102,0.005439182038710926,-0.4216893506408512,-0.12147211995968611,0,
tiered,,8,,3.0,n_k,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.5578033331955031,1.2500514070094674e-08,-0.6760520715604182,-0.42509546872575776,0,
tiered,,8,,3.0,n_k,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.5914203513045114,1.5490096344792176e-09,-0.6989666428269462,-0.46841979901236075,0,
tiered,,8,,3.0,r_val,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,0.8657876338397629,7.059024503843594e-18,0.8363087076996899,0.8892684619790127,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,8,,3.0,r_val,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.847744210575617,3.197815329368376e-17,0.8092582875376214,0.8801756290140995,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,8,,3.0,shd_cpdag,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.4303653040036696,3.937674613323631e-05,-0.5720949412278493,-0.2805144525068094,0,
tiered,,8,,3.0,shd_cpdag,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.4460131673393086,2.01737470144e-05,-0.5862641218603503,-0.2897669018792705,0,
tiered,,8,,3.0,shd_truth,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.06356304402120719,0.5541225055733165,-0.23674288112493228,0.1045446718915484,0,
tiered,,8,,3.0,shd_truth,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.12506623939034145,0.24415375471319145,-0.3015309362191934,0.054458170786205254,0,
tiered,,8,,3.0,undirected_fraction,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.4089683006454525,6.518594385760814e-05,-0.5750748087460998,-0.22885889271090792,0,
tiered,,8,,3.0,undirected_fraction,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.4574886276850493,7.842218907531813e-06,-0.6131199675310162,-0.28446076918553465,0,
tiered,,8,,4.0,n_k,AUC_abs,False,False,True,60,60,0,0,False,False,ok,-0.4866719087773694,7.292807257623605e-07,-0.6429279651124248,-0.31030035114964294,0,
tiered,,8,,4.0,n_k,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.5758513265349987,7.277181345308011e-09,-0.7106381151106659,-0.42161413298996475,0,
tiered,,8,,4.0,n_k,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.5983197217468673,2.3303152914411043e-09,-0.7342616076163471,-0.4483970138972664,0,
tiered,,8,,4.0,r_val,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,0.8579015058514454,2.5884907204187236e-16,0.8121542891238167,0.8984969354170937,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,8,,4.0,r_val,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.8375904084382129,1.9041256392478306e-15,0.7834932103790466,0.8856421045628962,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,8,,4.0,shd_cpdag,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.47365322478544275,7.236195512671276e-06,-0.6179327140230849,-0.3143052703318379,0,
tiered,,8,,4.0,shd_cpdag,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.4949772019285038,3.170962890408545e-06,-0.6435558082375343,-0.3286639956639493,0,
tiered,,8,,4.0,shd_truth,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.20950598218359634,0.059099338899522104,-0.3828293864269429,-0.03154529159668359,0,
tiered,,8,,4.0,shd_truth,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.20887749446100626,0.0614812096486406,-0.39229599768109286,-0.017152905568669333,0,
tiered,,8,,4.0,undirected_fraction,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.4959269626888199,1.8043491396814552e-06,-0.6430342482791427,-0.3361821044122919,0,
tiered,,8,,4.0,undirected_fraction,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.501193707613199,1.6275010419990052e-06,-0.6534308978234716,-0.3365074315204507,0,
tiered,,10,,2.0,n_k,AUC_abs,False,False,True,42,42,0,0,False,False,ok,0.2614834600494867,0.03197172415551227,0.006780087540303465,0.48305062288911105,0,
tiered,,10,,2.0,n_k,AUC_frac_rate,True,False,False,42,42,0,0,False,False,ok,-0.5225989347055526,1.8902221181230198e-05,-0.6469804792925944,-0.3670234574960656,0,
tiered,,10,,2.0,n_k,AUC_frac_usable,False,True,False,42,42,0,0,False,False,ok,-0.6893654855850104,1.564119116449444e-08,-0.7774090803328221,-0.5767779240018905,0,
tiered,,10,,2.0,r_val,AUC_frac_rate,True,False,False,42,42,0,0,False,False,ok,0.7983318320274739,4.083604429944306e-11,0.7336027225884324,0.8498033501222233,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,10,,2.0,r_val,AUC_frac_usable,False,True,False,42,42,0,0,False,False,ok,0.7596910218668635,3.07896778620575e-10,0.6669474008796116,0.8262079023051885,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,10,,2.0,shd_cpdag,AUC_frac_rate,True,False,False,42,42,0,0,False,False,ok,-0.3665816583605628,0.003898298015381475,-0.5214891697376659,-0.17041213947664394,52,
tiered,,10,,2.0,shd_cpdag,AUC_frac_usable,False,True,False,42,42,0,0,False,False,ok,-0.43445558671298456,0.0006081605888868278,-0.5906354811595718,-0.2214136747229268,52,
tiered,,10,,2.0,shd_truth,AUC_frac_rate,True,False,False,42,42,0,0,False,False,ok,-0.384584494208499,0.0022917548400796448,-0.5548698549514435,-0.19279552718234175,0,
tiered,,10,,2.0,shd_truth,AUC_frac_usable,False,True,False,42,42,0,0,False,False,ok,-0.3296007423145824,0.008815821303373172,-0.5267026689007416,-0.11148109478152925,0,
tiered,,10,,2.0,undirected_fraction,AUC_frac_rate,True,False,False,42,42,0,0,False,False,ok,-0.5676579891807113,4.2115815591581616e-06,-0.7158000128941276,-0.38792747281471,0,
tiered,,10,,2.0,undirected_fraction,AUC_frac_usable,False,True,False,42,42,0,0,False,False,ok,-0.5541242118587285,6.780356320986827e-06,-0.6936241668193638,-0.3770676862233376,0,
tiered,,10,,3.0,n_k,AUC_abs,False,False,True,60,60,0,0,False,False,ok,-0.20748880364761593,0.032175168276507383,-0.37019011444178157,-0.036334054082651786,0,
tiered,,10,,3.0,n_k,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.58469175304057,2.580502344314932e-09,-0.7159897132332212,-0.43810394496677596,0,
tiered,,10,,3.0,n_k,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.6387753796896503,7.558009795274224e-11,-0.7574710164954283,-0.5068729363582304,0,
tiered,,10,,3.0,r_val,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,0.843582959770766,1.6563548654087384e-16,0.7724203094360534,0.902259735352681,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,10,,3.0,r_val,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.8558230420574968,5.922476051745762e-17,0.7990555170608232,0.9028567493817089,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,10,,3.0,shd_cpdag,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.36498277793508543,0.0005666802873231541,-0.5101261095322241,-0.20514096515624966,0,
tiered,,10,,3.0,shd_cpdag,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.3807688701720534,0.0003216113405770853,-0.5222534048344912,-0.21907291375407423,0,
tiered,,10,,3.0,shd_truth,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.382248703281488,0.0003924150909309437,-0.5417283873614022,-0.21142585438570605,0,
tiered,,10,,3.0,shd_truth,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.3948104345028793,0.00024954592569841554,-0.5615431798384649,-0.21786077293393213,0,
tiered,,10,,3.0,undirected_fraction,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.5597595284597991,5.636182708165065e-08,-0.6853829528554394,-0.4240683028799972,0,
tiered,,10,,3.0,undirected_fraction,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.5823375836577774,1.5982534508293776e-08,-0.7115545113472777,-0.4417614030535382,0,
tiered,,10,,4.0,n_k,AUC_abs,False,False,True,60,60,0,0,False,False,ok,-0.5020627731507802,3.9414686648342667e-07,-0.6063945704907008,-0.3852310246249831,0,
tiered,,10,,4.0,n_k,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.5754437913175302,1.667170147991883e-08,-0.6800719148612777,-0.468074930550475,0,
tiered,,10,,4.0,n_k,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.5734773790974035,2.3716359332502903e-08,-0.6756588753990659,-0.462522404127438,0,
tiered,,10,,4.0,r_val,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,0.7903718467733487,4.032659112877898e-13,0.7446726604139315,0.8364242679695334,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,10,,4.0,r_val,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.7764185376991513,1.5139678042735321e-12,0.7289521067565179,0.820539006729039,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,10,,4.0,shd_cpdag,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.5034264899147536,3.849612482350492e-06,-0.6483966408974099,-0.3414562485255654,0,
tiered,,10,,4.0,shd_cpdag,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.4923058051106591,7.339931318228322e-06,-0.6487944163406841,-0.31850991720088045,0,
tiered,,10,,4.0,shd_truth,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.29351439445200356,0.010437492654617566,-0.5017040228742431,-0.08625522845099436,0,
tiered,,10,,4.0,shd_truth,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.3105972552847955,0.007151228836243615,-0.5267397610845705,-0.08400249153479569,0,
tiered,,10,,4.0,undirected_fraction,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.5704203758274072,8.691192159481746e-08,-0.6888577613344343,-0.44618350917790456,0,
tiered,,10,,4.0,undirected_fraction,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.5884243348094917,4.253934843892888e-08,-0.7142632118484268,-0.45059909149807664,0,
tiered,,12,,2.0,n_k,AUC_abs,False,False,True,40,40,0,0,False,False,ok,0.4223944764195321,0.0008988303401181648,0.19715377610651483,0.6168179596418305,0,
tiered,,12,,2.0,n_k,AUC_frac_rate,True,False,False,40,40,0,0,False,False,ok,-0.5103412999211902,6.284060899798988e-05,-0.6641525010058249,-0.3369890382779807,0,
tiered,,12,,2.0,n_k,AUC_frac_usable,False,True,False,40,40,0,0,False,False,ok,-0.7355556254151707,8.50987814805322e-09,-0.8149928489724224,-0.6251625491452504,0,
tiered,,12,,2.0,r_val,AUC_frac_rate,True,False,False,40,40,0,0,False,False,ok,0.76887415558329,1.769960651843969e-09,0.6946741943480426,0.8320676122662044,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,12,,2.0,r_val,AUC_frac_usable,False,True,False,40,40,0,0,False,False,ok,0.7226643414638728,1.6397003529157704e-08,0.5932201592814962,0.8167183209762835,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,12,,2.0,shd_cpdag,AUC_frac_rate,True,False,False,40,40,0,0,False,False,ok,-0.3810347986013103,0.004311976826705364,-0.5454453127739174,-0.1912513080736578,16,
tiered,,12,,2.0,shd_cpdag,AUC_frac_usable,False,True,False,40,40,0,0,False,False,ok,-0.5101443274928474,0.00013619944253739994,-0.6625386888748452,-0.3104619732081056,16,
tiered,,12,,2.0,shd_truth,AUC_frac_rate,True,False,False,40,40,0,0,False,False,ok,-0.4409690098766913,0.000728119861763944,-0.611281970430977,-0.2510282188236115,0,
tiered,,12,,2.0,shd_truth,AUC_frac_usable,False,True,False,40,40,0,0,False,False,ok,-0.34764500169649076,0.007834448543202156,-0.5663316851525767,-0.11234577878219441,0,
tiered,,12,,2.0,undirected_fraction,AUC_frac_rate,True,False,False,40,40,0,0,False,False,ok,-0.5265525862578545,4.0650245889917455e-05,-0.6716577456440034,-0.35072611559956607,0,
tiered,,12,,2.0,undirected_fraction,AUC_frac_usable,False,True,False,40,40,0,0,False,False,ok,-0.4872581559337502,0.00015004641965172288,-0.6743767750225343,-0.2631672660198282,0,
tiered,,12,,3.0,n_k,AUC_abs,False,False,True,58,58,0,0,False,False,ok,0.14109636114304608,0.15447257058676983,-0.027978070193821876,0.3269352952643027,0,
tiered,,12,,3.0,n_k,AUC_frac_rate,True,False,False,58,58,0,0,False,False,ok,-0.6717561246230622,3.9698737762325966e-11,-0.7762337459777272,-0.5572757390525276,0,
tiered,,12,,3.0,n_k,AUC_frac_usable,False,True,False,58,58,0,0,False,False,ok,-0.6744174995490025,4.4555937072389244e-11,-0.7649553127157368,-0.5759280651617784,0,
tiered,,12,,3.0,r_val,AUC_frac_rate,True,False,False,58,58,0,0,False,False,ok,0.8399160939096031,1.7270766299968093e-15,0.7902413090722012,0.8870953107417756,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,12,,3.0,r_val,AUC_frac_usable,False,True,False,58,58,0,0,False,False,ok,0.8270313603106387,6.9146916043110105e-15,0.7686563268055798,0.8790610886535666,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,12,,3.0,shd_cpdag,AUC_frac_rate,True,False,False,58,58,0,0,False,False,ok,-0.5334126429701326,7.813143250920668e-07,-0.6802000437334171,-0.37453268458659356,0,
tiered,,12,,3.0,shd_cpdag,AUC_frac_usable,False,True,False,58,58,0,0,False,False,ok,-0.5044822196129959,3.4615663087324677e-06,-0.6558466355231681,-0.3423345247171885,0,
tiered,,12,,3.0,shd_truth,AUC_frac_rate,True,False,False,58,58,0,0,False,False,ok,-0.3468118223078846,0.0019068333995995346,-0.5349560243822149,-0.15226038258269653,0,
tiered,,12,,3.0,shd_truth,AUC_frac_usable,False,True,False,58,58,0,0,False,False,ok,-0.36910793569665956,0.0010301759551877752,-0.5573457412772619,-0.17556291331746637,0,
tiered,,12,,3.0,undirected_fraction,AUC_frac_rate,True,False,False,58,58,0,0,False,False,ok,-0.5791030626289719,3.632908998793554e-08,-0.7219525713514631,-0.4223084146118662,0,
tiered,,12,,3.0,undirected_fraction,AUC_frac_usable,False,True,False,58,58,0,0,False,False,ok,-0.5623794067124608,1.0741321955930956e-07,-0.7010348264044383,-0.408685141720653,0,
tiered,,12,,4.0,n_k,AUC_abs,False,False,True,60,60,0,0,False,False,ok,-0.139445923329136,0.15848439439948947,-0.3232349522438297,0.05492689163601936,0,
tiered,,12,,4.0,n_k,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.5509128777197713,1.2365227427591684e-07,-0.6506239833520151,-0.44020607154322167,0,
tiered,,12,,4.0,n_k,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.5556343744850093,1.0862786527428637e-07,-0.6464511850037614,-0.45575591253045694,0,
tiered,,12,,4.0,r_val,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,0.737952231895286,1.6112125673685868e-11,0.6825628810729824,0.7832880529216424,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,12,,4.0,r_val,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.7276332557562016,3.68623376227626e-11,0.6723538338527542,0.7709496027616657,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,12,,4.0,shd_cpdag,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.46924481763588577,2.132931540497794e-05,-0.6241653502398131,-0.2934153318360401,0,
tiered,,12,,4.0,shd_cpdag,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.4455494633859217,5.835397738372975e-05,-0.5965338114215255,-0.2709408672823549,0,
tiered,,12,,4.0,shd_truth,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.1636623056555936,0.16002297635106,-0.39700177070472326,0.06870619753446988,0,
tiered,,12,,4.0,shd_truth,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.19288225361536712,0.09913970529296129,-0.4222573590634999,0.04288517730771608,0,
tiered,,12,,4.0,undirected_fraction,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.4880113389596756,6.870836181085134e-06,-0.6208380141244049,-0.3458521427629278,0,
tiered,,12,,4.0,undirected_fraction,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.47529506904714247,1.2853622769342091e-05,-0.6094159154702505,-0.3263433198668685,0,
