base_id,component_size,separation,proposal_id,proposal_size,sem_k,z_agree,z_agree_defined,avar_agree,z_hpm,z_hpm_defined,z_hpm_gac_valid,avar_hpm
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0015_k03,3,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0015_k03,3,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0015_k03,3,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0016_k03,3,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0016_k03,3,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0016_k03,3,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0016_k03,3,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0016_k03,3,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0016_k03,3,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0016_k03,3,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0016_k03,3,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0017_k03,3,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0017_k03,3,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0017_k03,3,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0017_k03,3,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0017_k03,3,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0017_k03,3,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0017_k03,3,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0017_k03,3,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0018_k03,3,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0018_k03,3,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0018_k03,3,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0018_k03,3,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0018_k03,3,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0018_k03,3,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0018_k03,3,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0018_k03,3,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0019_k03,3,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0019_k03,3,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0019_k03,3,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0019_k03,3,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0019_k03,3,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0019_k03,3,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0019_k03,3,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0019_k03,3,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0020_k03,3,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0020_k03,3,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0020_k03,3,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0020_k03,3,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0020_k03,3,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0020_k03,3,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0020_k03,3,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0020_k03,3,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0021_k04,4,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0021_k04,4,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0021_k04,4,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0021_k04,4,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0021_k04,4,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0021_k04,4,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0021_k04,4,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0021_k04,4,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0022_k04,4,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0022_k04,4,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0022_k04,4,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0022_k04,4,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0022_k04,4,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0022_k04,4,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0022_k04,4,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0022_k04,4,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0023_k04,4,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0023_k04,4,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0023_k04,4,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0023_k04,4,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0023_k04,4,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0023_k04,4,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0023_k04,4,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0023_k04,4,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0024_k04,4,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0024_k04,4,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0024_k04,4,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0024_k04,4,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0024_k04,4,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0024_k04,4,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0024_k04,4,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0024_k04,4,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0025_k04,4,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0025_k04,4,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0025_k04,4,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0025_k04,4,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0025_k04,4,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0025_k04,4,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0025_k04,4,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0025_k04,4,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0026_k04,4,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0026_k04,4,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0026_k04,4,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0026_k04,4,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0026_k04,4,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0026_k04,4,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0026_k04,4,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0026_k04,4,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0027_k04,4,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0027_k04,4,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0027_k04,4,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0027_k04,4,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0027_k04,4,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0027_k04,4,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0027_k04,4,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0027_k04,4,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0028_k05,5,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0028_k05,5,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0028_k05,5,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0028_k05,5,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0028_k05,5,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0028_k05,5,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0028_k05,5,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0028_k05,5,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0029_k05,5,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0029_k05,5,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0029_k05,5,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0029_k05,5,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0029_k05,5,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0029_k05,5,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0029_k05,5,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0029_k05,5,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0030_k05,5,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0030_k05,5,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0030_k05,5,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0030_k05,5,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0030_k05,5,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0030_k05,5,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0030_k05,5,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0030_k05,5,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0031_k05,5,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0031_k05,5,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0031_k05,5,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0031_k05,5,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0031_k05,5,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0031_k05,5,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0031_k05,5,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0031_k05,5,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0032_k05,5,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0032_k05,5,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0032_k05,5,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0032_k05,5,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0032_k05,5,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0032_k05,5,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0032_k05,5,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0032_k05,5,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0033_k05,5,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0033_k05,5,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0033_k05,5,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0033_k05,5,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0033_k05,5,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0033_k05,5,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0033_k05,5,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0033_k05,5,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0034_k05,5,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0034_k05,5,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0034_k05,5,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0034_k05,5,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0034_k05,5,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0034_k05,5,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0034_k05,5,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0034_k05,5,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0035_k06,6,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0035_k06,6,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0035_k06,6,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0035_k06,6,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0035_k06,6,4,C00|W,1,0.06444427686347516,C00|W,1,1,0.06444427686347516
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0035_k06,6,5,C00|W,1,0.8460397410458529,C00|W,1,1,0.8460397410458529
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0035_k06,6,6,C00|W,1,0.49421560356658367,C00|W,1,1,0.49421560356658367
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0035_k06,6,7,C00|W,1,0.33180712563414216,C00|W,1,1,0.33180712563414216
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0036_k06,6,0,C00|W,1,0.5007755469222565,C00|W,1,1,0.5007755469222565
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0036_k06,6,1,C00|W,1,0.5855722229627303,C00|W,1,1,0.5855722229627303
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0036_k06,6,2,C00|W,1,0.4438542586209228,C00|W,1,1,0.4438542586209228
c08_s05_cov100_seed1705891827,8,5,c08_s05_cov100_seed1705891827__p0036_k06,6,3,C00|W,1,0.2520622104339507,C00|W,1,1,0.2520622104339507
