n,edge_prob,seed,x,y,z_size,k_undirected,k_g0,largest_component,space_build_s,space_bfs_query_enum_s,space_bfs_query_crit_s,space_censored,space_error,space_total_crit_s,space_total_enum_s,search_frozen_s,search_frozen_censored,search_frozen_error,search_fast_s,search_fast_censored,search_fast_error,hybrid_total_s,hybrid_censored,hybrid_error,radius_agree,speedup_space_vs_search,speedup_space_vs_search_lb,speedup_search_vs_hybrid,speedup_search_vs_hybrid_lb,speedup_e2e,speedup_e2e_lb,speedup_space_vs_search_enum,speedup_search_vs_hybrid_enum,speedup_e2e_enum
12,0.3,6,V02,V00,1,4,4,3,0.008084999999482534,0.0001779590002115583,0.0003305829995952081,False,False,0.008415582999077742,0.008262958999694092,0.0004170000001977314,False,False,0.0002296249995197286,False,False,0.00023258300007000798,False,False,True,36.649245581619276,,0.9872819571964029,,36.1831389075927,,19.815249390350107,1.7929083384091422,35.52692585961538
12,0.3,7,V00,V01,1,0,0,0,4.6332999772857875e-05,2.1457999537233263e-05,4.3000000005122274e-05,False,False,8.933299977798015e-05,6.779099931009114e-05,7.125000047381036e-05,False,False,5.6041999414446764e-05,False,False,5.46669998584548e-05,False,False,True,1.5940366280891733,,1.025152277599871,,1.6341302798632347,,0.9514526155688846,1.3033457233485044,1.2400716974704544
12,0.5,0,V00,V01,6,0,0,0,6.625000060012098e-05,6.441599998652237e-05,6.12499998169369e-05,False,False,0.0001275000004170579,0.00013066600058664335,0.00012879199948656606,False,False,7.71670001995517e-05,False,False,7.483399986085715e-05,False,False,True,1.652260682511261,,1.0311756733975521,,1.7037710219168487,,1.0145506018040567,1.7210358891150532,1.746077997028057
12,0.5,1,V00,V01,4,2,2,3,0.0006815420001657913,0.00024737499916227534,0.00020120800036238506,False,False,0.0008827500005281763,0.0009289169993280666,0.0007940000004964531,False,False,0.0002499169995644479,False,False,0.0002565830000094138,False,False,True,3.532172689599433,,0.9740201009235946,,3.440407199603204,,1.1699206533340754,3.094515226914184,3.620337276023686
12,0.5,2,V00,V01,1,7,7,5,0.54909008300001,0.00012862499988841591,0.0006334580002658186,False,False,0.5497235410002759,0.5492187079998985,0.0005413330000010319,False,False,0.0003788329995586537,False,False,0.0003810419993897085,False,False,True,1451.0972952216737,,0.9942027392397876,,1442.6849058128348,,1014.5672035491122,1.42066491585718,1441.360030861554
12,0.5,3,V00,V03,3,5,5,3,0.07496558299953904,0.00016024999968067277,0.0005094159996588132,False,False,0.07547499899919785,0.07512583299921971,0.0007131669999580481,False,False,0.00030804200014245,False,False,0.0003068329997404362,False,False,True,245.01528676055676,,1.0039402554583,,245.98070958158195,,105.34115151659987,2.3242838956740246,244.84274202179043
12,0.5,4,V00,V04,5,5,5,3,0.08099779199983459,0.0014502500007438357,0.0008198329996957909,False,False,0.08181762499953038,0.08244804200057843,0.001052249999702326,False,False,0.00035366599968256196,False,False,0.000361166999937268,False,False,True,231.34150603384825,,0.9792312136601382,,226.5368237234894,,78.35404326339024,2.9134721607596874,228.2823237308476
12,0.5,5,V00,V05,7,3,3,4,0.002787333000014769,0.0008060000000114087,0.00035829100033879513,False,False,0.003145624000353564,0.0035933330000261776,0.0027086250001957524,False,False,0.0006231249999473221,False,False,0.06096158399941487,False,False,True,5.048142829479622,,0.010221601196473225,,0.05160010278577664,,1.3266262401648392,0.04443167028307123,0.0589442196918746
12,0.5,6,V02,V00,4,1,1,2,0.00029516699942178093,0.00014279199967859313,0.00014649999957327964,False,False,0.00044166699899506057,0.00043795899910037406,0.00032579199978499673,False,False,0.0001489590003984631,False,False,0.0001525410007161554,False,False,True,2.96502391808221,,0.976517786687675,,2.8953985939616578,,1.3442902201079243,2.1357667660199935,2.871090375992207
12,0.5,7,V00,V01,2,1,1,2,0.0002287500001330045,3.825000021606684e-05,0.00010379200011811918,False,False,0.0003325420002511237,0.00026700000034907134,0.0002721250002650777,False,False,0.00018116699993697694,False,False,0.0001540829998702975,False,False,True,1.835555042401795,,1.1757753943619864,,2.158200453853103,,0.9811667435516249,1.7660936021114884,1.7328323083910881
12,0.7,0,V00,V01,6,0,0,0,8.858299952407833e-05,7.620799988217186e-05,6.295900038821856e-05,False,False,0.0001515419999122969,0.0001647909994062502,0.00015950000033626566,False,False,8.458299998892471e-05,False,False,8.112500017887214e-05,False,False,True,1.7916366164848703,,1.042625575376617,,1.868006158128353,,1.0331724078923499,1.9661016947252368,2.0313220221005026
12,0.7,1,V00,V01,5,10,10,6,66.77220875000057,0.02972825000051671,0.006264999999984866,False,False,66.77847375000056,66.80193700000109,0.0015143330001592403,False,False,0.0006448340000133612,False,False,0.0006540410004163277,False,False,True,103559.16987723489,,0.9859229002507399,,102101.35711292247,,44113.109199216095,2.3153487307298724,102137.23139295324
12,0.7,2,V00,V01,1,17,17,7,,,,True,False,,,0.0017774170000848244,False,False,0.0012004170002910541,False,False,0.0013020830001551076,False,False,True,,99968.98578819189,0.921920492125354,,,92163.45657512237,,1.365056605357027,
12,0.7,3,V00,V03,6,4,4,4,0.014005999999426422,0.00022120899939181982,0.0004726249999293941,False,False,0.014478624999355816,0.014227208998818242,0.0009839170006671338,False,False,0.00040679100038687466,False,False,0.0003501660003166762,False,False,True,35.59229428769579,,1.1617090180628302,,41.347889247562364,,14.459765396036092,2.809858752069928,40.6298983509299
12,0.7,4,V00,V02,1,0,0,0,7.516700043197488e-05,3.354199998284457e-05,9.595900064596208e-05,False,False,0.00017112600107793696,0.00010870900041481946,0.00010641700009728083,False,False,0.00012554200020531425,False,False,0.00011845800054288702,False,False,True,1.363097615125405,,1.0598017831633288,,1.4446132831355853,,1.0215379151399062,0.8983521552750942,0.917700787761161
12,0.7,5,V00,V05,8,4,4,4,0.014702958000270883,0.005251749999843014,0.002231041999948502,False,False,0.016934000000219385,0.019954708000113897,0.011207958000341023,False,False,0.0016200420004679472,False,False,0.15293525000015507,False,False,True,10.452815417950903,,0.010592992789211804,,0.1107265983493159,,1.7804053155362232,0.07328564212848025,0.1304781467980316
12,0.7,6,V02,V00,4,8,8,5,2.8814480000000913,0.0003790419996221317,0.001494666999860783,False,False,2.882942666999952,2.8818270419997134,0.0009695829994598171,False,False,0.0005260830002953298,False,False,0.0005625419998978032,False,False,True,5480.014874804052,,0.9351888399282243,,5124.848753557415,,2972.233469032835,1.723574416907468,5122.865568301129
12,0.7,7,V00,V01,3,1,1,2,0.00043104199994559167,0.0001523750006526825,0.0002022499993472593,False,False,0.000633291999292851,0.0005834170005982742,0.00046341699999175034,False,False,0.0002202080004281015,False,False,0.000208541000574769,False,False,True,2.8758809764480944,,1.0559458323359752,,3.03677453137468,,1.2589460477467596,2.2221865183081815,2.7976129345802168
12,0.85,0,V00,V01,6,8,8,4,6.961669334000362,0.0002431659995636437,0.0012713340001937468,False,False,6.962940668000556,6.961912499999926,0.0010858329997063265,False,False,0.0005052079995948588,False,False,0.0006112499995651888,False,False,True,13782.324653577027,,0.8265161553443556,,11391.313984382212,,6411.586774285584,1.7764139067136708,11389.631909942356
12,0.85,1,V00,V01,5,10,10,5,76.01722416699977,0.08362829199995758,0.015754832999846258,False,False,76.03297899999961,76.10085245899973,0.0018605830000524293,False,False,0.0007950839999466552,False,False,0.0008672500007378403,False,False,True,95628.86312025008,,0.9167875460019745,,87671.35074697279,,40901.616566879995,2.1453825292239603,87749.61359960164
12,0.85,2,V00,V01,1,17,17,7,,,,True,False,,,0.0020694159993581707,False,False,0.0012398750004649628,False,False,0.0013351249999686843,False,False,True,,96787.12588365548,0.9286583656916352,,,89882.17414310605,,1.549979214984896,
12,0.85,3,V00,V01,3,14,14,6,,,,True,False,,,0.0016072919997895951,False,False,0.0009391249996042461,False,False,0.000954999999521533,False,False,True,,127783.41307128566,0.9833769634290676,,,125659.2647226431,,1.6830282728742079,
12,0.85,4,V00,V02,1,0,0,0,8.25000006443588e-05,3.754199951799819e-05,9.908399988489691e-05,False,False,0.00018158400052925572,0.000120042000162357,0.00011087500024586916,False,False,0.00012358299954939866,False,False,0.0001327500003753812,False,False,True,1.4693283153130854,,0.9309453800372073,,1.3678644068985697,,1.0826786912844166,0.8352165719950626,0.9042711851066711
12,0.85,5,V00,V05,8,5,5,4,0.07865608300016902,0.02404933300022094,0.004816667000341113,False,False,0.08347275000051013,0.10270541600038996,0.04479524999987916,False,False,0.004593958000441489,False,False,0.22894712499964953,False,False,True,18.170116050797205,,0.020065585014218987,,0.36459400833549627,,2.2927747026898393,0.19565762181965698,0.448598845696565
12,0.85,6,V00,V01,8,8,8,5,3.2012320000003456,0.19099620900033187,0.0311781250002241,False,False,3.2324101250005697,3.3922282090006775,0.43233020800016675,False,False,0.025847208999948634,False,False,0.3963310419994741,False,False,True,125.05838154545016,,0.065216211350871,,8.155833842065944,,7.846382571072547,1.0908310533009937,8.559077764605627
12,0.85,7,V00,V01,3,10,10,4,95.35611150000022,0.0007788749999235733,0.003095584000220697,False,False,95.35920708400045,95.35689037500015,0.004175458000645449,False,False,0.0015425419996972778,False,False,0.0017407909999747062,False,False,True,61819.52070200655,,0.8861155645449057,,54779.23948675402,,22837.46845501972,2.398598108966624,54777.90864979523
14,0.3,0,V02,V01,5,4,4,4,0.008153874999152322,0.0019088330000158749,0.0007098329997461406,False,False,0.008863707998898462,0.010062707999168197,0.0060788330001742,False,False,0.0010776660001283744,False,False,0.061958083000718034,False,False,True,8.224911983715357,,0.017393469067076936,,0.14305975216818345,,1.6553683904262269,0.09811202519134997,0.1624115452224624
14,0.3,1,V00,V03,3,1,1,2,0.0002288330006194883,0.00014399999963643495,0.00015824999991309596,False,False,0.00038708300053258426,0.00037283300025592325,0.00035679199936566874,False,False,0.00018600000021251617,False,False,0.00017520900019007968,False,False,True,2.0810913983350465,,1.0615893019806608,,2.20926436491646,,1.0449589702649538,2.036379403903877,2.1279329249721557
14,0.3,2,V02,V01,3,2,2,3,0.0006576669993592077,0.00015829200037842384,0.00016016599965951173,False,False,0.0008178329990187194,0.0008159589997376315,0.0003583749994504615,False,False,0.00017070800004148623,False,False,0.00018466700021235738,False,False,True,4.790829948332626,,0.9244098828983033,,4.4286905515238475,,2.2768301387899195,1.9406553365698744,4.418542559305785
14,0.3,3,V00,V05,3,6,6,4,0.18285158300022886,0.01531066700044903,0.005754082999374077,False,False,0.18860566599960293,0.1981622500006779,0.03928550000000541,False,False,0.004052207999848179,False,False,0.08203937500002212,False,False,True,46.54392519008632,,0.049393452837092996,,2.298965173729713,,5.044157513602998,0.4788615222872532,2.4154529456206175
14,0.3,4,V00,V04,2,1,1,2,0.0002056660005109734,9.358399984193966e-05,0.00012441699982446153,False,False,0.0003300830003354349,0.00029925000035291305,0.0002961250002044835,False,False,0.00013758300065092044,False,False,0.00014554199970007176,False,False,True,2.399155409998151,,0.9453147609243177,,2.2679570228226855,,1.010552976433167,2.034636055672784,2.056107522018371
14,0.3,5,V00,V08,4,1,1,2,0.0001869589996204013,0.00014170800022839103,0.00012770800003636396,False,False,0.00031466699965676526,0.00032866699984879233,0.0002966250003737514,False,False,0.00014287500016507693,False,False,0.00014037499931873754,False,False,True,2.202393695840426,,1.0178094451182353,,2.241617105495244,,1.1080219112841723,2.11308995058465,2.341349965762181
14,0.3,6,V00,V01,4,5,5,5,0.03264141599993309,0.0032162910001716227,0.0021894169994993717,False,False,0.03483083299943246,0.03585770700010471,0.018054582999866398,False,False,0.00266749999991589,False,False,0.06573183399996196,False,False,True,13.05748191210149,,0.04058155444008201,,0.5298929130663328,,1.9860722898097427,0.2746703066261143,0.545515084823671
14,0.3,7,V00,V01,2,5,5,5,0.040959332999591425,0.002954083999611612,0.0017160409997813986,False,False,0.04267537399937282,0.04391341699920304,0.011516583999764407,False,False,0.001742207999996026,False,False,0.06981383399943297,False,False,True,24.494993708828204,,0.024955054037143643,,0.6112738916433014,,3.813059237018665,0.1649613456246787,0.6290073826852096
14,0.5,0,V00,V01,5,0,0,0,7.64579999668058e-05,5.845800023962511e-05,6.229199971130583e-05,False,False,0.00013874999967811164,0.0001349160002064309,0.00014441700022871373,False,False,8.504200013703667e-05,False,False,8.591699952376075e-05,False,False,True,1.6315467587136934,,0.9898157594937647,,1.6149306941257844,,0.9342113462595397,1.680889707848498,1.5703062368829495
14,0.5,1,V00,V02,2,4,4,5,0.012365958999907889,0.0012436249999154825,0.001178125000478758,False,False,0.013544084000386647,0.013609583999823371,0.009663833000558952,False,False,0.0022490410001410055,False,False,0.1527999589989122,False,False,True,6.022159666959157,,0.014718858662501453,,0.08863931698098865,,1.4083008262907895,0.06324499734078955,0.0890679820137927
14,0.5,2,V00,V01,6,2,2,3,0.0009835419996306882,0.0005116249994898681,0.00043408300007286016,False,False,0.0014176249997035484,0.0014951669991205563,0.001209332999678736,False,False,0.0003716669998539146,False,False,0.0003889170002366882,False,False,True,3.81423424802512,,0.9556460623416423,,3.645057939973841,,1.2363567350909577,3.109488654244368,3.8444372403639426
14,0.5,3,V00,V05,5,2,2,3,0.0009313749997090781,0.000165874999765947,0.0003427909996389644,False,False,0.0012741659993480425,0.001097249999475025,0.0006506660001832643,False,False,0.00027845799922943115,False,False,0.0003056249997825944,False,False,True,4.575792409893074,,0.911110018576725,,4.169050307580916,,1.6863490626004396,2.1289685092715387,3.5901840499159143
14,0.5,4,V00,V02,2,0,0,0,7.76249999034917e-05,4.1541000427969266e-05,0.00010045799990621163,False,False,0.00017808299980970332,0.00011916600033146096,0.00011795800037361914,False,False,0.0001380419998895377,False,False,0.00011845799963339232,False,False,True,1.2900638932513784,,1.1653244214553224,,1.503342960043563,,1.0102409328236797,0.995779100936023,1.005976807815933
14,0.5,5,V00,V05,9,1,1,2,0.0002865409996957169,0.0002523749999454594,0.0001338339998255833,False,False,0.0004203749995213002,0.0005389159996411763,0.0005165000002307352,False,False,0.00015625000014551915,False,False,0.0001629999997021514,False,False,True,2.690399994430691,,0.9585889596995922,,2.578987731837105,,1.04339980522832,3.1687116636474326,3.306233132674437
14,0.5,6,V00,V01,7,10,10,7,26.078286040999956,0.2739872080001078,0.05291883300014888,False,False,26.131204874000105,26.352273249000064,1.9458605410000018,False,False,0.06126075000065612,False,False,0.42759775100057595,False,False,True,426.55705119052953,,0.14326724089943496,,61.1116518102662,,13.542734792009968,4.5506800174853606,61.62865260010352
14,0.5,7,V00,V01,2,9,9,7,8.267856790999758,0.00862666699958936,0.0067486660000213305,False,False,8.27460545699978,8.276483457999348,0.08442791600009514,False,False,0.014534083000398823,False,False,0.22634991699942475,False,False,True,569.324219269473,,0.06421068402881615,,36.55669755346457,,98.03017591942007,0.3729973358033513,36.56499444627754
14,0.7,0,V00,V01,4,0,0,0,0.00010237500009679934,7.108299996616552e-05,8.48340005177306e-05,False,False,0.00018720900061452994,0.00017345800006296486,0.00016687500010448275,False,False,0.0001044589998855372,False,False,0.00011083300069003599,False,False,True,1.7921768427772382,,0.9424900457010561,,1.6891088344534937,,1.0394486888650811,1.5056436175645744,1.5650392841755743
14,0.7,1,V00,V02,7,2,2,3,0.0013512919995264383,0.0006780419998904108,0.0004458329995031818,False,False,0.00179712499902962,0.002029333999416849,0.0015093750007508788,False,False,0.0005067920001238235,False,False,0.0004801659997610841,False,False,True,3.546080045838395,,1.0554516570852324,,3.742716060537011,,1.344486292940656,3.143444145362016,4.226317566063785
14,0.7,2,V00,V01,2,7,7,5,1.3119410420003987,0.000856083000144281,0.0016787909999038675,False,False,1.3136198330003026,1.312797125000543,0.0019800410000243573,False,False,0.0008935000005294569,False,False,0.0009879580002234434,False,False,True,1470.1956712052572,,0.9043906728093469,,1329.631252242712,,663.01512190121,2.004175278277556,1328.7985164385852
14,0.7,3,V00,V01,4,4,4,3,0.026914625000244996,0.00011837500005640322,0.0005242910001470591,False,False,0.027438916000392055,0.0270330000003014,0.0009341249997305567,False,False,0.0003818340001089382,False,False,0.0003659170006358181,False,False,True,71.86085050719335,,1.0434989340354852,,74.98672090313961,,28.939381783057858,2.5528330143377302,73.87740923031399
14,0.7,4,V00,V02,2,2,2,3,0.001382542000101239,0.00038941700040595606,0.0009099580001930008,False,False,0.0022925000002942397,0.001771959000507195,0.001336291000370693,False,False,0.0006935000001249136,False,False,0.0007135839996408322,False,False,True,3.3056957460437104,,0.9718547507707188,,3.2126561153951356,,1.3260277888690757,1.8726470899617809,2.4831820800341293
14,0.7,5,V00,V05,9,7,7,5,1.1443582920001063,0.14949662500021077,0.019831665999845427,False,False,1.1641899579999517,1.293854917000317,0.18487416700008907,False,False,0.015160916000240832,False,False,0.52558608399886,False,False,True,76.78889309732067,,0.028845733290521664,,2.215031929959692,,6.998570638588428,0.35174859576474266,2.461737394483838
14,0.7,6,V00,V01,9,7,7,5,0.7442461250002452,0.03935141600049974,0.005767167000158224,False,False,0.7500132920004035,0.783597541000745,0.12327895799990074,False,False,0.009315291999882902,False,False,0.4088727089992972,False,False,True,80.51420095149261,,0.022782865656848998,,1.8343442237464,,6.356295946315314,0.30150938247167935,1.916482865580769
14,0.7,7,V00,V01,4,17,17,7,,,,True,False,,,0.6163937909996093,False,False,0.12415370800044911,False,False,0.5573231669995948,False,False,True,,966.5800883012381,0.22276789366005195,,,215.32301032461385,,1.1059898950873102,
14,0.85,0,V00,V01,4,3,3,3,0.006437083000491839,0.002799208000396902,0.0017389159993399517,False,False,0.00817599899983179,0.009236291000888741,0.006784582999898703,False,False,0.0014827079994574888,False,False,0.2865102920004574,False,False,True,5.514234092500563,,0.005175060166617406,,0.02853649320150334,,1.3613645821750053,0.023680067311117294,0.032237204940875196
14,0.85,1,V00,V02,7,8,8,5,4.16323845900024,0.0010161250002056477,0.001802791000045545,False,False,4.165041250000286,4.164254584000446,0.001826583999900322,False,False,0.0008765000002313172,False,False,0.0009615420003683539,False,False,True,4751.901025557432,,0.9115566453629085,,4331.6269579536975,,2279.8045883614946,1.8996403684920493,4330.808828324894
14,0.85,2,V00,V01,2,3,3,3,0.00682695799969224,0.0007856660004108562,0.0009114999993471429,False,False,0.007738457999039383,0.0076126240001030965,0.0017823750004026806,False,False,0.0007251249999171705,False,False,0.0008887500007404014,False,False,True,10.671895190378667,,0.8158931075252681,,8.707125730062014,,4.271056314402538,2.005485230849864,8.565540358662343
14,0.85,3,V00,V01,4,6,6,4,0.5982683329993961,0.07764737500019692,0.038704790999872785,False,False,0.6369731239992689,0.675915707999593,0.27310845800002426,False,False,0.02296137500070472,False,False,0.6820398750005552,False,False,True,27.74107055782675,,0.033665736919979976,,0.9339235832783975,,2.474898481538543,0.40042887228521934,0.9910208079828805
14,0.85,4,V00,V02,2,2,2,3,0.0015251250006258488,0.0004305000002204906,0.000984541999969224,False,False,0.0025096670005950728,0.0019556250008463394,0.0014206670002749888,False,False,0.0007984579997355468,False,False,0.0008859999998094281,False,False,True,3.143142158292968,,0.901194130820868,,2.8325812653892584,,1.3765541118839266,1.6034616259374306,2.207251694432257
14,0.85,5,V00,V05,10,8,8,5,4.255340124999748,0.30560608399991906,0.030644999999822176,False,False,4.28598512499957,4.560946208999667,0.31480083400037984,False,False,0.024118167000779067,False,False,0.8710408329998245,False,False,True,177.70774722893012,,0.02768890514319198,,4.920532956232184,,14.488354910121247,0.36140766548936665,5.236202524848323
14,0.85,6,V00,V01,11,9,9,5,24.69109033299992,1.25179420799941,0.08920529100032581,False,False,24.780295624000246,25.94288454099933,2.109854708000057,False,False,0.07268708400079049,False,False,0.926621374998831,False,False,True,340.91745410685,,0.07844313326020802,,26.74263328323449,,12.296052634634131,2.2769329144848607,27.997286962036743
14,0.85,7,V00,V01,5,14,14,6,,,,True,False,,,0.08714504100043996,False,False,0.024139999999533757,False,False,0.5036225829990144,False,False,True,,4971.20220423852,0.047932719489628205,,,238.28324078198636,,0.1730364045263842,
16,0.3,0,V00,V01,6,8,8,7,2.2898409579993313,0.0031478750006499467,0.002179125000111526,False,False,2.292020082999443,2.2929888329999812,0.007573957999738923,False,False,0.0021817919996465207,False,False,0.0021951660000922857,False,False,True,1050.5218111400081,,0.9939075220529096,,1044.1215301727,,302.74644156714646,3.4502894083729934,1044.5628407617387
16,0.3,1,V00,V15,3,3,3,3,0.0037627499996233382,0.0018568750001577428,0.001219958999172377,False,False,0.004982708998795715,0.005619624999781081,0.0034520409999458934,False,False,0.0009275829997932306,False,False,0.12494662399967638,False,False,True,5.371712288718553,,0.007423834034888634,,0.039878700514618316,,1.6279137472206042,0.027628125430222385,0.04497620519779419
16,0.3,2,V00,V01,4,6,6,5,0.21519708300002094,0.0010468339996805298,0.0012303339999562013,False,False,0.21642741699997714,0.21624391699970147,0.003327000000354019,False,False,0.001150000000052387,False,False,0.001218583999616385,False,False,True,188.19775390445048,,0.9437182831995262,,177.60566121671494,,64.99666876365838,2.7302180246920784,177.45507660348068
16,0.3,3,V00,V03,3,3,3,3,0.0035203329998694244,0.0010405829998489935,0.0009087920007004868,False,False,0.004429125000569911,0.004560915999718418,0.004188708000583574,False,False,0.000910541999473935,False,False,0.08874145899972063,False,False,True,4.864273150638669,,0.010260615610081432,,0.049910437021143124,,1.0888598582386233,0.04720125235485209,0.051395548947789735
16,0.3,4,V00,V02,1,1,1,2,0.00020250000034138793,0.0001143749996117549,0.00013216700062912423,False,False,0.00033466700097051216,0.00031687499995314283,0.00027283300005365163,False,False,0.00013458400007948512,False,False,0.00013641599980473984,False,False,True,2.4866774711173565,,0.9865704922598745,,2.4532826167717903,,1.161424753936769,2.0000073337744353,2.322858025500707
16,0.3,5,V01,V05,2,4,4,3,0.014655124999990221,0.0005200000005061156,0.0006062920001568273,False,False,0.015261417000147048,0.015175125000496337,0.0008845829997881083,False,False,0.00035204100004193606,False,False,0.0003590420001273742,False,False,True,43.351248855471574,,0.9805008882443991,,42.50593800929387,,17.155117161568064,2.4637312611736024,42.265598440051
16,0.3,6,V00,V05,4,6,6,6,0.16400808399976086,0.00988233299995045,0.004673292000006768,False,False,0.16868137599976762,0.1738904169997113,0.08276995899996109,False,False,0.009068583000043873,False,False,0.11714804199982609,False,False,True,18.60063209422592,,0.07741130662736416,,1.4398992345089134,,2.100888040790174,0.706541548514178,1.4843646895948073
16,0.3,7,V00,V02,3,6,6,6,0.14211875000000873,0.0008912500006772461,0.0014109159992585774,False,False,0.1435296659992673,0.14301000000068598,0.009209332999489561,False,False,0.0025496660000499105,False,False,0.002577416999884008,False,False,True,56.29351687493878,,0.989233019012699,,55.68740564903801,,15.528811913806623,3.573086155598419,55.485782862114235
16,0.5,0,V00,V01,7,4,4,4,0.01764191700021911,0.0052186249995429534,0.002223583000159124,False,False,0.019865500000378233,0.022860541999762063,0.017149207999864302,False,False,0.0027670420004142215,False,False,0.21195375100069214,False,False,True,7.179327237318552,,0.013054932915082904,,0.09372563545862117,,1.3330377706039225,0.08091014157049903,0.10785627473838579
16,0.5,1,V00,V03,9,4,4,3,0.02628033300061361,0.013565958999606664,0.003604250000535103,False,False,0.029884583001148712,0.039846292000220274,0.021433375000015076,False,False,0.002697292000448215,False,False,0.33322695799961366,False,False,True,11.079476377115538,,0.008094459153725917,,0.08968236897923294,,1.8590768836075628,0.064320651392316,0.11957703614203527
16,0.5,2,V00,V01,6,5,5,4,0.061507708999670285,0.009443875000215485,0.0040091669998219,False,False,0.06551687599949219,0.07095158399988577,0.04855554199912149,False,False,0.006024583999533206,False,False,0.36703237500023533,False,False,True,10.874921157140232,,0.01641431222389944,,0.17850435128358957,,1.4612458450400883,0.13229225895696628,0.19331151373183436
16,0.5,3,V00,V03,8,2,2,3,0.0013014579999435227,0.0006960840000829194,0.00044354099918564316,False,False,0.001744998999129166,0.001997542000026442,0.002132083000105922,False,False,0.0005682920000253944,False,False,0.0005771250007455819,False,False,True,3.070602787037632,,0.9846948222503334,,3.0236066655833995,,0.9368969218961944,3.694317517611446,3.4611947107573537
16,0.5,4,V00,V02,2,1,1,2,0.00036741700023412704,0.0001637089999348973,0.0003182500004186295,False,False,0.0006856670006527565,0.0005311260001690243,0.0005347500000425498,False,False,0.00029720800012000836,False,False,0.0002974999997604755,False,False,True,2.3070274029497657,,0.9990184886026816,,2.3047630292598447,,0.9932230016395753,1.7974789931868576,1.7852974809971323
16,0.5,5,V00,V05,6,3,3,3,0.005402875000072527,0.003072500000598666,0.0022059160000935663,False,False,0.007608791000166093,0.008475375000671193,0.006014042000060726,False,False,0.0015057500004331814,False,False,0.2582455840001785,False,False,True,5.053156897212126,,0.0058306902178514725,,0.02946339248984344,,1.4092643517597006,0.023288072953288406,0.032819051034248606
16,0.5,6,V00,V01,7,3,3,4,0.004088208000212035,0.001471209000555973,0.0008601250001447625,False,False,0.004948333000356797,0.005559417000768008,0.004580499999974563,False,False,0.0012218330002724542,False,False,0.2539493329995821,False,False,True,4.049925807580395,,0.0048113258886742765,,0.019485512885221636,,1.213714005195695,0.018037062534762005,0.021891835411031207
16,0.5,7,V00,V02,5,8,8,6,3.0097381659998064,0.08418458300002385,0.024239290999503282,False,False,3.0339774569993097,3.09392274899983,0.3324132079997071,False,False,0.02205004099960206,False,False,0.5150903740004651,False,False,True,137.595093680509,,0.04280810147615407,,5.890184732896154,,9.307460337143272,0.6453492916553842,6.006562935685994
16,0.7,0,V00,V01,5,3,3,3,0.006950249999135849,0.0033813340005508508,0.0018765830000120332,False,False,0.008826832999147882,0.0103315839996867,0.006575209000402538,False,False,0.001418916000147874,False,False,0.28506412400020054,False,False,True,6.220828433979166,,0.004977532704700771,,0.03096437698046378,,1.5712936271765954,0.023065719067468175,0.036243017376958425
16,0.7,1,V00,V03,9,1,1,2,0.0005832500000906293,0.0005162919997019344,0.0003198750000592554,False,False,0.0009031250001498847,0.0010995419997925637,0.0011127500001748558,False,False,0.00034445900018909015,False,False,0.0002988340002048062,False,False,True,2.6218650105066668,,1.1526767367602575,,3.022162804536723,,0.98813030745431,3.7236392091001402,3.6794407565370455
16,0.7,2,V00,V01,6,14,14,7,,,,True,False,,,0.0024672500003362074,False,False,0.0012041250001857406,False,False,0.0012720000004264875,False,False,True,,99660.38010130914,0.9466391507720211,,,94342.41758472011,,1.9396619492995015,
16,0.7,3,V00,V03,8,4,4,4,0.024956666999969457,0.00857529200038698,0.0025804589995459537,False,False,0.02753712599951541,0.03353195900035644,0.026821250000466534,False,False,0.0036635839996961295,False,False,0.44186504100071033,False,False,True,7.516444553147802,,0.008291183188873816,,0.06232021871916123,,1.2502012023963527,0.060700095078178896,0.0758873318523122
16,0.7,4,V00,V02,3,3,3,3,0.007618665999871155,0.0008456670002487954,0.0007873750000726432,False,False,0.008406040999943798,0.00846433300011995,0.0014229160005925223,False,False,0.0006329170000753948,False,False,0.0007123329996829852,False,False,True,13.28142710488492,,0.8885128168385663,,11.800718208597383,,5.94858234540569,1.9975432855501192,11.882550722607116
16,0.7,5,V00,V05,8,3,3,3,0.007506207999540493,0.0054652919998261495,0.003085708000071463,False,False,0.010591915999611956,0.012971499999366642,0.0114822079995065,False,False,0.0025198749999617576,False,False,0.4341232079996189,False,False,True,4.203349769243594,,0.005804515753887016,,0.024398409954671796,,1.1297043216708975,0.02644919181449654,0.02987976629753927
16,0.7,6,V00,V01,7,3,3,4,0.005034750000049826,0.002000041999963287,0.001369416999295936,False,False,0.006404166999345762,0.0070347920000131126,0.006063583000468498,False,False,0.0015870830002313596,False,False,0.3773917500002426,False,False,True,4.035180893760556,,0.00420539929722984,,0.016969546894815918,,1.1601708098115546,0.01606707883907001,0.018640555868029946
16,0.7,7,V00,V02,6,5,5,4,0.0878666250000606,0.013061083999673428,0.005792709000161267,False,False,0.09365933400022186,0.10092770899973402,0.04590229200039175,False,False,0.005873417000657355,False,False,0.7402774579995821,False,False,True,15.946310978726604,,0.007934075173015292,,0.12651923003749593,,2.1987509686634525,0.062006875265973135,0.1363376770548523
