instance_id,arm,gate,component_size,separation,coverage,base_wrongness,n_tiers,d,n_eval,n_contradictory,S,S_contra_as_fail
c06_s01_cov100_seed00000199_tiered_nt2,tiered,fast_gate,6,1,,,2,4,29,390,0.0,0.0
c06_s01_cov100_seed00000199_tiered_nt2,tiered,fast_gate,6,1,,,2,5,0,138,,0.0
c06_s01_cov100_seed00000200_tiered_nt2,tiered,fast_gate,6,1,,,2,0,3443,0,0.8919546906767354,0.8919546906767354
c06_s01_cov100_seed00000200_tiered_nt2,tiered,fast_gate,6,1,,,2,1,3369,0,0.7337488869100623,0.7337488869100623
c06_s01_cov100_seed00000200_tiered_nt2,tiered,fast_gate,6,1,,,2,2,1333,1068,0.5476369092273068,0.3040399833402749
c06_s01_cov100_seed00000200_tiered_nt2,tiered,fast_gate,6,1,,,2,3,166,773,0.5421686746987951,0.09584664536741214
c06_s01_cov100_seed00000200_tiered_nt2,tiered,fast_gate,6,1,,,2,4,0,848,,0.0
c06_s01_cov100_seed00000202_tiered_nt2,tiered,fast_gate,6,1,,,2,0,2797,0,0.9324276010010726,0.9324276010010726
c06_s01_cov100_seed00000202_tiered_nt2,tiered,fast_gate,6,1,,,2,1,2141,761,0.6496964035497431,0.4793246037215713
c06_s01_cov100_seed00000202_tiered_nt2,tiered,fast_gate,6,1,,,2,2,897,2019,0.24749163879598662,0.07613168724279835
c06_s01_cov100_seed00000202_tiered_nt2,tiered,fast_gate,6,1,,,2,3,119,1499,0.0,0.0
c06_s01_cov100_seed00000202_tiered_nt2,tiered,fast_gate,6,1,,,2,4,0,665,,0.0
c06_s01_cov100_seed00000202_tiered_nt2,tiered,fast_gate,6,1,,,2,5,0,102,,0.0
c06_s01_cov100_seed00000207_tiered_nt2,tiered,fast_gate,6,1,,,2,0,4893,0,0.7735540568158594,0.7735540568158594
c06_s01_cov100_seed00000207_tiered_nt2,tiered,fast_gate,6,1,,,2,1,2750,0,0.7683636363636364,0.7683636363636364
c06_s01_cov100_seed00000207_tiered_nt2,tiered,fast_gate,6,1,,,2,2,263,2348,0.7224334600760456,0.07276905400229797
c06_s01_cov100_seed00000207_tiered_nt2,tiered,fast_gate,6,1,,,2,3,0,717,,0.0
c06_s01_cov100_seed00000207_tiered_nt2,tiered,fast_gate,6,1,,,2,4,0,29,,0.0
c06_s01_cov100_seed00000209_tiered_nt2,tiered,fast_gate,6,1,,,2,0,3512,0,0.8866742596810934,0.8866742596810934
c06_s01_cov100_seed00000209_tiered_nt2,tiered,fast_gate,6,1,,,2,1,2599,720,0.6383224317045018,0.4998493522145224
c06_s01_cov100_seed00000209_tiered_nt2,tiered,fast_gate,6,1,,,2,2,1102,1238,0.47731397459165154,0.2247863247863248
c06_s01_cov100_seed00000209_tiered_nt2,tiered,fast_gate,6,1,,,2,3,298,963,0.30201342281879195,0.07137192704203013
