n,edge_prob,seed,attempt,effective_seed,x,y,z_size,k_undirected,k_g0,largest_component,space_build_s,space_bfs_query_enum_s,space_bfs_query_crit_s,space_censored,space_error,space_total_crit_s,space_total_enum_s,search_frozen_s,search_frozen_censored,search_frozen_error,search_fast_s,search_fast_censored,search_fast_error,search_fast_top_s,search_fast_top_censored,search_fast_top_error,search_fast_top_method,hybrid_total_s,hybrid_censored,hybrid_error,hybrid_method,radius_agree,speedup_space_vs_search,speedup_space_vs_search_lb,speedup_search_vs_hybrid,speedup_search_vs_hybrid_lb,speedup_e2e,speedup_e2e_lb,speedup_space_vs_search_enum,speedup_search_vs_hybrid_enum,speedup_e2e_enum,speedup_space_vs_search_top,speedup_search_top_vs_hybrid,gate_exhausted,gate_error
8,0.85,0,0,0,V0,V1,3,2,2,3,0.0004881250006292248,0.0001972919999388978,0.00019216700093238614,False,False,0.000680292001561611,0.0006854170005681226,0.0005148330019437708,False,False,0.00020887500431854278,False,False,5.441700341179967e-05,False,False,top_state,5.6333999964408576e-05,False,False,top_state,True,3.256933512849332,,3.707796436441732,,12.076046472670406,,1.331338507788556,9.138939224429983,12.167021709822917,12.501460185404069,0.9659708780874773,False,
8,0.85,1,0,1,V0,V1,1,13,13,6,,,,True,False,,,0.0006910840020282194,False,False,0.00043983299838146195,False,False,0.0006637500118813477,False,False,local_up_fast_exact,0.0005463329944177531,False,False,local_up_fast,True,,272838.9627053883,0.805063949780679,,,219652.8129696633,,1.2649501477843796,,,1.2149184081198139,False,
8,0.85,2,0,2,V2,V0,4,10,10,5,43.283566832998986,0.0003168340008414816,0.0017317920010100352,False,False,43.285298624999996,43.28388366699983,0.0007139169974834658,False,False,0.0003786669985856861,False,False,0.0006949169983272441,False,False,local_up_fast_exact,0.0005684169955202378,False,False,local_up_fast,True,114309.66729783622,,0.6661781782916519,,76150.60592159735,,60628.73389984285,1.2559740526935874,76148.1166258667,62288.44412957715,1.2225478896724902,False,
8,0.85,3,0,3,V1,V0,3,13,13,6,,,,True,False,,,0.0009472499950788915,False,False,0.0007477499966626056,False,False,0.0007427079981425777,False,False,local_up_fast_exact,0.0009295829950133339,False,False,local_up_fast,True,,160486.3652552413,0.8043929382033068,,,129094.09888923267,,1.0190052960954865,,,0.7989690023664044,False,
8,0.85,4,0,4,V0,V3,3,5,5,4,0.027119041998957982,9.92500008578645e-05,0.0004014170008304063,False,False,0.02752045899978839,0.027218291999815847,0.0004427919993759133,False,False,0.0002454579953337088,False,False,0.00035345899959793314,False,False,local_up_fast_exact,0.00034404199686832726,False,False,local_up_fast,True,112.11881268065174,,0.713453582899797,,79.99156861748217,,61.46970143583956,1.2870289191623892,79.11328340020334,77.86039973828217,1.0273716662945949,False,
8,0.85,5,0,5,V2,V0,2,8,8,5,1.6120017920002283,0.00010595800085866358,0.0005275830008031335,False,False,1.6125293750010314,1.612107750001087,0.00043229199945926666,False,False,0.000297874998068437,False,False,0.0003739160019904375,False,False,local_up_fast_exact,0.0003785010048886761,False,False,local_up_fast,True,5413.443174007346,,0.7869860164731857,,4260.3040789159995,,3729.2102375653385,1.1421158566974252,4259.190145281746,4312.544438903875,0.9878864181626489,False,
8,0.85,6,0,6,V0,V1,4,14,14,6,,,,True,False,,,0.000680124998325482,False,False,0.00046991700219223276,False,False,0.0005644579941872507,False,False,local_up_fast_exact,0.0005790419963886961,False,False,local_up_fast,True,,255372.01840572612,0.8115421767729425,,,207245.16370388292,,1.1745693793666245,,,0.974813567422741,False,
8,0.85,7,0,7,V1,V3,5,3,3,3,0.0023412919999827864,0.0010959579994960222,0.0005569579989241902,False,False,0.0028982499989069765,0.0034372499994788086,0.0021359580059652217,False,False,0.0005091249986435287,False,False,6.354200013447553e-05,False,False,top_state,8.729100227355957e-05,False,False,top_state,True,5.692609882894846,,5.832502610612623,,33.20216200318341,,1.609231075648205,24.469394901336848,39.376910677538994,45.61156389117965,0.7279329882745817,False,
10,0.3,0,0,0,V0,V8,3,3,3,4,0.0012771660003636498,0.0001049999991664663,0.0001850829994509695,False,False,0.0014622489998146193,0.001382165999530116,0.00031254100031219423,False,False,0.0001581659962539561,False,False,0.00020495799981290475,False,False,local_up_fast_exact,0.00020850000146310776,False,False,local_up_fast,True,9.245027594090375,,0.7585899047676611,,7.013184602175417,,4.422350981629558,1.4989975928968786,6.6290934764078555,7.134383635424959,0.9830119826122412,False,
10,0.3,1,0,1,V0,V2,2,4,4,3,0.007441957999617443,0.0002602080003271112,0.0002908750011556549,False,False,0.007732833000773098,0.007702165999944555,0.0004338750004535541,False,False,0.0001939590001711622,False,False,0.0002511670027161017,False,False,local_up_fast_exact,0.0002597920029074885,False,False,local_up_fast,True,39.86838968003102,,0.7465934208922923,,29.765477436681326,,17.75203916310699,1.6700860519099823,29.647432999264737,30.787615081403228,0.9668003630024818,False,
10,0.3,2,0,2,V0,V5,1,5,5,5,0.01797808399896894,7.587499931105413e-05,0.00030899999910616316,False,False,0.018287083998075104,0.018053958998279995,0.00029075000202283263,False,False,0.00021133400150574744,False,False,0.00025483300123596564,False,False,local_up_fast_exact,0.00024962399766081944,False,False,local_up_fast,True,86.53166962145355,,0.8466093143532653,,73.25851748806207,,62.09444152252221,1.1647518057053705,72.32461288762428,71.76105099959939,1.0208673990640276,False,
10,0.3,3,0,3,V0,V3,2,7,7,5,0.44217625000055705,8.399999933317304e-05,0.000517250000484637,False,False,0.4426935000010417,0.4422602499998902,0.00043274999916320667,False,False,0.0002166659978684038,False,False,0.0002847499999916181,False,False,local_up_fast_exact,0.0002790829967125319,False,False,local_up_fast,True,2043.2070761279303,,0.7763496895928044,,1586.2431793257401,,1021.9763162451143,1.5506139903211615,1584.6907737465579,1554.674275729843,1.0203057991559532,False,
10,0.3,4,0,4,V0,V3,1,2,2,2,0.0004448340005183127,0.000113207999675069,0.00019166600031894632,False,False,0.000636500000837259,0.0005580420001933817,0.0004281660003471188,False,False,0.0002041670013568364,False,False,5.2416005928535014e-05,False,False,top_state,5.3250005294103175e-05,False,False,top_state,True,3.1175459139197774,,3.8341217100206664,,11.953050470546039,,1.3033309504747481,8.040675263454542,10.479660933577003,12.143237348245787,0.9843380416403354,False,
10,0.3,5,0,5,V0,V5,1,3,3,3,0.0017592499989405042,0.0004938330002914881,0.0004372080002212897,False,False,0.002196457999161794,0.0022530829992319923,0.001843541998823639,False,False,0.0005014999987906776,False,False,5.437499930849299e-05,False,False,top_state,5.6832999689504504e-05,False,False,top_state,True,4.379776678880071,,8.82409870199568,,38.64758170713659,,1.2221489939853178,32.437879557571385,39.64392186830277,40.39463038335566,0.9567504725346136,False,
10,0.3,6,0,6,V0,V1,3,2,2,2,0.0004939170012221439,7.158299922593869e-05,0.00012666600014199503,False,False,0.0006205830013641389,0.0005655000004480826,0.0002816659980453551,False,False,0.00014758399629499763,False,False,0.00018233299488201737,False,False,local_up_fast_exact,0.00018245800310978666,False,False,local_up_fast,True,4.204947805612265,,0.8088655678545105,,3.4012374945851422,,2.007697075161423,1.543730574952495,3.0993433601693865,3.403569396563145,0.9993148657464257,False,
10,0.3,7,0,7,V0,V4,2,4,4,4,0.0060260000009293435,3.458299943304155e-05,0.00017808299890020862,False,False,0.006204082999829552,0.006060583000362385,0.00027483300073072314,False,False,0.00015095900016603991,False,False,0.00020095800573471934,False,False,local_up_fast_exact,0.00020012500317534432,False,False,local_up_fast,True,41.09780134344873,,0.7543235366436125,,31.001038857666856,,22.05187508140787,1.373306665184268,30.283987029108303,30.872534672838256,1.0041624112237748,False,
10,0.5,0,0,0,V0,V8,5,2,2,3,0.0005311250006343471,9.899999895424116e-05,0.00014304199976322707,False,False,0.0006741670003975742,0.0006301249995885883,0.0003589170009945519,False,False,0.00015025000175228342,False,False,0.0001883750010165386,False,False,local_up_fast_exact,0.00019012499978998676,False,False,local_up_fast,True,4.486968336340325,,0.7902695695897463,,3.545914535922489,,1.755628732666673,1.887794879111184,3.314266931148603,3.5788559881063247,0.9907955356981921,False,
10,0.5,1,0,1,V0,V2,2,2,2,3,0.00048416699974040966,6.445799954235554e-05,0.00012791699919034727,False,False,0.0006120839989307569,0.0005486249992827652,0.00033358299697283655,False,False,0.00014774999726796523,False,False,0.00020066700380994007,False,False,local_up_fast_exact,0.00018895800167229027,False,False,local_up_fast,True,4.142700576979756,,0.7819197703212799,,3.2392594836618445,,1.6446431750459973,1.7653816933953892,2.903422953393872,3.0502473615965617,1.0619661619726308,False,
10,0.5,2,0,2,V0,V1,3,6,6,6,0.09302812500027358,0.00018545900093158707,0.0005669170004694024,False,False,0.09359504200074298,0.09321358400120516,0.0005193329998292029,False,False,0.000285833993984852,False,False,0.0004159579984843731,False,False,local_up_fast_exact,0.00040499999886378646,False,False,local_up_fast,True,327.4454542509843,,0.7057629500907393,,231.0988697859769,,179.48711911598346,1.2823037068794414,230.15699817953742,225.01079998888204,1.0270567892625406,False,
10,0.5,3,0,3,V0,V1,2,5,5,4,0.03801141599979019,0.00013379200026975013,0.000497749999340158,False,False,0.038509165999130346,0.03814520800005994,0.0004862909991061315,False,False,0.00026008300483226776,False,False,0.0004792499967152253,False,False,local_up_fast_exact,0.0003482489992165938,False,False,local_up_fast,True,148.06490729359885,,0.746830587933747,,110.57940176643417,,78.4411146210314,1.3963887913535176,109.53429323808477,80.35298124793279,1.3761704923584153,False,
10,0.5,4,0,4,V0,V2,1,3,3,3,0.002223375000539818,0.0003808329984167358,0.00040166699909605086,False,False,0.0026250419996358687,0.0026042079989565536,0.0018117500003427267,False,False,0.0004457499962882139,False,False,4.62079988210462e-05,False,False,top_state,4.6584005758631974e-05,False,False,top_state,True,5.889045477273687,,9.568734784161768,,56.35071430389927,,1.4373991988209844,38.89210407816874,55.90347924242209,56.809255250418886,0.9919284112333749,False,
10,0.5,5,0,5,V0,V5,3,5,5,5,0.027588124999965657,0.0028950409996468807,0.002328042000954156,False,False,0.029916167000919813,0.030483165999612538,0.010696790996007621,False,False,0.0018819999968400225,False,False,7.345799531321973e-05,False,False,top_state,7.225000445032492e-05,False,False,top_state,True,15.895944235467928,,26.048441258352874,,414.0645696636393,,2.8497486779904193,148.05246141350952,421.91230618637627,407.2554236384941,1.0167195956884036,False,
10,0.5,6,0,6,V0,V1,4,6,6,5,0.10281987499911338,0.00016508399858139455,0.0006125410000095144,False,False,0.1034324159991229,0.10298495899769478,0.0010825830031535588,False,False,0.0005172089950065129,False,False,0.0006550839971168898,False,False,local_up_fast_exact,0.0006613340010517277,False,False,local_up_fast,True,199.98185839327957,,0.7820692633132259,,156.39966466964202,,95.12892655593161,1.6369686140919923,155.7230670643223,157.89183746564174,0.9905493987532799,False,
10,0.5,7,0,7,V0,V4,2,3,3,2,0.0027910829994652886,4.350000017439015e-05,0.00016379099906771444,False,False,0.002954873998533003,0.0028345829996396787,0.00032766699587227777,False,False,0.00015241700020851567,False,False,0.0002049169925157912,False,False,local_up_fast_exact,0.0002064159998553805,False,False,local_up_fast,True,19.38677440502409,,0.7383972187974881,,14.315140302124115,,8.65080412537056,1.5874108407383551,13.732380249717313,14.41985831558257,0.9927379304867863,False,
10,0.7,0,0,0,V0,V8,7,3,3,3,0.0028932080003869487,0.0014247909984987928,0.000463791000584024,False,False,0.0033569990009709727,0.0043179989988857415,0.002625624998472631,False,False,0.0005184999972698279,False,False,4.837500455323607e-05,False,False,top_state,5.8833000366576016e-05,False,False,top_state,True,6.474443623234944,,8.813080992625972,,57.05979603376031,,1.6445604385232437,44.6284395171573,73.39416606294428,69.39532165369904,0.822242691207683,False,
10,0.7,1,0,1,V0,V1,2,1,1,2,0.00020391699945321307,6.920800115040038e-05,9.099999988393392e-05,False,False,0.000294916999337147,0.00027312500060361344,0.0002867919974960387,False,False,0.00023924999550217763,False,False,0.00016683400463080034,False,False,local_up_fast_exact,0.0001643739960854873,False,False,local_up_fast,True,1.2326729566624492,,1.4555221701719105,,1.7941828169935536,,0.9523452641226016,1.7447528461064148,1.6616071100538745,1.7677271488494881,1.0149659228582217,False,
10,0.7,2,0,2,V0,V1,2,4,4,4,0.010714250000091852,0.00014799999917158857,0.00042308299998694565,False,False,0.011137333000078797,0.01086224999926344,0.000676792005833704,False,False,0.0003218749989173375,False,False,0.0004232909996062517,False,False,local_up_fast_exact,0.0004241249989718199,False,False,local_up_fast,True,34.60142302925192,,0.7589154133749231,,26.2595532616053,,16.049613331178186,1.5957371234291995,25.61096380924521,26.311291783758275,0.9980336000764162,False,
10,0.7,3,0,3,V0,V1,2,2,2,3,0.0006469159998232499,8.449999950244091e-05,0.0002062090006802464,False,False,0.0008531250005034963,0.0007314159993256908,0.0005018330048187636,False,False,0.00022799999715061858,False,False,0.0002986249965033494,False,False,local_up_fast_exact,0.0002827499993145466,False,False,local_up_fast,True,3.7417763647598434,,0.8063660396227937,,3.0172413884055693,,1.4574888305519897,1.7748293758985905,2.5867939915077542,2.8568439028643993,1.0561449946146333,False,
10,0.7,4,0,4,V0,V2,1,1,1,2,0.00019874999998137355,7.183299931057263e-05,0.00013970800137030892,False,False,0.00033845800135168247,0.0002705829992919462,0.00026566699671093374,False,False,0.00016112499724840745,False,False,6.604200461879373e-05,False,False,top_state,6.816600216552615e-05,False,False,top_state,True,2.10059275178686,,2.3637149331003866,,4.965202455761035,,1.0185043781947873,3.89735334728623,3.9694714475831345,5.124889883420751,0.9688408080383714,False,
10,0.7,5,0,5,V0,V5,3,5,5,4,0.03604195899970364,0.004374459000246134,0.0026080000006913906,False,False,0.03864995900039503,0.04041641799994977,0.00987866599461995,False,False,0.0018553749978309497,False,False,8.637499558972195e-05,False,False,top_state,9.720899834064767e-05,False,False,top_state,True,20.83134624837527,,19.086453203943055,,397.59651534474926,,4.091282975045525,101.62295840146739,415.76827958168315,447.46698667263513,0.888549383947355,False,
10,0.7,6,0,6,V0,V1,4,6,6,4,0.16239191700151423,0.01828712499991525,0.00634445799914829,False,False,0.16873637500066252,0.18067904200142948,0.08453608299896587,False,False,0.008255708002252504,False,False,0.00010304100578650832,False,False,top_state,8.520800474798307e-05,False,False,top_state,True,20.4387527943847,,96.88887830046181,,1980.2878321083633,,2.1373008494330135,992.1143353725448,2120.4468117264096,1637.565294638807,1.2092878608209328,False,
10,0.7,7,0,7,V0,V2,1,4,4,4,0.010115915998540004,7.316700066439807e-05,0.0003639590013335692,False,False,0.010479874999873573,0.010189082999204402,0.00044841600174549967,False,False,0.00027262500225333497,False,False,0.00036375000490806997,False,False,local_up_fast_exact,0.00036295799509389326,False,False,local_up_fast,True,38.44062324898293,,0.7511199806545379,,28.87352019112444,,22.72238938740473,1.2354487511137462,28.072347590989413,28.810652531873195,1.0021820977217262,False,
10,0.85,0,0,0,V0,V1,7,6,6,4,0.18454366700098035,0.02794033299869625,0.005219332999331527,False,False,0.18976300000031188,0.2124839999996766,0.07525399999576621,False,False,0.005844209001224954,False,False,7.349999941652641e-05,False,False,top_state,7.675000233575702e-05,False,False,top_state,True,32.47026243594939,,76.14604330118956,,2472.4820094487904,,2.823557551912602,980.5081134271987,2768.521088378945,2581.8095443092457,0.9576546863801662,False,
10,0.85,1,0,1,V0,V1,2,9,9,5,15.033114624999143,0.0006515000004583271,0.0019479170005070046,False,False,15.03506254199965,15.033766124999602,0.0014166250039124861,False,False,0.0006522920011775568,False,False,0.0007444989969371818,False,False,local_up_fast_exact,0.0007335409973165952,False,False,local_up_fast,True,23049.58901053125,,0.8892372799390088,,20496.553835436876,,10612.382305464609,1.9312144912073306,20494.786494545515,20194.872798825618,1.0149384964994086,False,
10,0.85,2,0,2,V0,V1,2,4,4,4,0.011919209000552655,0.00016287500147882383,0.000417958000980434,False,False,0.01233716700153309,0.012082084002031479,0.0007163330010371283,False,False,0.000355333999323193,False,False,0.0004461250064196065,False,False,local_up_fast_exact,0.00044600099499803036,False,False,local_up_fast,True,34.719917106248694,,0.7967112255540197,,27.66174770885337,,16.86657460222924,1.6061242218535672,27.08981400834058,27.65405844551396,1.0002780518944283,False,
10,0.85,3,0,3,V0,V1,2,3,3,3,0.0035442499993223464,0.00011054199967475142,0.0003579580006771721,False,False,0.0039022079999995185,0.003654791998997098,0.0006619170017074794,False,False,0.0003079590023844503,False,False,0.00039887499588076025,False,False,local_up_fast_exact,0.00040645800618221983,False,False,local_up_fast,True,12.671193145144933,,0.7576649929399809,,9.600519464857369,,5.5215260970321145,1.628500341092394,8.991807132367352,9.783034886363358,0.9813436808080488,False,
10,0.85,4,0,4,V0,V2,1,1,1,2,0.00023112499911803752,8.583300041209441e-05,0.00015858400001889095,False,False,0.00038970899913692847,0.00031695799953013193,0.0003070419988944195,False,False,0.0001736249978421256,False,False,6.966599903535098e-05,False,False,top_state,7.133300096029416e-05,False,False,top_state,True,2.2445442993829987,,2.43400663794826,,5.463235723867146,,1.0322952582103342,4.304347143131231,4.443357145545568,5.593962686721487,0.9766307052485976,False,
10,0.85,5,0,5,V0,V5,4,5,5,4,0.04102316699936637,0.005488708000484621,0.002943292000054498,False,False,0.043966458999420865,0.04651187499985099,0.011666250000416767,False,False,0.002132041998265777,False,False,9.995799337048084e-05,False,False,top_state,9.729200246511027e-05,False,False,top_state,True,20.621760282013017,,21.913846403051934,,451.9020873805903,,3.986874531078058,119.90965038056835,478.0647311327623,439.8493558835771,1.027401953272846,False,
10,0.85,6,0,6,V0,V1,4,14,14,6,,,,True,False,,,0.0015247499977704138,False,False,0.0006201670039445162,False,False,0.000763084004574921,False,False,local_up_fast_exact,0.0007619579992024228,False,False,local_up_fast,True,,193502.33483356517,0.813912321405739,,,157493.93454181764,,2.001094547686934,,,1.0014777787931577,False,
10,0.85,7,0,7,V0,V1,1,6,6,4,0.1980102910001733,0.00016641699949104805,0.0006947500005480833,False,False,0.1987050410007214,0.19817670799966436,0.0006373750002239831,False,False,0.0004225000011501834,False,False,0.0005295009977999143,False,False,local_up_fast_exact,0.0005200419982429594,False,False,local_up_fast,True,470.307788070488,,0.8124343852566978,,382.0942186824842,,310.9263901628117,1.2256221658586248,381.0782757339491,375.268492082818,1.0181889147201835,False,
12,0.3,0,1,10000,V00,V02,2,2,2,2,0.000736209000024246,0.00023637499907636084,0.00048137500016309787,False,False,0.001217584000187344,0.0009725839991006069,0.0009037080017151311,False,False,0.0003145419977954589,False,False,8.312499994644895e-05,False,False,top_state,0.00010145799751626328,False,False,top_state,True,3.8709743332243898,,3.100218863919911,,12.000867649612053,,1.0762148805308323,8.907213071796244,9.58607525192586,14.647627079359275,0.8193045593386995,False,
12,0.3,1,0,1,V00,V01,2,2,2,3,0.0006280420002440223,7.76249999034917e-05,0.0001777500001480803,False,False,0.0008057920003921026,0.000705667000147514,0.0004089579961146228,False,False,0.0001851659981184639,False,False,0.00023779099865350872,False,False,local_up_fast_exact,0.00023170899657998234,False,False,local_up_fast,True,4.35172768532039,,0.7991316731396205,,3.4776034262180917,,1.7255243982311808,1.7649638216505628,3.0454881362533923,3.3886564460172965,1.026248450268641,False,
12,0.3,2,0,2,V00,V10,1,8,8,7,1.3046793749999779,0.0029877500001020962,0.0019040000006498303,False,False,1.3065833750006277,1.30766712500008,0.0006161250057630241,False,False,0.000338707999617327,False,False,0.0005262920094537549,False,False,local_up_fast_exact,0.0005200419982429594,False,False,local_up_fast,True,3857.5509774697034,,0.6513089342047436,,2512.4574157762595,,2122.405539084773,1.184760092155433,2514.541382077277,2482.620582358351,1.0120182816616967,False,
12,0.3,3,0,3,V00,V03,2,2,2,3,0.0004918329996144166,6.137499985925388e-05,0.0001314999990427168,False,False,0.0006233329986571334,0.0005532079994736705,0.0004379169986350462,False,False,0.00023654200049350038,False,False,0.00027099900762550533,False,False,local_up_fast_exact,0.0002744590019574389,False,False,local_up_fast,True,2.635189511193219,,0.8618482134179792,,2.271133372239674,,1.2632713532426865,1.5955643484521422,2.015630733654923,2.300130189105784,0.9873934019024447,False,
12,0.3,4,0,4,V01,V11,2,2,2,2,0.00048475000039616134,0.00020329199833213352,0.00015324999912991188,False,False,0.0006379999995260732,0.0006880419987282949,0.000607750000199303,False,False,0.00018379099492449313,False,False,3.166599344694987e-05,False,False,top_state,3.012499655596912e-05,False,False,top_state,True,3.4713343806000005,,6.100946587098476,,21.178425641999176,,1.1321135310615569,20.174276171954627,22.83957103364258,20.147796739581736,1.051153429615095,False,
12,0.3,5,0,5,V00,V08,2,6,6,7,0.09080908299984003,0.0007391250001091976,0.0009601250003470341,False,False,0.09176920800018706,0.09154820799994923,0.0048903329952736385,False,False,0.0016186669963644817,False,False,0.0016832080000312999,False,False,local_up_fast_exact,0.0017509999961475842,False,False,local_up_fast,True,56.69430970440508,,0.9244243289124778,,52.40959920165085,,18.72024013261016,2.792880071977712,52.28338560900432,54.52042052941798,0.9612838399397858,False,
12,0.3,6,0,6,V02,V00,1,4,4,3,0.008018584001547424,0.0001702919998933794,0.000314208000418148,False,False,0.008332792001965572,0.008188876001440804,0.00043616599577944726,False,False,0.0002410829984000884,False,False,0.00031254100031219423,False,False,local_up_fast_exact,0.00031233299523591995,False,False,local_up_fast,True,34.56399686939731,,0.7718780983033411,,26.679192173313034,,18.774677716007943,1.396477485351781,26.218414725140892,26.661436399198905,1.0006659721497473,False,
12,0.3,7,1,10007,V01,V03,4,3,3,3,0.0023550000005343463,5.0332999308011495e-05,0.00017395800023223273,False,False,0.002528958000766579,0.002405332999842358,0.0003603330042096786,False,False,0.00017712499538902193,False,False,0.00022600000374950469,False,False,local_up_fast_exact,0.00022612500470131636,False,False,local_up_fast,True,14.277815478341697,,0.7833056570766357,,11.183893634881402,,6.675305819176888,1.5935124232971702,10.637182752166265,11.19007946375807,0.9994472042046973,False,
12,0.5,0,1,10000,V00,V01,1,2,2,2,0.0010047919986391207,0.00028079199910280295,0.0004841249992750818,False,False,0.0014889169979142025,0.0012855839977419237,0.001280167001823429,False,False,0.00043145900417584926,False,False,9.012499504024163e-05,False,False,top_state,8.962500578491017e-05,False,False,top_state,True,3.4508886904753675,,4.814047155671061,,16.612740884920377,,1.0042314759799142,14.283591845959645,14.344032521762722,16.52057786243858,1.0055786803130744,False,
12,0.5,1,0,1,V00,V01,4,2,2,3,0.0006821660008426988,0.000240542000028654,0.00020070800019311719,False,False,0.000882874001035816,0.0009227080008713529,0.0007017500029178336,False,False,0.0002504169970052317,False,False,5.770799907622859e-05,False,False,top_state,5.8833000366576016e-05,False,False,top_state,True,3.52561532002307,,4.256403641577621,,15.006441886948046,,1.3148671136940355,11.927829594706667,15.683510871826252,15.298988271445623,0.9808780568161103,False,
12,0.5,2,0,2,V00,V01,1,7,7,5,0.5502570840017142,9.845800013863482e-05,0.0006116250006016344,False,False,0.5508687090023159,0.5503555420018529,0.0006995000003371388,False,False,0.0003900829979102127,False,False,0.00048312500439351425,False,False,local_up_fast_exact,0.00048662599874660373,False,False,local_up_fast,True,1412.183335222193,,0.8016073923607543,,1132.016600882775,,786.7841911888455,1.4374488871100843,1130.9620600202138,1140.219827151863,0.9928055747902764,False,
12,0.5,3,0,3,V00,V03,3,5,5,3,0.07251445800102374,0.00016195799980778247,0.00043700000060198363,False,False,0.07295145800162572,0.07267641600083152,0.000759542002924718,False,False,0.00031874999694991857,False,False,0.0003779170001507737,False,False,local_up_fast_exact,0.0004036249956698157,False,False,local_up_fast,True,228.8673214107912,,0.7897181799183496,,180.74068450731792,,95.68452530733163,1.881801204269468,180.05925495328904,193.03566119682637,0.9363072262747761,False,
12,0.5,4,0,4,V00,V04,5,5,5,3,0.08074554100130626,0.0013987080001243157,0.0008087079986580648,False,False,0.08155424899996433,0.08214424900143058,0.0010786659986479208,False,False,0.0004507909980020486,False,False,0.000433082997915335,False,False,local_up_fast_exact,0.00043037499563070014,False,False,local_up_fast,True,180.9136592376978,,1.047437705672072,,189.49578815667326,,76.15355365274905,2.5063398422279897,190.86668564713185,188.3108997409953,1.0062921924185357,False,
12,0.5,5,0,5,V00,V05,7,3,3,4,0.002614291999634588,0.000812166999821784,0.0003680419995362172,False,False,0.0029823339991708053,0.003426458999456372,0.0027921250002691522,False,False,0.0006333749988698401,False,False,7.708299381192774e-05,False,False,top_state,6.929200026206672e-05,False,False,top_state,True,4.708638649287263,,9.140665538220514,,43.04009103347327,,1.2271868197613187,40.295055557772315,49.449561082048255,38.689908781271576,1.112437128678563,False,
12,0.5,6,0,6,V02,V00,4,1,1,2,0.000210000000151922,0.00012633400001504924,0.00012704099935945123,False,False,0.00033704099951137323,0.00033633400016697124,0.0003345000004628673,False,False,0.00016108400450320914,False,False,6.104200292611495e-05,False,False,top_state,6.279099761741236e-05,False,False,top_state,True,2.0923306479176746,,2.5653996689891656,,5.367664351583889,,1.0054828092722454,5.327196782267849,5.356404786180744,5.521460360980072,0.9721457731575776,False,
12,0.5,7,0,7,V00,V01,2,1,1,2,0.000225957999646198,3.974999890488107e-05,0.0001038329992297804,False,False,0.0003297909988759784,0.00026570799855107907,0.0002806670017889701,False,False,0.0002497910027159378,False,False,0.00019474899454507977,False,False,local_up_fast_exact,0.00017837499763118103,False,False,local_up_fast,True,1.3202677249789359,,1.4003700408306148,,1.8488633679360955,,0.9467019523401669,1.57346604353876,1.4896033753591018,1.693415668955557,1.0917953588302471,False,
12,0.7,0,1,10000,V00,V01,1,1,1,2,0.0003235000003769528,0.00012400000014167745,0.00029062499925203156,False,False,0.0006141249996289844,0.00044750000051863026,0.0004580829991027713,False,False,0.0002900420004152693,False,False,0.00011183299648109823,False,False,top_state,0.00011962500138906762,False,False,top_state,True,2.117365756510117,,2.424593496738516,,5.133751243451258,,0.976897202898013,3.8293249219108048,3.7408568052023172,5.4914472378711805,0.9348630736259996,False,
12,0.7,1,0,1,V00,V01,5,10,10,6,64.52406612499908,0.028847083000073326,0.006070874998840736,False,False,64.53013699999792,64.55291320799915,0.002377167002123315,False,False,0.0009198330008075573,False,False,0.0008518339964211918,False,False,local_up_fast_exact,0.0008896669969544746,False,False,local_up_fast,True,70154.1877094477,,1.0339070730468225,,72532.91087665244,,27155.39680230278,2.6719739073843125,72558.51170042044,75754.35738783405,0.9574750994891421,False,
12,0.7,2,0,2,V00,V01,1,17,17,7,,,,True,False,,,0.0017729169994709082,False,False,0.001614999993762467,False,False,0.0018667499971343204,False,False,local_up_fast_exact,0.0017765000011422671,False,False,local_up_fast,True,,74305.45472413828,0.9090909049952391,,,67550.41308124964,,0.997983111922851,,,1.0508021367486764,False,
12,0.7,3,0,3,V00,V03,6,4,4,4,0.013484334000168019,0.0002076660002785502,0.00046408399975916836,False,False,0.013948417999927187,0.01369200000044657,0.0007870830013416708,False,False,0.00036133299727225676,False,False,0.0004796679932042025,False,False,local_up_fast_exact,0.00046350000047823414,False,False,local_up_fast,True,38.60266874386053,,0.7795749663418282,,30.093674186699815,,17.395878169274432,1.6981294509807277,29.54045304491762,29.079317773010377,1.0348824006672845,False,
12,0.7,4,1,10004,V00,V02,3,2,2,3,0.0010444580002513248,0.00030908299959264696,0.0004717499996331753,False,False,0.0015162079998845002,0.0013535409998439718,0.0017039160011336207,False,False,0.0005602500023087487,False,False,0.00011549999908311293,False,False,top_state,0.00011758300388464704,False,False,top_state,True,2.7063061019836137,,4.764719251928392,,12.894788785732606,,0.7943707312704714,14.491175976463577,11.511366057392461,13.127342094552299,0.9822848138530496,False,
12,0.7,5,0,5,V00,V05,8,4,4,4,0.014424625000174274,0.0053420830008690245,0.0020005000005767215,False,False,0.016425125000750995,0.0197667080010433,0.01199116599309491,False,False,0.0016629580059088767,False,False,8.154199895216152e-05,False,False,top_state,8.304199582198635e-05,False,False,top_state,True,9.87705338462469,,20.025506244740193,,197.792994233434,,1.6484391936885803,144.39881742245058,238.03267016144895,201.4314734960958,0.9819368880169943,False,
