n,edge_prob,seed,attempt,effective_seed,x,y,z_size,k_undirected,k_g0,largest_component,space_build_s,space_bfs_query_enum_s,space_bfs_query_crit_s,space_censored,space_error,space_total_crit_s,space_total_enum_s,search_frozen_s,search_frozen_censored,search_frozen_error,search_fast_s,search_fast_censored,search_fast_error,hybrid_total_s,hybrid_censored,hybrid_error,hybrid_method,radius_agree,speedup_space_vs_search,speedup_space_vs_search_lb,speedup_search_vs_hybrid,speedup_search_vs_hybrid_lb,speedup_e2e,speedup_e2e_lb,speedup_space_vs_search_enum,speedup_search_vs_hybrid_enum,speedup_e2e_enum,gate_exhausted,gate_error
12,0.3,3,0,3,V00,V03,2,2,2,3,0.0004918329996144166,6.137499985925388e-05,0.0001314999990427168,False,False,0.0006233329986571334,0.0005532079994736705,0.0004342499996710103,False,False,0.00024487500013492536,False,False,0.000234957999055041,False,False,local_up_fast,True,2.545515051816963,,1.0422075482416804,,2.6529550011664518,,1.2739389749977739,1.848202663529167,2.354497406764503,False,
12,0.3,4,0,4,V01,V11,2,2,2,2,0.00048475000039616134,0.00020329199833213352,0.00015324999912991188,False,False,0.0006379999995260732,0.0006880419987282949,0.0005651250012306264,False,False,0.00017879200095194392,False,False,0.000179209000634728,False,False,local_up_fast,True,3.568392300154167,,0.997673109713758,,3.5600890427734377,,1.2175040871134744,3.1534409501143865,3.8393272452352636,False,
12,0.3,5,0,5,V00,V08,2,6,6,7,0.09080908299984003,0.0007391250001091976,0.0009601250003470341,False,False,0.09176920800018706,0.09154820799994923,0.004381750000902684,False,False,0.0015062080001371214,False,False,0.0015312079995055683,False,False,local_up_fast,True,60.92731415039133,,0.9836730219692429,,59.93255523078486,,20.893069659631283,2.861629512331156,59.78822474119154,False,
12,0.3,6,0,6,V02,V00,1,4,4,3,0.008018584001547424,0.0001702919998933794,0.000314208000418148,False,False,0.008332792001965572,0.008188876001440804,0.00046591700083808973,False,False,0.00022662499941361602,False,False,0.0002375839994783746,False,False,local_up_fast,True,36.76907677231713,,0.9538731560676665,,35.07303530650447,,17.575825708679194,1.9610622005733953,34.46728744115688,False,
12,0.3,7,1,10007,V01,V03,4,3,3,3,0.0023550000005343463,5.0332999308011495e-05,0.00017395800023223273,False,False,0.002528958000766579,0.002405332999842358,0.0004084169995621778,False,False,0.0001720000000204891,False,False,0.0001675000003160676,False,False,local_up_fast,True,14.703244188751878,,1.0268656698264484,,15.098256692504533,,5.889404707494717,2.4383104405463096,14.360196986886955,False,
12,0.5,0,1,10000,V00,V01,1,2,2,2,0.0010047919986391207,0.00028079199910280295,0.0004841249992750818,False,False,0.0014889169979142025,0.0012855839977419237,0.001128665999203804,False,False,0.0004284170008759247,False,False,0.00043604200072877575,False,False,local_up_fast,True,3.4753919542642353,,0.9825131527694418,,3.4146183060937054,,1.1390296142958276,2.5884341355131295,2.9483031350036737,False,
12,0.5,1,0,1,V00,V01,4,2,2,3,0.0006821660008426988,0.000240542000028654,0.00020070800019311719,False,False,0.000882874001035816,0.0009227080008713529,0.0007479579999198904,False,False,0.0002515420001145685,False,False,0.00024333300098078325,False,False,local_up_fast,True,3.509847264606698,,1.0337356589558255,,3.6282542749125066,,1.2336361145547998,3.07380419797214,3.7919558676885834,False,
12,0.5,2,0,2,V00,V01,1,7,7,5,0.5502570840017142,9.845800013863482e-05,0.0006116250006016344,False,False,0.5508687090023159,0.5503555420018529,0.0005206669993640389,False,False,0.0003839590008283267,False,False,0.00039199999991978984,False,False,local_up_fast,True,1434.7071114726043,,0.979487247211458,,1405.2773191710035,,1057.0202119091023,1.328232141506573,1403.9682196797587,False,
12,0.5,3,0,3,V00,V03,3,5,5,3,0.07251445800102374,0.00016195799980778247,0.00043700000060198363,False,False,0.07295145800162572,0.07267641600083152,0.000744083999961731,False,False,0.00035345899959793314,False,False,0.00030833299933874514,False,False,local_up_fast,True,206.39298499856986,,1.146354753970434,,236.599579539259,,97.67232732402437,2.4132480193735444,235.7075504623063,False,
12,0.5,4,0,4,V00,V04,5,5,5,3,0.08074554100130626,0.0013987080001243157,0.0008087079986580648,False,False,0.08155424899996433,0.08214424900143058,0.00102287499976228,False,False,0.00036550000004353933,False,False,0.00035024999851884786,False,False,local_up_fast,True,223.13064019220073,,1.0435403328741795,,232.8458225405979,,80.30722133253938,2.9204140016783935,234.5303336154338,False,
12,0.5,5,0,5,V00,V05,7,3,3,4,0.002614291999634588,0.000812166999821784,0.0003680419995362172,False,False,0.0029823339991708053,0.003426458999456372,0.0027459159991849447,False,False,0.0007010000008449424,False,False,0.0006212910011527129,False,False,local_up_fast,True,4.254399423075724,,1.1282957576149364,,4.800220820255772,,1.2478382443138936,4.419693821559152,5.515062978699334,False,
12,0.5,6,0,6,V02,V00,4,1,1,2,0.000210000000151922,0.00012633400001504924,0.00012704099935945123,False,False,0.00033704099951137323,0.00033633400016697124,0.0003771660012716893,False,False,0.00014920899957360234,False,False,0.0001474169985158369,False,False,local_up_fast,True,2.2588516810282377,,1.0121560001614938,,2.2863102824276074,,0.8917399739980673,2.5584973583027515,2.281514367767019,False,
12,0.5,7,0,7,V00,V01,2,1,1,2,0.000225957999646198,3.974999890488107e-05,0.0001038329992297804,False,False,0.0003297909988759784,0.00026570799855107907,0.0002789170011965325,False,False,0.00015154199900280219,False,False,0.00014608300079999026,False,False,local_up_fast,True,2.1762349780662467,,1.0373691543363497,,2.257559038833767,,0.9526418160643209,1.9093049818877428,1.8188837653661944,False,
12,0.7,0,1,10000,V00,V01,1,1,1,2,0.0003235000003769528,0.00012400000014167745,0.00029062499925203156,False,False,0.0006141249996289844,0.00044750000051863026,0.00044625000009546056,False,False,0.00028787500014004763,False,False,0.00028125000062573235,False,False,local_up_fast,True,2.1333043832573866,,1.0235555537762695,,2.183555549378357,,1.0028011213958594,1.5866666634760245,1.5911111094151842,False,
12,0.7,1,0,1,V00,V01,5,10,10,6,64.52406612499908,0.028847083000073326,0.006070874998840736,False,False,64.53013699999792,64.55291320799915,0.0015151669995248085,False,False,0.0006539580008393386,False,False,0.0006527499990625074,False,False,local_up_fast,True,98676.27113235883,,1.0018506346665128,,98858.88486047857,,42604.487312781,2.32120567093209,98893.77755758152,False,
12,0.7,2,0,2,V00,V01,1,17,17,7,,,,True,False,,,0.0016800410012365319,False,False,0.0012055839997628937,False,False,0.0012360840009932872,False,False,local_up_fast,True,,99539.5666661154,0.975325300541157,,,97083.45777436554,,1.3591641020242085,,False,
12,0.7,3,0,3,V00,V03,6,4,4,4,0.013484334000168019,0.0002076660002785502,0.00046408399975916836,False,False,0.013948417999927187,0.01369200000044657,0.0007884999995440012,False,False,0.00035533299887902103,False,False,0.0003501249993860256,False,False,local_up_fast,True,39.2544966100268,,1.014874686189584,,39.83839492863104,,17.364616370786067,2.252052840918826,39.106033629294316,False,
12,0.7,4,1,10004,V00,V02,3,2,2,3,0.0010444580002513248,0.00030908299959264696,0.0004717499996331753,False,False,0.0015162079998845002,0.0013535409998439718,0.0014757090011698892,False,False,0.0005590000000665896,False,False,0.0005655839995597489,False,False,local_up_fast,True,2.7123577812234085,,0.9883589360761896,,2.6807830509079427,,0.9172140298466249,2.6091774207166085,2.393174136640303,False,
12,0.7,5,0,5,V00,V05,8,4,4,4,0.014424625000174274,0.0053420830008690245,0.0020005000005767215,False,False,0.016425125000750995,0.0197667080010433,0.011001749999195454,False,False,0.0015959579995978856,False,False,0.14867795899954217,False,False,e1_ladder,True,10.29170254160162,,0.010734328143439205,,0.11047451223621904,,1.7966876181051938,0.07399718205190947,0.13294982076734163,False,
12,0.7,6,0,6,V02,V00,4,8,8,5,2.8097047909996036,0.00036058300065633375,0.0014632920010626549,False,False,2.8111680830006662,2.81006537400026,0.0009504999998171115,False,False,0.0005358340004022466,False,False,0.0005205839988775551,False,False,local_up_fast,True,5246.341368577476,,1.029294026626966,,5400.027832322737,,2956.407548175647,1.8258340668681896,5397.909617005355,False,
12,0.7,7,0,7,V00,V01,3,1,1,2,0.00032029100111685693,0.00013758299974142574,0.00018858299881685525,False,False,0.0005088739999337122,0.00045787400085828267,0.0004530000005615875,False,False,0.0002051249994110549,False,False,0.00021070799994049594,False,False,local_up_fast,True,2.4807995192919776,,0.9735036138589057,,2.4150672972901766,,1.0107593825400725,2.149894644197254,2.173026183095025,False,
12,0.85,0,0,0,V00,V01,6,8,8,4,6.62635358299849,0.00022604200057685375,0.0012273329994059168,False,False,6.627580915997896,6.626579624999067,0.0010659999989002245,False,False,0.0004914170003758045,False,False,0.0005026250000810251,False,False,local_up_fast,True,13486.674068926275,,0.9777010699757994,,13185.935667604088,,6216.303594592501,2.1208654538241856,13183.94354425434,False,
12,0.85,1,0,1,V00,V01,5,10,10,5,74.6486409579993,0.07932425000035437,0.01538458399954834,False,False,74.66402554199885,74.72796520799966,0.001958458000444807,False,False,0.0008023750015127007,False,False,0.0008813330005068565,False,False,local_up_fast,True,93053.77834707753,,0.9104107086098593,,84717.15628378764,,38156.531920024514,2.222154394897835,84789.705100142,False,
12,0.85,2,0,2,V00,V01,1,17,17,7,,,,True,False,,,0.0020227920012985123,False,False,0.0012180829999124398,False,False,0.0013172500002838206,False,False,local_up_fast,True,,98518.3170404871,0.9247166442588622,,,91101.52753170991,,1.5356173853578838,,False,
12,0.85,3,0,3,V00,V01,3,14,14,6,,,,True,False,,,0.0015525420003541512,False,False,0.0009477919993514661,False,False,0.0009527920010441449,False,False,local_up_fast,True,,126613.95111703186,0.9947522631516644,,,125949.51442024166,,1.629465821136988,,False,
12,0.85,4,1,10004,V00,V02,4,21,21,7,,,,True,False,,,0.002362207998885424,False,False,0.0012829589995817514,False,False,0.0013581669991253875,False,False,local_up_fast,True,,93537.56377960698,0.9446253666949149,,,88357.95548506024,,1.739261814200024,,False,
12,0.85,5,0,5,V00,V05,8,5,5,4,0.07888845799971023,0.023843417000534828,0.0047979169994505355,False,False,0.08368637499916076,0.10273187500024505,0.04423562500051048,False,False,0.004408749999129213,False,False,0.2253568340001948,False,False,e1_ladder,True,18.981882623349005,,0.019563418250388636,,0.37135050894036087,,2.3223787388345825,0.19629147346147152,0.4558631445814341,False,
12,0.85,6,0,6,V00,V01,8,8,8,5,3.239563625000301,0.1986778749997029,0.03176541600078053,False,False,3.2713290410010814,3.4382415000000037,0.43314708300022176,False,False,0.026088291000633035,False,False,0.3951425000013842,False,False,e1_ladder,True,125.3945320113802,,0.06602248809111054,,8.27885899641173,,7.9378152016742165,1.0961794365291115,8.701269795043459,False,
12,0.85,7,0,7,V00,V01,3,10,10,4,99.34020458399937,0.0007857910004531732,0.0030965410005592275,False,False,99.34330112499993,99.34099037499982,0.004001458000857383,False,False,0.0015309999998862622,False,False,0.001623207999728038,False,False,local_up_fast,True,64887.85181736128,,0.9431939715321604,,61201.83065980731,,24826.198439097512,2.465154189437097,61200.40708993795,False,
14,0.3,0,0,0,V02,V01,5,4,4,4,0.007890249999036314,0.001818624999941676,0.000719584000762552,False,False,0.008609833999798866,0.00970887499897799,0.006003208000038285,False,False,0.001186999999845284,False,False,0.056545416000517434,False,False,e1_ladder,True,7.2534406073471684,,0.020991975721505383,,0.15226404912681302,,1.6172811268435263,0.10616613024800013,0.17170047876010225,False,
14,0.3,1,0,1,V00,V03,3,1,1,2,0.00024274999850604217,0.00015454200001840945,0.00016033300016715657,False,False,0.00040308299867319874,0.00039729199852445163,0.00041899999996530823,False,False,0.00016983299974526744,False,False,0.00017312499949184712,False,False,local_up_fast,True,2.373407990660137,,0.9809848389531132,,2.3282772554877664,,0.9481909273445013,2.4202166134015783,2.294827435035811,False,
14,0.3,2,0,2,V02,V01,3,2,2,3,0.0006626249996770639,0.0001539169988973299,0.00015216700012388173,False,False,0.0008147919998009456,0.0008165419985743938,0.00034470799982955214,False,False,0.00017541700071888044,False,False,0.00017329200090898667,False,False,local_up_fast,True,4.644886165319369,,1.0122625383673065,,4.701844260133369,,2.368793294551184,1.989174330156148,4.711942814967227,False,
14,0.3,3,0,3,V00,V05,3,6,6,4,0.17983887500122364,0.015179666999756591,0.005761082999015343,False,False,0.18559995800023898,0.19501854200098023,0.03940837499976624,False,False,0.004137084000831237,False,False,0.08120583399795578,False,False,e1_ladder,True,44.862506529465584,,0.050945650049421094,,2.2855495579900227,,4.94865728419751,0.48528994851229873,2.4015336386532216,False,
14,0.3,4,0,4,V00,V04,2,1,1,2,0.00016145900008268654,8.98750004125759e-05,0.00011516699851199519,False,False,0.00027662599859468173,0.00025133400049526244,0.0002450419997330755,False,False,0.00013008300084038638,False,False,0.00013170899910619482,False,False,local_up_fast,True,2.126534572600348,,0.9876546152742575,,2.100281685169004,,1.0256772339804638,1.860480311869215,1.908252300153127,False,
14,0.3,5,0,5,V00,V08,4,1,1,2,0.00017683400074020028,0.0001332080009888159,0.00012808300016331486,False,False,0.00030491700090351515,0.0003100420017290162,0.00030045799940126017,False,False,0.00014079199900152162,False,False,0.0001386660005664453,False,False,local_up_fast,True,2.1657267676142573,,1.015331793131638,,2.19893124239497,,1.0318979769114307,2.166774827094607,2.23589056050154,False,
14,0.3,6,0,6,V00,V01,4,5,5,5,0.03197224999894388,0.00314079099916853,0.002044958999249502,False,False,0.03401720899819338,0.03511304099811241,0.017607499999940046,False,False,0.0025362500000483124,False,False,0.06477999999879103,False,False,e1_ladder,True,13.412403744719724,,0.039151744367021395,,0.525119002760547,,1.99420934250927,0.27180456931566305,0.5420352114660036,False,
14,0.3,7,0,7,V00,V01,2,5,5,5,0.04058062500007509,0.0028293750001466833,0.001668582999627688,False,False,0.042249207999702776,0.04341000000022177,0.011153082999953767,False,False,0.0017548329997225665,False,False,0.06837491700025566,False,False,e1_ladder,True,24.075913780047586,,0.025664864788296632,,0.617905071819609,,3.8921973413451436,0.16311658557350883,0.6348819406985087,False,
14,0.5,0,1,10000,V00,V01,2,1,1,2,0.00032912499955273233,0.00013087499974062666,0.0002671250003913883,False,False,0.0005962499999441206,0.000459999999293359,0.0004869580006925389,False,False,0.0002626670011522947,False,False,0.0002659580004547024,False,False,local_up_fast,True,2.26998441878283,,0.9876258683822965,,2.2418953328146753,,0.9446399866911706,1.8309582710803878,1.7295963968254662,False,
14,0.5,1,0,1,V00,V02,2,4,4,5,0.011442958000770886,0.00114279199988232,0.001157165999757126,False,False,0.012600124000528012,0.012585750000653206,0.009620999999242486,False,False,0.0022359579998010304,False,False,0.15202374999898893,False,False,e1_ladder,True,5.635223918181492,,0.01470795188130737,,0.08288260222900574,,1.3081540382126755,0.06328616416386566,0.08278805121395118,False,
14,0.5,2,0,2,V00,V01,6,2,2,3,0.0010144579991901992,0.0005047909999120748,0.00044020799941790756,False,False,0.0014546659986081067,0.001519248999102274,0.001217084000018076,False,False,0.00037608300044666976,False,False,0.0003922500000044238,False,False,local_up_fast,True,3.8679387179968665,,0.9587839399424558,,3.708517523497007,,1.248269633878771,3.1028272785324407,3.873165070962753,False,
14,0.5,3,0,3,V00,V05,5,2,2,3,0.0008951660001912387,0.00016287499965983443,0.00032049999936134554,False,False,0.0012156659995525843,0.0010580409998510731,0.0007295840005099308,False,False,0.0002801669998007128,False,False,0.00028141599977971055,False,False,local_up_fast,True,4.339076338103013,,0.9955617307474506,,4.319818349007145,,1.4501976456605035,2.592546269867532,3.759704496827815,False,
14,0.5,4,1,10004,V00,V04,6,2,2,2,0.0013715829991269857,0.0007764160000078846,0.00047795899990887847,False,False,0.0018495419990358641,0.0021479989991348702,0.0017960420009330846,False,False,0.0005459159983729478,False,False,0.0004567500000121072,False,False,local_up_fast,True,3.387960793507157,,1.1952183872106776,,4.0493530355486325,,1.1959625654739343,3.9322211294701184,4.702789270011894,False,
14,0.5,5,0,5,V00,V05,9,1,1,2,0.00029629200071212836,0.0002568750005593756,0.0001262500009033829,False,False,0.00042254200161551125,0.000553167001271504,0.0005866249994141981,False,False,0.00016545800099265762,False,False,0.00016074999984994065,False,False,local_up_fast,True,2.5537719486545836,,1.0292877209773676,,2.6285661089266075,,0.9429652705286935,3.6493001552834197,3.441163308167233,False,
14,0.5,6,0,6,V00,V01,7,10,10,7,25.88290591600162,0.26489787500031525,0.05118070900061866,False,False,25.934086625002237,26.147803791001934,1.9537217500001134,False,False,0.06116545800068707,False,False,0.4201472090007883,False,False,e1_ladder,True,423.9988953358433,,0.1455810170586479,,61.72619041473528,,13.383586373545985,4.650088607387245,62.23486252160936,False,
14,0.5,7,0,7,V00,V01,2,9,9,7,8.232829709000725,0.008504792000167072,0.006859625000288361,False,False,8.239689334001014,8.241334501000892,0.08426725000026636,False,False,0.014317917000880698,False,False,0.2197883329990873,False,False,e1_ladder,True,575.4810098070961,,0.06514411754940676,,37.48920255032478,,97.79996975070199,0.3834018341665856,37.496687783855734,False,
14,0.7,0,1,10000,V00,V01,2,1,1,2,0.0004737919989565853,0.0001790409987734165,0.0003659590001916513,False,False,0.0008397509991482366,0.0006528329977300018,0.0006407499986380571,False,False,0.0003535840005497448,False,False,0.0003612079999584239,False,False,local_up_fast,True,2.3749688838935294,,0.9788930494076636,,2.3248405330028525,,1.018857587386075,1.773908658478797,1.8073602960209763,False,
14,0.7,1,0,1,V00,V02,7,2,2,3,0.0013443329989968333,0.0006927909998921677,0.0004420419991220115,False,False,0.0017863749981188448,0.002037123998889001,0.0015045840009406675,False,False,0.0004485829995246604,False,False,0.0004579169999487931,False,False,local_up_fast,True,3.982261922569004,,0.9796163924353617,,3.9010890583197555,,1.3539450091290277,3.285713352220858,4.448675194668038,False,
14,0.7,2,0,2,V00,V01,2,7,7,5,1.3238797909998539,0.0008416250002483139,0.0016898330013646046,False,False,1.3255696240012185,1.3247214160001022,0.0019455840010778047,False,False,0.0008981669998320285,False,False,0.0009615839990146924,False,False,local_up_fast,True,1475.8609749068057,,0.9340494442007714,,1378.5271233293106,,680.8862610230346,2.02331153915975,1377.6450287832433,False,
14,0.7,3,0,3,V00,V01,4,4,4,3,0.026449250000950997,0.00011983299918938428,0.0004762500011565862,False,False,0.026925500002107583,0.02656908300014038,0.0009495829999650596,False,False,0.00036987499879614916,False,False,0.00036383299993758556,False,False,local_up_fast,True,72.7962151801105,,1.0166065168898921,,74.0051067570192,,27.979737422761364,2.6099419242563417,73.02548972934898,False,
14,0.7,4,0,4,V00,V02,2,2,2,3,0.0013651669996761484,0.0003937090004910715,0.0008372920001420425,False,False,0.002202458999818191,0.00175887600016722,0.0012917089989059605,False,False,0.0006682919993181713,False,False,0.0007161670000641607,False,False,local_up_fast,True,3.295653699378808,,0.9331510656848189,,3.07534276170345,,1.3616658253963827,1.8036421655706527,2.455957898101482,False,
14,0.7,5,0,5,V00,V05,9,7,7,5,1.1009179160009808,0.14155187500000466,0.01948866700149665,False,False,1.1204065830024774,1.2424697910009854,0.18050099999891245,False,False,0.0146958330005873,False,False,0.5181114580009307,False,False,e1_ladder,True,76.23974652935304,,0.02836423084965031,,2.1624817704773953,,6.883451011398671,0.3483825675181038,2.3980743367361574,False,
14,0.7,6,0,6,V00,V01,9,7,7,5,0.7365169579989015,0.039867167000920745,0.0056955840009322856,False,False,0.7422125419998338,0.7763841249998222,0.12110795799890184,False,False,0.009315082999819424,False,False,0.409582500000397,False,False,e1_ladder,True,79.6785752756279,,0.022742873535393712,,1.8121197609739537,,6.41067802503005,0.29568635866714144,1.895550041808597,False,
14,0.7,7,0,7,V00,V01,4,17,17,7,,,,True,False,,,0.6073797919998469,False,False,0.12183395800093422,False,False,0.5539242499999091,False,False,e1_ladder,True,,984.9757080130245,0.21994696567437555,,,216.64241824043444,,1.0965033431916849,,False,
14,0.85,0,0,0,V00,V01,4,3,3,3,0.006324207999568898,0.002949375000753207,0.0016439589999208692,False,False,0.007968166999489767,0.009273583000322105,0.00650004100134538,False,False,0.0013658749994647224,False,False,0.0014325420015666168,False,False,local_up_fast,True,5.833745403212183,,0.953462445059909,,5.562257156003692,,1.4266960775174582,4.537417398049751,6.4735156038570505,False,
14,0.85,1,0,1,V00,V02,7,8,8,5,4.006623875000514,0.0010122909989149775,0.001833416999943438,False,False,4.0084572920004575,4.007636165999429,0.0018285000005562324,False,False,0.0008908340005291393,False,False,0.0009458340009587118,False,False,local_up_fast,True,4499.668052206704,,0.9418502608556854,,4238.013528734878,,2191.761643303418,1.9332144950412407,4237.145378509577,False,
14,0.85,2,0,2,V00,V01,2,3,3,3,0.006872874999316991,0.0007694169999012956,0.0008853749986883486,False,False,0.00775824999800534,0.007642291999218287,0.0017872920016088756,False,False,0.0007475839993276168,False,False,0.0008081249998213025,False,False,local_up_fast,True,10.377763575709452,,0.9250846088079531,,9.600309357736602,,4.2759056675343965,2.2116529027119474,9.456819181324915,False,
14,0.85,3,0,3,V00,V01,4,6,6,4,0.5845608340005128,0.07428425000034622,0.04023287500058359,False,False,0.6247937090010964,0.6588450840008591,0.2657336670017685,False,False,0.02263274999859277,False,False,0.6740810829996917,False,False,e1_ladder,True,27.605735451500326,,0.03357570857481417,,0.926882128512991,,2.479343665537398,0.3942161762191004,0.9773973793612012,False,
14,0.85,4,0,4,V00,V02,2,2,2,3,0.0015137909995246446,0.0004259159995854134,0.001025124998704996,False,False,0.0025389159982296405,0.001939706999110058,0.0014169170008244691,False,False,0.0007737079995422391,False,False,0.0008468340001854813,False,False,local_up_fast,True,3.2814912082229717,,0.9136477743840877,,2.998127139053869,,1.3689630359303968,1.67319333011443,2.2905398208919405,False,
14,0.85,5,0,5,V00,V05,10,8,8,5,4.32236254199961,0.2960494999988441,0.030499750000672066,False,False,4.352862292000282,4.618412041998454,0.3210184579984343,False,False,0.025062500000785803,False,False,0.8730315419998078,False,False,e1_ladder,True,173.68029094718418,,0.028707439302108652,,4.98591641033886,,14.38674919440607,0.36770545227162593,5.290086119247534,False,
14,0.85,6,0,6,V00,V01,11,9,9,5,23.618800542000827,1.216379916999358,0.08708141700117267,False,False,23.705881959002,24.835180459000185,2.133143540999299,False,False,0.07336962500085065,False,False,0.9111474160017679,False,False,e1_ladder,True,323.1021278727696,,0.08052442855274287,,26.017614211130027,,11.642526619359998,2.341161818095043,27.257038787400784,False,
14,0.85,7,0,7,V00,V01,5,14,14,6,,,,True,False,,,0.08780487500007439,False,False,0.024426541000138968,False,False,0.5070813749989611,False,False,e1_ladder,True,,4912.893704406051,0.048170850290427274,,,236.6582671277266,,0.1731573655219624,,False,
16,0.3,0,0,0,V00,V01,6,8,8,7,2.2883885000010196,0.0031210420002025785,0.002134667000063928,False,False,2.2905231670010835,2.291509542001222,0.007733541999186855,False,False,0.002173958999264869,False,False,0.0021958750003250316,False,False,local_up_fast,True,1053.6183836841592,,0.9900194678399642,,1043.1027115213944,,296.3078938786604,3.5218498311798907,1043.5519060338293,False,
16,0.3,1,0,1,V00,V15,3,3,3,3,0.003742249999049818,0.0020296660004532896,0.0012562920001073508,False,False,0.004998541999157169,0.005771915999503108,0.003558791000614292,False,False,0.0008706669996172423,False,False,0.0009888749991660006,False,False,local_up_fast,True,5.741049105288933,,0.8804621416777116,,5.054776390719605,,1.6218755185417753,3.5988279647232586,5.836850971428176,False,
16,0.3,2,0,2,V00,V01,4,6,6,5,0.2164626670000871,0.0010557919995335396,0.001201832999868202,False,False,0.2176644999999553,0.21751845899962063,0.0033041249989764765,False,False,0.0011260000010224758,False,False,0.0012366669998300495,False,False,local_up_fast,True,193.30772628978937,,0.9105118849109888,,176.00898223197362,,65.83239407316661,2.6717984707528784,175.8908898106874,False,
16,0.3,3,0,3,V00,V03,3,3,3,3,0.0035391670007811626,0.0010291670005244669,0.0008509589988534572,False,False,0.00439012599963462,0.0045683340013056295,0.004208250000374392,False,False,0.0008837079985823948,False,False,0.0009857500008365605,False,False,local_up_fast,True,4.96784685289379,,0.8964828788561325,,4.453589648398602,,1.085566209445542,4.26908445021866,4.634373824426777,False,
16,0.3,4,0,4,V00,V02,1,1,1,2,0.00021949999973003287,7.262500002980232e-05,0.00011649999942164868,False,False,0.00033599999915168155,0.0002921249997598352,0.0002730000014707912,False,False,0.0001351670016447315,False,False,0.00013937499898020178,False,False,local_up_fast,True,2.48581380857151,,0.9698080906456686,,2.4107623433913736,,1.070054938410285,1.9587444195036072,2.095964139173422,False,
16,0.3,5,0,5,V01,V05,2,4,4,3,0.014507125000818633,0.0005384590003814083,0.0005795409997517709,False,False,0.015086666000570403,0.01504558400120004,0.00088425000103598,False,False,0.0003967079992435174,False,False,0.0003660829988803016,False,False,local_up_fast,True,38.02964908532011,,1.083655893491053,,41.21105335870377,,17.015079427280476,2.4154358540017964,41.09883290734161,False,
16,0.3,6,0,6,V00,V05,4,6,6,6,0.1676586249996035,0.010016459000325995,0.004634208000425133,False,False,0.17229283300002862,0.17767508399992948,0.08264279099967098,False,False,0.009123624999119784,False,False,0.11780529200041201,False,False,e1_ladder,True,18.884251930197795,,0.07744664814453221,,1.4625220147107318,,2.1499163066822957,0.7015201914645901,1.5082096990966083,False,
16,0.3,7,0,7,V00,V02,3,6,6,6,0.1435225419991184,0.0008974590000434546,0.0014037499986443436,False,False,0.14492629199776275,0.14442000099916186,0.009410250000655651,False,False,0.002538832999562146,False,False,0.002629209000588162,False,False,local_up_fast,True,57.08382237932039,,0.9656261632278764,,55.12163238652473,,15.347095028197923,3.5791182817914247,54.92906838781347,False,
16,0.5,0,0,0,V00,V01,7,4,4,4,0.017680332999589154,0.005530624999664724,0.0022160420012369286,False,False,0.019896375000826083,0.02321095799925388,0.01675200000136101,False,False,0.002690708999580238,False,False,0.21303866599919274,False,False,e1_ladder,True,7.394472982373792,,0.01263014386125772,,0.0933932575455644,,1.385563395258364,0.07863361293026726,0.10895185571309308,False,
16,0.5,1,0,1,V00,V03,9,4,4,3,0.02655104199948255,0.013519540998458979,0.003612958000303479,False,False,0.03016399999978603,0.04007058299794153,0.021503499998289044,False,False,0.002664416000698111,False,False,0.33728004200020223,False,False,e1_ladder,True,11.321054967348445,,0.007899714388367259,,0.08943310081705914,,1.8634446951021835,0.06375562535738818,0.11880508185514725,False,
16,0.5,2,0,2,V00,V01,6,5,5,4,0.06140133299959416,0.00958116699985112,0.004044040999360732,False,False,0.06544537399895489,0.07098249999944528,0.04817279100097949,False,False,0.006042416998752742,False,False,0.3738210010014882,False,False,e1_ladder,True,10.830992632991721,,0.016163931353681993,,0.17507142141191354,,1.473497767609147,0.12886593014282713,0.18988366038633206,False,
16,0.5,3,0,3,V00,V03,8,2,2,3,0.0013090000011288794,0.0007170830012910301,0.0004681250011344673,False,False,0.0017771250022633467,0.0020260830024199095,0.0022123750004539033,False,False,0.0006167080009618076,False,False,0.0005926249996264232,False,False,local_up_fast,True,2.8816311763294333,,1.0406378423970735,,2.9987344499196023,,0.9157954695764627,3.7331786574115706,3.4188281015770583,False,
16,0.5,4,0,4,V00,V02,2,1,1,2,0.0003694580009323545,0.00016358399989258032,0.0003302080003777519,False,False,0.0006996660013101064,0.0005330420008249348,0.0005919579998590052,False,False,0.0003133750014967518,False,False,0.0003161250006087357,False,False,local_up_fast,True,2.232679690365661,,0.991300912276193,,2.213257413880008,,0.9004726702771088,1.8725440845207457,1.686174772,False,
16,0.5,5,0,5,V00,V05,6,3,3,3,0.005424542001492227,0.0031352500009234063,0.002072666000458412,False,False,0.007497208001950639,0.008559792002415634,0.00587745799930417,False,False,0.0014001660001667915,False,False,0.001523667000583373,False,False,local_up_fast,True,5.354513679847641,,0.9189448873216417,,4.920502970189779,,1.4563765497650556,3.8574426019949515,5.617888947610147,False,
16,0.5,6,0,6,V00,V01,7,3,3,4,0.00401120899914531,0.0014497499996650731,0.0008318749987665797,False,False,0.00484308399791189,0.0054609589988103835,0.004623250000804546,False,False,0.0010997499994118698,False,False,0.001178250000521075,False,False,local_up_fast,True,4.403804501479336,,0.9333757682372256,,4.110404409734828,,1.181194830013531,3.923827709535275,4.6348050043669025,False,
