instance_id,base_instance_id,arm,gate,component_size,separation,separation_status,coverage,base_wrongness,n_tiers,seed,x,y,n_k,shd_truth,shd_cpdag,k_g0,undirected_fraction,z_size,z_star,phi_1,phi_1_n_broken,phi_1_n_inconsistent,r_claim,r_claim_censored,r_claim_cap,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac,AUC_abs,n_depths_evaluated,n_depths_all_contradictory
c10_s01_cov100_seed00000089_tiered_nt3,c10_s01_cov100_seed00000089,tiered,fast_gate,10,1,measured,,,3,89,X,Y,5,2,8,8,0.7692307692307693,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->Y C02->C08 C05->C07 W->Y X->C02 X->C03 X->C06 X->C09 X->Y C00-C04 C00-C05 C00-X,0.0005717499999491338,0.0,0.0005717499999491338,,1,8,3,0,0.5459770455351782,3.2777013513433015,9,2
c10_s01_cov100_seed00000094_tiered_nt3,c10_s01_cov100_seed00000094,tiered,fast_gate,10,1,measured,,,3,94,X,Y,7,2,8,8,0.7692307692307693,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C07 C02->C08 C03->C05 C03->C06 C06->C09 W->Y X->C04 X->Y C00-C02 C00-C03 C00-X,0.0006093329999998787,0.0,0.0006093329999998787,,1,8,6,0,0.6471658514681302,3.6076593727532384,9,4
c10_s01_cov100_seed00000096_tiered_nt3,c10_s01_cov100_seed00000096,tiered,fast_gate,10,1,measured,,,3,96,X,Y,5,2,8,8,0.7692307692307693,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C05 C02->C09 C03->C04 C04->C08 W->Y X->C02 X->C09 X->Y C00-C06 C00-C07 C00-X,0.0010425830000144742,0.0,0.0010425830000144742,,1,8,3,0,0.4653674547036026,2.824443497336087,11,5
c10_s01_cov100_seed00000097_tiered_nt3,c10_s01_cov100_seed00000097,tiered,fast_gate,10,1,measured,,,3,97,X,Y,7,2,10,10,0.8,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C09 C00->Y C02->C03 C02->C04 C02->C05 C02->C08 C03->C04 C04->C05 C05->C06 C05->C08 W->Y X->Y C00-C02 C00-C07 C00-X,0.0006877499999973224,0.0,0.0006877499999973224,,1,10,4,0,0.9076289294177944,6.293734908374757,11,4
c10_s01_cov100_seed00000102_tiered_nt3,c10_s01_cov100_seed00000102,tiered,fast_gate,10,1,measured,,,3,102,X,Y,6,2,8,8,0.7692307692307693,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C08 C00->Y C02->C06 C03->C09 C06->C07 W->Y X->C04 X->C05 X->C08 X->Y C00-C02 C00-C03 C00-X,0.0009192080000275382,0.0,0.0009192080000275382,,1,8,5,0,0.7182246122824582,4.2978442551302525,9,3
c10_s01_cov100_seed00000104_tiered_nt3,c10_s01_cov100_seed00000104,tiered,fast_gate,10,1,measured,,,3,104,X,Y,6,2,9,9,0.7857142857142857,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C03->C09 C05->C07 C06->C08 W->Y X->C02 X->C03 X->C06 X->C08 X->Y C00-C04 C00-C05 C00-X,0.000755125000011958,0.0,0.000755125000011958,,1,9,5,0,0.4059399144460751,3.1693079120980796,11,4
c10_s01_cov100_seed00000107_tiered_nt3,c10_s01_cov100_seed00000107,tiered,fast_gate,10,1,measured,,,3,107,X,Y,8,2,11,11,0.8125,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->Y C02->C07 C03->C05 C03->C08 C03->C09 C05->C08 W->Y X->C03 X->C04 X->C05 X->C09 X->Y C00-C02 C00-C06 C00-X,0.0015684589999978016,0.0,0.0015684589999978016,,1,11,5,0,0.3454443330515839,3.7571402116246677,11,3
c10_s01_cov100_seed00000000_tiered_nt4,c10_s01_cov100_seed00000000,tiered,fast_gate,10,1,measured,,,4,0,X,Y,6,3,8,8,0.7857142857142857,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C03->C05 C04->C07 C04->C08 C05->C06 C06->C09 W->Y X->Y C00-C04 C00-X C02-X C03-X,0.0008080829999812522,0.0,0.0008080829999812522,,1,8,4,0,0.6274396336603457,4.185879012140105,11,5
c10_s01_cov100_seed00000001_tiered_nt4,c10_s01_cov100_seed00000001,tiered,fast_gate,10,1,measured,,,4,1,X,Y,7,1,9,9,0.7692307692307693,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C08 C00->C09 C00->Y C03->C04 C04->C05 C05->C07 W->Y X->C03 X->C06 X->Y C00-C02 C00-X,0.00048054199999114644,0.0,0.00048054199999114644,,1,9,3,0,0.8319218880520193,4.266357352066255,10,5
c10_s01_cov100_seed00000002_tiered_nt4,c10_s01_cov100_seed00000002,tiered,fast_gate,10,1,measured,,,4,2,X,Y,10,2,10,10,0.8,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->C06 C00->C07 C00->Y C02->C09 C05->C06 C05->C08 W->Y X->C04 X->C07 X->Y C00-C03 C00-X C02-X,0.0009339579999618763,0.0,0.0009339579999618763,,1,10,4,0,0.286329676986146,3.8442662492151403,11,5
c10_s01_cov100_seed00000003_tiered_nt4,c10_s01_cov100_seed00000003,tiered,fast_gate,10,1,measured,,,4,3,X,Y,11,2,11,11,0.8125,2,"C00,W",0.09090909090909091,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->C06 C00->Y C02->C05 C03->C04 C03->C06 C03->C07 C03->C08 C03->C09 C04->C07 W->Y X->Y C00-C03 C00-X C02-X,0.0017789999999990869,0.0,0.0017789999999990869,,1,11,6,0,0.6392930032783075,4.105631331484376,12,7
c10_s01_cov100_seed00000004_tiered_nt4,c10_s01_cov100_seed00000004,tiered,fast_gate,10,1,measured,,,4,4,X,Y,6,1,9,9,0.7692307692307693,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C09 C00->Y C02->C03 C03->C04 C03->C06 C04->C06 C04->C07 C06->C08 W->Y X->C02 X->Y C00-C05 C00-X,0.0014210410000146112,0.0,0.0014210410000146112,,1,9,3,0,0.6281995631912588,4.077543937958951,11,5
c10_s01_cov100_seed00000005_tiered_nt4,c10_s01_cov100_seed00000005,tiered,fast_gate,10,1,measured,,,4,5,X,Y,9,1,11,11,0.8,2,"C00,W",0.1111111111111111,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 C02->C06 C02->C09 C05->C08 W->Y X->C02 X->C04 X->C05 X->C06 X->C08 X->Y C00-C07 C00-X,0.0012369169999715268,0.0,0.0012369169999715268,,1,11,5,0,0.17081126404809596,2.5923759202609564,10,4
c10_s01_cov100_seed00000006_tiered_nt4,c10_s01_cov100_seed00000006,tiered,fast_gate,10,1,measured,,,4,6,X,Y,8,1,9,9,0.7692307692307693,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C02->C06 C03->C08 C04->C07 W->Y X->C03 X->C05 X->C08 X->C09 X->Y C00-C02 C00-X,0.0005922500000110631,0.0,0.0005922500000110631,,1,9,5,0,0.6655607076659709,3.00458758084405,9,5
c10_s01_cov100_seed00000007_tiered_nt4,c10_s01_cov100_seed00000007,tiered,fast_gate,10,1,measured,,,4,7,X,Y,7,2,8,8,0.7692307692307693,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C08 C00->Y C03->C04 C03->C09 C05->C06 W->Y X->C02 X->C03 X->C05 X->Y C00-C07 C00-X C04-C09,0.0006019589999937125,0.0,0.0006019589999937125,,1,8,2,0,0.3130192346063623,2.8575897308293743,10,5
c10_s01_cov100_seed00000008_tiered_nt4,c10_s01_cov100_seed00000008,tiered,fast_gate,10,1,measured,,,4,8,X,Y,9,1,11,11,0.8,2,"C00,W",0.1111111111111111,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C02->C09 C03->C05 C03->C06 C03->C07 C03->C08 C05->C07 C07->C08 W->Y X->C02 X->C09 X->Y C00-C03 C00-X,0.0013283330000035676,0.0,0.0013283330000035676,,1,11,6,0,0.8264897140987969,4.751811450823343,11,5
c10_s01_cov100_seed00000010_tiered_nt4,c10_s01_cov100_seed00000010,tiered,fast_gate,10,1,measured,,,4,10,X,Y,8,2,9,9,0.7857142857142857,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->C09 C00->Y C02->C03 C02->C04 C03->C08 C04->C06 W->Y X->C05 X->Y C00-C07 C00-X C02-X,0.0006982500000276559,0.0,0.0006982500000276559,,1,9,3,0,0.31739530173085545,3.3869684357488468,11,5
c10_s01_cov100_seed00000011_tiered_nt4,c10_s01_cov100_seed00000011,tiered,fast_gate,10,1,measured,,,4,11,X,Y,10,1,10,10,0.7857142857142857,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C05 C00->C06 C00->C07 C00->Y C02->C04 C03->C06 C05->C09 C07->C08 W->Y X->Y C00-C02 C00-X,0.0005475410000030934,0.0,0.0005475410000030934,,1,10,4,0,0.8843984298743806,4.525714655119932,11,6
c10_s01_cov100_seed00000012_tiered_nt4,c10_s01_cov100_seed00000012,tiered,fast_gate,10,1,measured,,,4,12,X,Y,10,2,11,11,0.8125,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C05 C00->C06 C00->C09 C00->Y C04->C05 C04->C06 C05->C09 C06->C07 C06->C08 W->Y X->C02 X->Y C00-C04 C00-X C03-X,0.0011659169999802543,0.0,0.0011659169999802543,,1,11,4,0,0.2657709700691897,3.6533082922411926,11,4
c10_s01_cov100_seed00000014_tiered_nt4,c10_s01_cov100_seed00000014,tiered,fast_gate,10,1,measured,,,4,14,X,Y,7,2,8,8,0.7692307692307693,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C02->C03 C04->C05 C04->C09 C05->C07 C06->C08 W->Y X->C04 X->Y C00-C02 C00-X C05-C09,0.0010682500000029904,0.0,0.0010682500000029904,,1,8,3,0,0.6808103126236172,4.006656289717571,10,5
c10_s01_cov100_seed00000015_tiered_nt4,c10_s01_cov100_seed00000015,tiered,fast_gate,10,1,measured,,,4,15,X,Y,7,1,9,9,0.7692307692307693,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->C09 C00->Y C02->C03 C03->C08 C04->C05 C04->C06 C04->C07 W->Y X->C02 X->Y C00-C04 C00-X,0.0005106249999471402,0.0,0.0005106249999471402,,1,9,5,0,0.564661321802511,3.515548175303097,10,5
c10_s01_cov100_seed00000016_tiered_nt4,c10_s01_cov100_seed00000016,tiered,fast_gate,10,1,measured,,,4,16,X,Y,9,1,11,11,0.8,2,"C00,W",0.1111111111111111,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C08 C00->C09 C00->Y C02->C03 C02->C05 C06->C07 C06->C08 C06->C09 W->Y X->C02 X->C03 X->C04 X->Y C00-C06 C00-X,0.0007316670000818704,0.0,0.0007316670000818704,,1,11,6,0,0.3083832504350448,3.723128448557347,12,5
c10_s01_cov100_seed00000018_tiered_nt4,c10_s01_cov100_seed00000018,tiered,fast_gate,10,1,measured,,,4,18,X,Y,8,2,9,9,0.7857142857142857,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C03->C05 C03->C06 C03->C07 C03->C08 C05->C07 C05->C09 W->Y X->C02 X->Y C00-C04 C00-X C03-X,0.0006916250000585933,0.0,0.0006916250000585933,,1,9,3,0,0.25847220953394123,2.987613672050731,9,3
c10_s01_cov100_seed00000019_tiered_nt4,c10_s01_cov100_seed00000019,tiered,fast_gate,10,1,measured,,,4,19,X,Y,8,1,9,9,0.7692307692307693,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C02->C08 C04->C06 C05->C07 C06->C09 W->Y X->C02 X->C03 X->Y C00-C04 C00-X,0.0009044580000363567,0.0,0.0009044580000363567,,1,9,4,0,0.5434402098743558,3.3062278826042606,8,3
c10_s01_cov100_seed00000020_tiered_nt4,c10_s01_cov100_seed00000020,tiered,fast_gate,10,1,measured,,,4,20,X,Y,11,1,11,11,0.8,2,"C00,W",0.09090909090909091,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C06 C00->C07 C00->C09 C00->Y C02->C05 C04->C09 C07->C08 W->Y X->C02 X->C03 X->C05 X->Y C00-C04 C00-X,0.000755042000037065,0.0,0.000755042000037065,,1,11,5,0,0.6041687773493916,3.9493800811862236,11,6
c10_s01_cov100_seed00000021_tiered_nt4,c10_s01_cov100_seed00000021,tiered,fast_gate,10,1,measured,,,4,21,X,Y,9,2,9,9,0.7857142857142857,2,"C00,W",0.1111111111111111,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->C06 C00->Y C02->C03 C04->C07 C04->C08 C06->C09 W->Y X->C04 X->C06 X->Y C00-C02 C00-X C07-C08,0.0006677500000478176,0.0,0.0006677500000478176,,1,9,4,0,0.9112709730356789,3.6152419587177467,10,6
c10_s01_cov100_seed00000022_tiered_nt4,c10_s01_cov100_seed00000022,tiered,fast_gate,10,1,measured,,,4,22,X,Y,9,1,10,10,0.7857142857142857,2,"C00,W",0.1111111111111111,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C07 C00->C08 C00->Y C02->C04 C04->C09 C05->C06 W->Y X->C02 X->C03 X->Y C00-C05 C00-X,0.0005970830000023852,0.0,0.0005970830000023852,,1,10,5,0,0.6243034743034743,4.162060618225002,10,5
c10_s01_cov100_seed00000023_tiered_nt4,c10_s01_cov100_seed00000023,tiered,fast_gate,10,1,measured,,,4,23,X,Y,11,1,11,11,0.8,2,"C00,W",0.09090909090909091,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C05 C00->C06 C00->C07 C00->C09 C00->Y C02->C03 C02->C04 C02->C06 C05->C08 C06->C09 W->Y X->Y C00-C02 C00-X,0.0005864999999403153,0.0,0.0005864999999403153,,1,11,5,0,0.7437145249893429,3.4616013336968123,12,8
c10_s01_cov100_seed00000024_tiered_nt4,c10_s01_cov100_seed00000024,tiered,fast_gate,10,1,measured,,,4,24,X,Y,8,1,9,9,0.7692307692307693,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C06 C00->Y C02->C05 C03->C06 C03->C08 C06->C07 C07->C09 W->Y X->Y C00-C02 C00-X,0.0007637500000328146,0.0,0.0007637500000328146,,1,9,4,0,0.9684664030427432,4.724893212663545,10,5
c10_s01_cov100_seed00000025_tiered_nt4,c10_s01_cov100_seed00000025,tiered,fast_gate,10,1,measured,,,4,25,X,Y,10,2,11,11,0.8125,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C02->C03 C02->C04 C02->C06 C02->C09 C03->C06 W->Y X->C04 X->C07 X->C08 X->Y C00-C05 C00-X C02-X,0.0013694170000917438,0.0,0.0013694170000917438,,1,11,3,0,0.19805791785807553,2.9743735048218904,11,5
c10_s01_cov100_seed00000026_tiered_nt4,c10_s01_cov100_seed00000026,tiered,fast_gate,10,1,measured,,,4,26,X,Y,9,3,10,10,0.8125,2,"C00,W",0.1111111111111111,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C02->C04 C02->C05 C03->C06 C03->C07 C04->C08 C06->C07 W->Y X->C06 X->Y C00-C09 C00-X C02-X C03-X,0.0008790000000544751,0.0,0.0008790000000544751,,1,10,2,0,0.22973340083453353,3.1823935755712047,12,5
c10_s01_cov100_seed00000027_tiered_nt4,c10_s01_cov100_seed00000027,tiered,fast_gate,10,1,measured,,,4,27,X,Y,10,1,11,11,0.8,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C07 C00->Y C02->C03 C02->C04 C02->C06 C03->C07 C04->C06 C05->C09 C07->C08 W->Y X->C05 X->Y C00-C02 C00-X,0.001164708000032988,0.0,0.001164708000032988,,1,11,5,0,0.9606430124587824,5.535867045471645,11,5
c10_s01_cov100_seed00000028_tiered_nt4,c10_s01_cov100_seed00000028,tiered,fast_gate,10,1,measured,,,4,28,X,Y,6,2,8,8,0.7692307692307693,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 C02->C06 C06->C07 C06->C08 C07->C09 W->Y X->C02 X->Y C00-C05 C00-X C03-C04,0.0005047920000151862,0.0,0.0005047920000151862,,1,8,2,0,0.32288740169285923,2.7126192921304506,10,4
c10_s01_cov100_seed00000029_tiered_nt4,c10_s01_cov100_seed00000029,tiered,fast_gate,10,1,measured,,,4,29,X,Y,8,1,11,11,0.8,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C02->C05 C02->C06 C04->C07 C07->C09 W->Y X->C02 X->C04 X->C05 X->C07 X->C08 X->Y C00-C03 C00-X,0.0006697500000427681,0.0,0.0006697500000427681,,1,11,4,0,0.24537095288046773,2.9192609374647165,11,3
c10_s01_cov100_seed00000030_tiered_nt4,c10_s01_cov100_seed00000030,tiered,fast_gate,10,1,measured,,,4,30,X,Y,11,1,11,11,0.8,2,"C00,W",0.09090909090909091,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C05 C00->C06 C00->C08 C00->Y C02->C03 C02->C04 C03->C08 C05->C06 C05->C09 W->Y X->C07 X->Y C00-C02 C00-X,0.0006463749999738866,0.0,0.0006463749999738866,,1,11,5,0,0.8384389194402508,4.358743395674061,11,6
c10_s01_cov100_seed00000031_tiered_nt4,c10_s01_cov100_seed00000031,tiered,fast_gate,10,1,measured,,,4,31,X,Y,9,2,10,10,0.8,2,"C00,W",0.1111111111111111,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->C06 C00->Y C02->C03 C02->C05 C02->C08 C05->C06 C05->C09 C06->C07 W->Y X->Y C00-C04 C00-X C02-X,0.0008059169999796723,0.0,0.0008059169999796723,,1,10,3,0,0.8735777810379115,6.058154968413644,11,4
c10_s01_cov100_seed00000032_tiered_nt4,c10_s01_cov100_seed00000032,tiered,fast_gate,10,1,measured,,,4,32,X,Y,5,1,8,8,0.75,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C04->C06 C04->C09 C06->C07 C07->C08 W->Y X->C02 X->C04 X->C05 X->Y C00-C03 C00-X,0.0007895420000068043,0.0,0.0007895420000068043,,1,8,2,0,0.41396324554772235,2.5669306033944355,9,3
c10_s01_cov100_seed00000034_tiered_nt4,c10_s01_cov100_seed00000034,tiered,fast_gate,10,1,measured,,,4,34,X,Y,8,2,8,8,0.7692307692307693,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C04 C03->C07 C04->C06 C04->C08 C06->C09 W->Y X->C05 X->Y C00-C02 C00-X C03-X,0.0006235829999923226,0.0,0.0006235829999923226,,1,8,3,0,0.2278295811653186,2.5278913432402432,8,4
c10_s01_cov100_seed00000035_tiered_nt4,c10_s01_cov100_seed00000035,tiered,fast_gate,10,1,measured,,,4,35,X,Y,7,1,9,9,0.7692307692307693,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C06 C00->Y C02->C04 C02->C05 C06->C08 C08->C09 W->Y X->C03 X->C07 X->Y C00-C02 C00-X,0.0007312919999549194,0.0,0.0007312919999549194,,1,9,4,0,0.4431503057224111,3.3544821906312423,9,4
c10_s01_cov100_seed00000036_tiered_nt4,c10_s01_cov100_seed00000036,tiered,fast_gate,10,1,measured,,,4,36,X,Y,8,1,9,9,0.7692307692307693,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C07 C00->Y C02->C05 C03->C04 C03->C07 C05->C06 W->Y X->C08 X->C09 X->Y C00-C02 C00-X,0.0005383750000191867,0.0,0.0005383750000191867,,1,9,4,0,0.9532998953559702,4.600732110999792,9,4
c10_s01_cov100_seed00000037_tiered_nt4,c10_s01_cov100_seed00000037,tiered,fast_gate,10,1,measured,,,4,37,X,Y,9,1,12,12,0.8125,2,"C00,W",0.1111111111111111,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C08 C00->Y C02->C03 C03->C04 C03->C05 C03->C06 C05->C06 C05->C07 C06->C07 C06->C09 C07->C09 W->Y X->Y C00-C02 C00-X,0.0012114589999328018,0.0,0.0012114589999328018,,1,12,4,0,0.9224301609461483,7.257153492780656,12,4
c10_s01_cov100_seed00000040_tiered_nt4,c10_s01_cov100_seed00000040,tiered,fast_gate,10,1,measured,,,4,40,X,Y,9,1,10,10,0.7857142857142857,2,"C00,W",0.1111111111111111,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C03->C07 C04->C06 C04->C08 C04->C09 C06->C08 C06->C09 W->Y X->C02 X->Y C00-C04 C00-X,0.000620832999970844,0.0,0.000620832999970844,,1,10,5,0,0.6635507212248621,3.065921958792399,10,6
c10_s01_cov100_seed00000042_tiered_nt4,c10_s01_cov100_seed00000042,tiered,fast_gate,10,1,measured,,,4,42,X,Y,9,1,9,9,0.7692307692307693,2,"C00,W",0.1111111111111111,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->Y C02->C03 C02->C04 C02->C05 C03->C07 C05->C06 W->Y X->C08 X->C09 X->Y C00-C02 C00-X,0.0005542090000290045,0.0,0.0005542090000290045,,1,9,5,0,0.781476448533866,3.477499757888159,9,5
c10_s01_cov100_seed00000044_tiered_nt4,c10_s01_cov100_seed00000044,tiered,fast_gate,10,1,measured,,,4,44,X,Y,10,2,10,10,0.8,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->C06 C00->Y C02->C07 C03->C04 C03->C05 C03->C08 C04->C05 C08->C09 W->Y X->Y C00-C03 C00-X C02-X,0.0014730829999507478,0.0,0.0014730829999507478,,1,10,4,0,0.6696786956860028,4.080919299871508,11,6
c10_s01_cov100_seed00000046_tiered_nt4,c10_s01_cov100_seed00000046,tiered,fast_gate,10,1,measured,,,4,46,X,Y,7,2,9,9,0.7857142857142857,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C02->C03 C02->C04 C04->C05 C04->C08 C05->C09 W->Y X->C07 X->Y C00-C06 C00-X C02-X,0.000726333000102386,0.0,0.000726333000102386,,1,9,3,0,0.4199670774980769,3.404425502874331,11,5
c10_s01_cov100_seed00000047_tiered_nt4,c10_s01_cov100_seed00000047,tiered,fast_gate,10,1,measured,,,4,47,X,Y,8,1,8,8,0.75,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C03 C03->C08 C05->C06 W->Y X->C07 X->C09 X->Y C00-C02 C00-X,0.00040708299991365493,0.0,0.00040708299991365493,,1,8,3,0,0.4244848156182213,2.1541469366700174,9,6
