instance_id,base_instance_id,arm,gate,component_size,separation,separation_status,coverage,base_wrongness,n_tiers,seed,x,y,n_k,shd_truth,shd_cpdag,k_g0,undirected_fraction,z_size,z_star,phi_1,phi_1_n_broken,phi_1_n_inconsistent,r_claim,r_claim_censored,r_claim_cap,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac,AUC_abs,n_depths_evaluated,n_depths_all_contradictory
c12_s01_cov100_seed00000047_tiered_nt3,c12_s01_cov100_seed00000047,tiered,fast_gate,12,1,measured,,,3,47,X,Y,6,3,8,8,0.7857142857142857,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C03->C08 C05->C06 C06->C11 C09->C10 W->Y X->C07 X->C09 X->Y C00-C02 C00-C04 C00-C05 C00-X,0.0007957500000657092,0.0,0.0007957500000657092,,1,8,4,0,0.360982164775956,2.9849725610188598,10,4
c12_s01_cov100_seed00000054_tiered_nt3,c12_s01_cov100_seed00000054,tiered,fast_gate,12,1,measured,,,3,54,X,Y,9,3,11,11,0.8235294117647058,2,"C00,W",0.1111111111111111,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C03 C02->C04 C02->C05 C02->C06 C02->C09 C03->C04 C03->C11 C04->C09 W->Y X->C10 X->Y C00-C02 C00-C07 C00-C08 C00-X,0.0011204580000594433,0.0,0.0011204580000594433,,1,11,5,0,0.832301582870899,5.6287670614754175,12,5
c12_s01_cov100_seed00000065_tiered_nt3,c12_s01_cov100_seed00000065,tiered,fast_gate,12,1,measured,,,3,65,X,Y,7,4,9,9,0.8125,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C03->C04 C05->C07 C06->C09 C06->C11 W->Y X->C05 X->C07 X->C08 X->Y C00-C02 C00-C03 C00-C10 C00-X C06-X,0.0011244579999356574,0.0,0.0011244579999356574,,1,9,4,0,0.41595571352050875,3.758155758529529,12,5
c12_s01_cov100_seed00000068_tiered_nt3,c12_s01_cov100_seed00000068,tiered,fast_gate,12,1,measured,,,3,68,X,Y,7,3,9,9,0.8,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C08 C00->C10 C00->Y C02->C08 C03->C04 C03->C05 C10->C11 W->Y X->C03 X->C09 X->Y C00-C02 C00-C06 C00-C07 C00-X,0.000777708999976312,0.0,0.000777708999976312,,1,9,3,0,0.48012006245757516,3.9644510553963617,12,5
c12_s01_cov100_seed00000075_tiered_nt3,c12_s01_cov100_seed00000075,tiered,fast_gate,12,1,measured,,,3,75,X,Y,7,4,9,9,0.8125,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C11 C00->Y C03->C05 C03->C10 C04->C06 C05->C10 C06->C07 W->Y X->C04 X->Y C00-C03 C00-C08 C00-C09 C00-X C02-X,0.0011290829999097696,0.0,0.0011290829999097696,,1,9,4,0,0.4505653707452992,3.97077596003365,13,6
c12_s01_cov100_seed00000085_tiered_nt3,c12_s01_cov100_seed00000085,tiered,fast_gate,12,1,measured,,,3,85,X,Y,10,4,11,11,0.8333333333333334,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C09 C00->C11 C00->Y C02->C04 C02->C05 C02->C07 C02->C08 C03->C09 C10->C11 W->Y X->C02 X->C07 X->Y C00-C03 C00-C06 C00-C10 C00-X C04-C08,0.0012394999999969514,0.0,0.0012394999999969514,,1,11,5,0,0.3571030910803209,4.560307050213396,13,5
c12_s01_cov100_seed00000097_tiered_nt3,c12_s01_cov100_seed00000097,tiered,fast_gate,12,1,measured,,,3,97,X,Y,10,5,11,11,0.8421052631578947,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 C02->C05 C02->C08 C04->C10 C04->C11 C05->C06 C05->C08 C05->C10 C10->C11 W->Y X->Y C00-C02 C00-C07 C00-C09 C00-X C03-C04 C04-C05,0.0015403749999904903,0.0,0.0015403749999904903,,1,11,6,0,0.9456183972127764,5.399535194548753,13,7
c12_s01_cov100_seed00000112_tiered_nt3,c12_s01_cov100_seed00000112,tiered,fast_gate,12,1,measured,,,3,112,X,Y,10,3,11,11,0.8235294117647058,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C08 C00->C09 C00->Y C02->C08 C02->C11 C03->C04 C03->C06 C04->C06 C06->C07 C08->C10 W->Y X->Y C00-C02 C00-C03 C00-C05 C00-X,0.0010637909999786643,0.0,0.0010637909999786643,,1,11,5,0,0.950995207185577,6.440645141162699,12,5
c12_s01_cov100_seed00000115_tiered_nt3,c12_s01_cov100_seed00000115,tiered,fast_gate,12,1,measured,,,3,115,X,Y,7,3,10,10,0.8125,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 C02->C07 C02->C08 W->Y X->C02 X->C04 X->C08 X->C09 X->C11 X->Y C00-C05 C00-C06 C00-C10 C00-X,0.0009319580000237693,0.0,0.0009319580000237693,,1,10,4,0,0.37712883914939827,3.385828469850754,12,4
c12_s01_cov100_seed00000140_tiered_nt3,c12_s01_cov100_seed00000140,tiered,fast_gate,12,1,measured,,,3,140,X,Y,7,4,10,10,0.8235294117647058,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C02->C03 C02->C07 C04->C06 C05->C08 C08->C09 W->Y X->C02 X->C05 X->C08 X->Y C00-C04 C00-C10 C00-C11 C00-X C03-C07,0.001088916999947287,0.0,0.001088916999947287,,1,10,4,0,0.5472402111887433,4.580018418714029,13,3
c12_s01_cov100_seed00000141_tiered_nt3,c12_s01_cov100_seed00000141,tiered,fast_gate,12,1,measured,,,3,141,X,Y,11,4,11,11,0.8333333333333334,2,"C00,W",0.09090909090909091,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C06 C00->C09 C00->C10 C00->Y C02->C03 C02->C04 C02->C06 C04->C08 C04->C11 C06->C09 W->Y X->Y C00-C02 C00-C05 C00-C07 C00-X C08-C11,0.0011349170000585218,0.0,0.0011349170000585218,,1,11,5,0,0.9368112917580843,5.304091951650479,13,7
c12_s01_cov100_seed00000157_tiered_nt3,c12_s01_cov100_seed00000157,tiered,fast_gate,12,1,measured,,,3,157,X,Y,9,4,9,9,0.8125,2,"C00,W",0.1111111111111111,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->C07 C00->C08 C00->C09 C00->Y C02->C06 C02->C11 C04->C10 C05->C09 W->Y X->Y C00-C02 C00-C03 C00-C04 C00-X C05-C08,0.0009315830000105052,0.0,0.0009315830000105052,,1,9,6,0,0.9025139720813578,5.2159116261131455,12,6
c12_s01_cov100_seed00000167_tiered_nt3,c12_s01_cov100_seed00000167,tiered,fast_gate,12,1,measured,,,3,167,X,Y,8,3,9,9,0.8,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C10 C00->Y C02->C07 C02->C09 C03->C04 C05->C06 C06->C11 C08->C10 W->Y X->C02 X->Y C00-C03 C00-C05 C00-C08 C00-X,0.0008224590000054377,0.0,0.0008224590000054377,,1,9,5,0,0.6556283574052532,4.132851779279655,10,4
c12_s01_cov100_seed00000172_tiered_nt3,c12_s01_cov100_seed00000172,tiered,fast_gate,12,1,measured,,,3,172,X,Y,9,3,12,12,0.8333333333333334,2,"C00,W",0.1111111111111111,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->C10 C00->Y C02->C07 C02->C08 C03->C10 C06->C09 C07->C08 C07->C11 C08->C11 W->Y X->C05 X->C06 X->Y C00-C02 C00-C03 C00-C04 C00-X,0.0010924160000058691,0.0,0.0010924160000058691,,1,12,4,0,0.473831947444347,4.752163678030971,13,5
c12_s01_cov100_seed00000183_tiered_nt3,c12_s01_cov100_seed00000183,tiered,fast_gate,12,1,measured,,,3,183,X,Y,4,3,8,8,0.7857142857142857,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C03->C04 C03->C10 C04->C09 C06->C07 C10->C11 W->Y X->C02 X->Y C00-C05 C00-C06 C00-C08 C00-X,0.0007036249999146094,0.0,0.0007036249999146094,,1,8,3,0,0.7117119642750784,3.7134500130154615,11,5
c12_s01_cov100_seed00000184_tiered_nt3,c12_s01_cov100_seed00000184,tiered,fast_gate,12,1,measured,,,3,184,X,Y,9,3,11,11,0.8235294117647058,2,"C00,W",0.1111111111111111,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->C07 C00->C10 C00->Y C02->C07 C03->C05 C03->C10 C04->C06 C06->C09 C10->C11 W->Y X->C04 X->Y C00-C02 C00-C03 C00-C08 C00-X,0.0009747910000896809,0.0,0.0009747910000896809,,1,11,5,0,0.7752352927665913,5.411130096746403,13,6
c12_s01_cov100_seed00000185_tiered_nt3,c12_s01_cov100_seed00000185,tiered,fast_gate,12,1,measured,,,3,185,X,Y,10,4,11,11,0.8333333333333334,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->C07 C00->C08 C00->C09 C00->C10 C00->Y C03->C06 C10->C11 W->Y X->C08 X->C10 X->C11 X->Y C00-C02 C00-C03 C00-C04 C00-X C05-X,0.0013627499999984138,0.0,0.0013627499999984138,,1,11,5,0,0.893966022567219,5.103651463192839,14,8
c12_s01_cov100_seed00000195_tiered_nt3,c12_s01_cov100_seed00000195,tiered,fast_gate,12,1,measured,,,3,195,X,Y,6,4,9,9,0.8125,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C05 C03->C07 C04->C08 C05->C09 C09->C11 W->Y X->C04 X->C05 X->Y C00-C03 C00-C06 C00-C10 C00-X C02-X,0.0010519589999375967,0.0,0.0010519589999375967,,1,9,3,0,0.4962443000326376,3.7545162335574807,12,5
c12_s01_cov100_seed00000196_tiered_nt3,c12_s01_cov100_seed00000196,tiered,fast_gate,12,1,measured,,,3,196,X,Y,10,3,10,10,0.8125,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->Y C02->C03 C02->C04 C02->C05 C02->C07 C03->C05 C06->C09 C08->C10 W->Y X->C11 X->Y C00-C02 C00-C06 C00-C08 C00-X,0.0010152080000125352,0.0,0.0010152080000125352,,1,10,8,0,0.9475245636599802,4.383508091034795,11,6
c12_s01_cov100_seed00000207_tiered_nt3,c12_s01_cov100_seed00000207,tiered,fast_gate,12,1,measured,,,3,207,X,Y,7,4,8,8,0.8,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C05 C03->C04 C03->C06 C05->C08 C05->C10 C05->C11 C08->C09 W->Y X->Y C00-C02 C00-C03 C00-C07 C00-X C04-C06,0.0008396660000471456,0.0,0.0008396660000471456,,1,8,5,0,0.9256857902090332,5.422225000391987,10,4
c12_s01_cov100_seed00000209_tiered_nt3,c12_s01_cov100_seed00000209,tiered,fast_gate,12,1,measured,,,3,209,X,Y,7,3,10,10,0.8125,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C07 C00->Y C03->C04 C03->C09 C04->C06 C05->C07 C09->C10 W->Y X->C02 X->C08 X->Y C00-C03 C00-C05 C00-C11 C00-X,0.000914208000040162,0.0,0.000914208000040162,,1,10,5,0,0.5886298064439708,4.973765017110438,11,3
c12_s01_cov100_seed00000210_tiered_nt3,c12_s01_cov100_seed00000210,tiered,fast_gate,12,1,measured,,,3,210,X,Y,8,3,9,9,0.8,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 C02->C07 C03->C04 C03->C05 C05->C09 C06->C08 C10->C11 W->Y X->Y C00-C02 C00-C06 C00-C10 C00-X,0.000913917000048059,0.0,0.000913917000048059,,1,9,7,0,0.3328567030937356,3.4603516935889505,11,6
c12_s01_cov100_seed00000213_tiered_nt3,c12_s01_cov100_seed00000213,tiered,fast_gate,12,1,measured,,,3,213,X,Y,9,3,11,11,0.8235294117647058,2,"C00,W",0.1111111111111111,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C02->C06 C02->C10 C03->C08 C03->C11 C05->C07 W->Y X->C03 X->C05 X->C07 X->C11 X->Y C00-C02 C00-C04 C00-C09 C00-X,0.001053333999948336,0.0,0.001053333999948336,,1,11,6,0,0.34155939737136254,3.5993415137175413,13,6
c12_s01_cov100_seed00000216_tiered_nt3,c12_s01_cov100_seed00000216,tiered,fast_gate,12,1,measured,,,3,216,X,Y,5,4,8,8,0.8,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C09 C00->Y C02->C03 C02->C05 C02->C07 C07->C11 W->Y X->C02 X->C10 X->Y C00-C04 C00-C06 C00-C08 C00-X C03-C07,0.000788958000043749,0.0,0.000788958000043749,,1,8,2,0,0.6705311896064904,4.223672265224674,12,4
c12_s01_cov100_seed00000242_tiered_nt3,c12_s01_cov100_seed00000242,tiered,fast_gate,12,1,measured,,,3,242,X,Y,3,3,8,8,0.7857142857142857,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C07 C03->C04 C07->C08 C07->C09 C07->C11 W->Y X->C02 X->C06 X->Y C00-C03 C00-C05 C00-C10 C00-X,0.0007379589999345626,0.0,0.0007379589999345626,,1,8,3,0,0.7945912293473278,4.610119028368955,12,4
c12_s01_cov100_seed00000251_tiered_nt3,c12_s01_cov100_seed00000251,tiered,fast_gate,12,1,measured,,,3,251,X,Y,10,6,10,10,0.8421052631578947,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C06 C00->C10 C00->C11 C00->Y C03->C05 C03->C07 C06->C09 C10->C11 W->Y X->C05 X->Y C00-C02 C00-C04 C00-C08 C00-X C03-X C06-X C10-X,0.0017664999999169595,0.0,0.0017664999999169595,,1,10,3,0,0.46974766733399803,4.496884607028554,14,7
c12_s01_cov100_seed00000254_tiered_nt3,c12_s01_cov100_seed00000254,tiered,fast_gate,12,1,measured,,,3,254,X,Y,8,4,9,9,0.8125,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C08 C00->C10 C00->C11 C00->Y C02->C06 C03->C09 C06->C07 W->Y X->C03 X->C10 X->Y C00-C02 C00-C04 C00-C05 C00-X C08-X,0.001131167000039568,0.0,0.001131167000039568,,1,9,4,0,0.4475977071200524,3.811077062493009,12,6
c12_s01_cov100_seed00000259_tiered_nt3,c12_s01_cov100_seed00000259,tiered,fast_gate,12,1,measured,,,3,259,X,Y,3,3,8,8,0.7857142857142857,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C09 C00->Y C03->C05 C05->C06 C06->C08 C06->C10 C06->C11 W->Y X->C03 X->Y C00-C02 C00-C04 C00-C07 C00-X,0.0006917499999872234,0.0,0.0006917499999872234,,1,8,2,0,0.8025591214088384,4.747324287965192,12,4
c12_s01_cov100_seed00000260_tiered_nt3,c12_s01_cov100_seed00000260,tiered,fast_gate,12,1,measured,,,3,260,X,Y,5,5,8,8,0.8125,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C03->C06 C03->C10 C04->C09 C04->C11 W->Y X->C02 X->Y C00-C04 C00-C07 C00-C08 C00-X C05-X C06-C10,0.0010555000000067594,0.0,0.0010555000000067594,,1,8,4,0,0.7187013669021902,4.647420026582037,13,6
c12_s01_cov100_seed00000266_tiered_nt3,c12_s01_cov100_seed00000266,tiered,fast_gate,12,1,measured,,,3,266,X,Y,6,3,9,9,0.8,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C09 C00->Y C02->C07 C03->C09 C05->C10 C07->C08 C10->C11 W->Y X->C05 X->C06 X->Y C00-C02 C00-C03 C00-C04 C00-X,0.0008615829999598645,0.0,0.0008615829999598645,,1,9,4,0,0.5489600088417632,4.017696694277778,11,3
c12_s01_cov100_seed00000267_tiered_nt3,c12_s01_cov100_seed00000267,tiered,fast_gate,12,1,measured,,,3,267,X,Y,6,6,8,8,0.8235294117647058,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C08 C00->Y C03->C06 C03->C07 C03->C10 C03->C11 W->Y X->C02 X->C03 X->Y C00-C04 C00-C05 C00-C09 C00-X C06-C07 C07-C10 C08-X,0.0010483329999715352,0.0,0.0010483329999715352,,1,8,2,0,0.5992868060361475,4.339923358872235,14,5
c12_s01_cov100_seed00000273_tiered_nt3,c12_s01_cov100_seed00000273,tiered,fast_gate,12,1,measured,,,3,273,X,Y,7,3,9,9,0.8,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C04->C05 C04->C08 C04->C11 C05->C07 C05->C11 C07->C09 W->Y X->C10 X->Y C00-C02 C00-C03 C00-C04 C00-X,0.0008273329999610723,0.0,0.0008273329999610723,,1,9,5,0,0.823715890147312,4.76660638963203,12,6
c12_s01_cov100_seed00000275_tiered_nt3,c12_s01_cov100_seed00000275,tiered,fast_gate,12,1,measured,,,3,275,X,Y,10,4,10,10,0.8235294117647058,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C06 C00->C07 C00->Y C02->C03 C02->C08 C02->C10 C03->C04 C03->C07 C09->C11 W->Y X->Y C00-C02 C00-C05 C00-C09 C00-X C06-X,0.001275624999948377,0.0,0.001275624999948377,,1,10,6,0,0.6583874289862957,4.711640090384914,13,7
